ln(t/ts),H:119.98
-12.121227375937721,0.10923441766948991
-12.10953133617453,0.11818163705463523
-12.097970513773454,0.1270182504027291
-12.086541817949831,0.13574666122714638
-12.075242262695898,0.14436919860642042
-12.064068962097773,0.1528881202116905
-12.053019125911188,0.16130561517485703
-12.042090055378997,0.1696238068159273
-12.031279139274782,0.17784475523615928
-12.020583850158035,0.1859704597777621
-12.010001740827498,0.1940028613708244
-11.999530440960202,0.20194384476488034
-11.989167653924655,0.20979524065341779
-11.978911153757466,0.21755882769945378
-11.968758782293449,0.2252363344658381
-11.958708446439946,0.23282944125774077
-11.948758115586779,0.24033978187817162
-11.938905819143766,0.24776894530916635
-11.929149644198402,0.25511847731033527
-11.919487733286665,0.26238988195397184
-11.909918282270516,0.2695846230861404
-11.900439538315972,0.27670412573084185
-11.891049797966131,0.2837497774234172
-11.881747405303818,0.2907229294991729
-11.872530750198894,0.29762489831753874
-11.863398266635622,0.30445696644019754
-11.854348431115705,0.3112203837583641
-11.845379761132945,0.3179163685726515
-11.836490813715697,0.32454610862936456
-11.827680184033543,0.33111076211598756
-11.818946504064789,0.3376114586139024
-11.810288441321674,0.3440493000165966
-11.801704697630282,0.3504253614081822
-11.793194007962374,0.3567406919086092
-11.784755139316509,0.36299631548771755
-11.776386889645993,0.36919323174268015
-11.768088086831296,0.37533241665290057
-11.759857587694782,0.3814148233015606
-11.751694277055622,0.38744138256721194
-11.743597066823002,0.39341300379884864
-11.735564895125737,0.39933057545526424
-11.72759672547656,0.40519496572802427
-11.719691545969447,0.4110070231365355
-11.711848368508422,0.4167675771089629
-11.704066228066367,0.42247743853162784
-11.696344181972457,0.4281374002882714
-11.688681309226887,0.43374823777489735
-11.681076709841667,0.4393107093982748
-11.673529504206284,0.4448255570550658
-11.666038832477128,0.4502935065989425
-11.658603853989609,0.45571526828417735
-11.651223746691986,0.46109153720195584
-11.643897706599914,0.46642299369499196
-11.636624947270834,0.47171030376241113
-11.629404699297346,0.476954119449722
-11.622236209818734,0.4821550792263318
-11.61511874204987,0.48731380834957966
-11.608051574826778,0.49243091921484033
-11.60103400216813,0.4975070116997798
-11.594065332852038,0.502542673493074
-11.587144890007464,0.5075384804120563
-11.580272010719701,0.5124949967122392
-11.573446045649302,0.5174127753885319
-11.566666358663923,0.5222923584606995
-11.55993232648258,0.527134277256722
-11.553243338331782,0.5319390526839223
-11.546598795613114,0.536707195490718
-11.539998111581761,0.5414392065218999
-11.533440711035603,0.546135576968553
-11.526926030014408,0.550796788603379
-11.520453515508791,0.5554233140146346
-11.514022625178502,0.5600156168335962
-11.50763282707973,0.5645741519493902
-11.501283599401072,0.5690993657231095
-11.494974430207806,0.5735916961930446
-11.488704817194211,0.5780515732744248
-11.482474267443575,0.5824794189520596
-11.476282297195654,0.5868756474700341
-11.470128431621276,0.5912406655142171
-11.46401220460384,0.595574872387
-11.457933158527457,0.5998786601834654
-11.451890844071494,0.6041524139551876
-11.445884820011283,0.6083965118740353
-11.439914653024779,0.612611325392088
-11.433979917504965,0.6167972193915088
-11.428080195377776,0.6209545523374077
-11.422215075925378,0.6250836764207051
-11.416384155614585,0.6291849376986726
-11.41058703793026,0.6332586762352075
-11.404823333213509,0.6373052262315966
-11.399092658504523,0.6413249161561648
-11.393394637389886,0.6453180688722714
-11.38772889985421,0.6492850017606813
-11.382095082135953,0.6532260268387661
-11.376492826587283,0.657141450877072
-11.370921781537827,0.661031575511824
-11.365381601162213,0.6648966973581006
-11.359871945351243,0.6687371081133647
-11.354392479586616,0.6725530946652359
-11.348942874819052,0.6763449391916287
-11.343522807349713,0.6801129192610694
-11.338131958714836,0.6838573079288602
-11.332770015573452,0.6875783738307446
-11.32743666959809,0.6912763812780001
-11.322131617368395,0.6949515903408345
-11.316854560267553,0.6986042569409349
-11.311605204381408,0.7022346329359349
-11.306383260400256,0.7058429661990613
-11.301188443523152,0.709429500704048
-11.29602047336471,0.7129944766002732
-11.290879073864291,0.7165381302932984
-11.28576397319752,0.7200606945175501
-11.28067490369005,0.7235623984098049
-11.275611601733504,0.7270434675809335
-11.270573807703546,0.7305041241858594
-11.26556126588,0.7339445869907931
-11.260573724368962,0.7373650714401107
-11.255610935026834,0.740765789720954
-11.250672653386252,0.7441469508273857
-11.245758638583823,0.7475087606205254
-11.24086865328963,0.7508514218900701
-11.236002463638457,0.7541751344130914
-11.23115983916267,0.7574800950103768
-11.22634055272672,0.7607664976042005
-11.221544380463227,0.7640345332715393
-11.21677110171057,0.7672843902989416
-11.212020498951972,0.7705162542349397
-11.207292357756026,0.7737303079407222
-11.202586466718612,0.7769267316387065
-11.197902617406186,0.7801057029651313
-11.193240604300374,0.783267397013763
-11.188600224743873,0.7864119863846039
-11.183981278887579,0.7895396412301876
-11.179383569638949,0.7926505292985285
-11.174806902611538,0.7957448159780336
-11.170251086075677,0.7988226643390667
-11.165715930910286,0.8018842351771202
-11.16120125055576,0.8049296870517006
-11.156706860967919,0.807959176327982
-11.152232580573,0.8109728572152893
-11.147778230223619,0.8139708818048687
-11.143343633155752,0.8169534001074775
-11.138928614946636,0.8199205600909311
-11.134533003473598,0.8228725077129609
-11.130156628873799,0.8258093869613057
-11.125799323504843,0.8287313398830429
-11.121460921906245,0.8316385066196352
-11.117141260761729,0.8345310254422884
-11.112840178862337,0.83740903278048
-11.108557517070336,0.8402726632553532
-11.104293118283879,0.8431220497099416
-11.100046827402428,0.8459573232404647
-11.095818491292906,0.8487786132246776
-11.091607958756564,0.8515860473504439
-11.087415080496527,0.8543797516454235
-11.083239709086047,0.8571598505056912
-11.079081698937383,0.8599264667181917
-11.074940906271351,0.862679721493733
-11.07081718908749,0.8654197344899778
-11.066710407134837,0.868146623834927
-11.062620421883311,0.8708605061560278
-11.058547096495676,0.8735614966031662
-11.054490295800061,0.8762497088711223
-11.050449886263056,0.8789252552257781
-11.04642573596333,0.8815882465254119
-11.042417714565792,0.8842387922455213
-11.038425693296254,0.8868770004973505
-11.034449544916615,0.8895029780536955
-11.030489143700517,0.8921168303674307
-11.026544365409501,0.894718661594502
-11.022615087269612,0.8973085746136141
-11.018701187948476,0.8998866710448038
-11.014802547532819,0.9024530512722522
-11.010919047506421,0.9050078144622329
-11.0070505707285,0.907551058580657
-11.003197001412511,0.9100828804154399
-10.999358225105345,0.9126033755901631
-10.995534128666941,0.9151126385856371
-10.991724600250274,0.9176107627557503
-10.987929529281722,0.9200978403465327
-10.984148806441816,0.922573962510799
-10.980382323646339,0.9250392193252924
-10.976629974027789,0.927493699808587
-10.972891651917182,0.9299374919358651
-10.9691672528262,0.9323706826554805
-10.965456673429664,0.9347933579032004
-10.961759811548337,0.9372056026185895
-10.958076566132041,0.9396075007581809
-10.954406837243079,0.9419991353130206
-10.950750526039968,0.9443805883204545
-10.947107534761466,0.9467519408788159
-10.943477766710888,0.9491132731627836
-10.9398611262407,0.9514646644337398
-10.936257518737401,0.9538061930566002
-10.932666850606672,0.9561379365100834
-10.929089029258789,0.9584599714030946
-10.925523963094292,0.9607723734831194
-10.921971561489924,0.9630752176509118
-10.9184317347848,0.9653685779750923
-10.914904394266832,0.9676525276980873
-10.911389452159387,0.9699271392538066
-10.907886821608185,0.972192484274966
-10.904396416668417,0.974448633607597
-10.900918152292093,0.9766956573214041
-10.897451944315605,0.9789336247194524
-10.893997709447518,0.9811626043490169
-10.890555365256546,0.9833826640150203
-10.887124830159756,0.9855938707865062
-10.883706023410971,0.9877962910098541
-10.880298865089356,0.9899899903169052
-10.876903276088218,0.9921750336366586
-10.873519178103978,0.9943514852050043
-10.870146493625338,0.9965194085706607
-10.866785145922634,0.9986788666090148
-10.863435059037352,1.0008299215302472
-10.860096157771837,1.0029726348872787
-10.856768367679162,1.0051070675842984
-10.853451615053169,1.007233279888593
-10.85014582691867,1.009351331435147
-10.846850931021816,1.0114612812385164
-10.843566855820626,1.0135631876992592
-10.840293530475657,1.0156571086132649
-10.837030884840841,1.0177431011790317
-10.833778849454463,1.0198212220061056
-10.830537355530293,1.0218915271224003
-10.827306334948846,1.0239540719826816
-10.824085720248805,1.0260089114756195
-10.820875444618556,1.0280560999322716
-10.817675441887886,1.0300956911304138
-10.814485646519785,1.0321277383052994
-10.811305993602405,1.0341522941557753
-10.808136418841126,1.0361694108503088
-10.804976858550758,1.038179140033998
-10.801827249647861,1.0401815328365616
-10.798687529643194,1.0421766398772514
-10.795557636634266,1.0441645112730205
-10.792437509298022,1.0461451966449093
-10.78932708688363,1.0481187451218394
-10.786226309205382,1.0500852053513279
-10.783135116635709,1.0520446255012295
-10.7800534500983,1.0539970532698257
-10.776981251061331,1.0559425358866286
-10.773918461530785,1.0578811201246132
-10.770865024043895,1.059812852300887
-10.767820881662667,1.06173777828437
-10.764785977967513,1.0636559435012398
-10.761760257050975,1.0655673929414957
-10.758743663511549,1.0674721711633328
-10.755736142447594,1.0693703222972502
-10.752737639451338,1.0712618900536846
-10.749748100602972,1.0731469177265374
-10.746767472464834,1.0750254481991575
-10.743795702075676,1.0768975239500553
-10.74083273694502,1.078763187055582
-10.737878525047588,1.080622479197652
-10.73493301481783,1.082475441665664
-10.731996155144522,1.0843221153640001
-10.729067895365434,1.0861625408144377
-10.726148185262097,1.0879967581620866
-10.72323697505464,1.0898248071805676
-10.720334215396678,1.0916467272730845
-10.717439857370314,1.0934625574818442
-10.71455385248118,1.095272336488904
-10.711676152653563,1.0970761026208162
-10.70880671022561,1.0988738938535818
-10.70594547794458,1.1006657478161346
-10.703092408962172,1.102451701796858
-10.700247456829942,1.1042317927436303
-10.697410575494741,1.1060060572708785
-10.694581719294264,1.1077745316625247
-10.691760842952622,1.109537251875379
-10.688947901576007,1.1112942535432921
-10.686142850648398,1.1130455719811274
-10.683345646027337,1.1147912421889148
-10.68055624393976,1.1165312988538574
-10.677774600977882,1.1182657763558699
-10.675000674095157,1.1199947087700768
-10.672234420602267,1.1217181298698047
-10.669475798163187,1.1234360731319837
-10.666724764791297,1.1251485717385763
-10.663981278845547,1.1268556585794791
-10.661245299026673,1.1285573662593988
-10.658516784373468,1.1302537270964224
-10.655795694259107,1.1319447731291614
-10.65308198838751,1.1336305361176438
-10.650375626789769,1.1353110475462616
-10.647676569820604,1.1369863386296633
-10.644984778154893,1.1386564403113253
-10.642300212784223,1.1403213832706949
-10.639622835013506,1.141981197924575
-10.636952606457628,1.1436359144287753
-10.634289489038144,1.1452855626820413
-10.631633444980027,1.1469301723314114
-10.62898443680845,1.1485697727698954
-10.626342427345612,1.1502043931433952
-10.623707379707607,1.1518340623515966
-10.621079257301338,1.1534588090503806
-10.618458023821463,1.1550786616568687
-10.615843643247391,1.156693648348618
-10.613236079840311,1.1583037970692933
-10.610635298140254,1.1599091355289766
-10.608041262963207,1.1615096912073397
-10.605453939398256,1.1631054913570356
-10.602873292804764,1.164696563005083
-10.600299288809593,1.1662829329561697
-10.597731893304346,1.16786462779368
-10.595171072442673,1.1694416738830868
-10.592616792637576,1.1710140973747207
-10.590069020558778,1.1725819242051532
-10.587527723130105,1.1741451800986697
-10.584992867526916,1.1757038905727621
-10.582464421173558,1.1772580809360291
-10.579942351740847,1.17880777629282
-10.5774266271436,1.1803530015460024
-10.574917215538175,1.1818937813984356
-10.572414085320057,1.1834301403523904
-10.569917205121468,1.1849621027164685
-10.567426543809017,1.1864896926034152
-10.564942070481354,1.1880129339351202
-10.562463754466888,1.1895318504428396
-10.559991565321498,1.1910464656686253
-10.557525472826306,1.1925568029705043
-10.555065446985443,1.1940628855196198
-10.552611458023877,1.1955647363074209
-10.550163476385237,1.1970623781424021
-10.547721472729684,1.1985558336555064
-10.545285417931803,1.2000451253007491
-10.542855283078511,1.2015302753570942
-10.540431039467006,1.2030113059304623
-10.538012658602725,1.2044882389535527
-10.53560011219734,1.2059610961911114
-10.533193372166775,1.2074298992392611
-10.530792410629237,1.208894669527198
-10.528397199903281,1.2103554283192455
-10.526007712505901,1.2118121967186037
-10.523623921150625,1.213264995664181
-10.521245798745657,1.214713845935637
-10.518873318392027,1.2161587681562867
-10.51650645338176,1.2175997827902856
-10.514145177196081,1.219036910148346
-10.511789463503622,1.2204701703867094
-10.509439286158667,1.221899583509557
-10.507094619199414,1.2233251693708411
-10.504755436846242,1.2247469476745965
-10.502421713500022,1.2261649379778878
-10.50009342374043,1.2275791596908987
-10.49777054232429,1.2289896320801459
-10.495453044183927,1.2303963742666046
-10.493140904425548,1.2317994052316008
-10.490834098327634,1.2331987438144465
-10.488532601339354,1.2345944087148042
-10.486236389079004,1.2359864184958131
-10.483945437332448,1.237374791582259
-10.481659722051592,1.2387595462645908
-10.479379219352866,1.240140700699324
-10.477103905515731,1.2415182729097984
-10.474833756981193,1.2428922807876077
-10.47256875035034,1.244262742095367
-10.470308862382902,1.2456296744653725
-10.468054069995814,1.2469930954025503
-10.465804350261799,1.2483530222856154
-10.463559680407974,1.2497094723666702
-10.461320037814469,1.2510624627748212
-10.459085400013054,1.2524120105161338
-10.456855744685784,1.2537581324745255
-10.454631049663673,1.2551008454123016
-10.45241129292536,1.256440165973504
-10.450196452595806,1.2577761106830616
-10.447986506945004,1.2591086959482654
-10.44578143438669,1.2604379380597044
-10.443581213477088,1.2617638531939455
-10.441385822913652,1.263086457412595
-10.439195241533833,1.2644057666643085
-10.437009448313853,1.2657217967855043
-10.434828422367493,1.2670345635016145
-10.432652142944898,1.2683440824272625
-10.43048058943139,1.2696503690694338
-10.4283137413463,1.2709534388268053
-10.426151578341804,1.2722533069889426
-10.423994080201783,1.2735499887426387
-10.421841226840682,1.2748434991666917
-10.419692998302393,1.2761338532373057
-10.41754937475914,1.2774210658257696
-10.41541033651039,1.2787051517032344
-10.41327586398176,1.2799861255385703
-10.411145937723933,1.2812640018991697
-10.409020538411621,1.2825387952531797
-10.406899646842483,1.2838105199716456
-10.404783243936105,1.2850791903257421
-10.402671310732961,1.286344820490658
-10.400563828393397,1.2876074245458635
-10.398460778196618,1.28886701647395
-10.396362141539697,1.2901236101647817
-10.394267899936581,1.291377219413978
-10.392178035017123,1.2926278579240296
-10.390092528526102,1.2938755393061279
-10.388011362322278,1.2951202770801666
-10.385934518377438,1.2963620846752768
-10.383861978775466,1.2976009754317013
-10.381793725711407,1.298836962600171
-10.379729741490555,1.3000700593435106
-10.377670008527545,1.3013002787385148
-10.375614509345448,1.3025276337738947
-10.373563226574891,1.3037521373527319
-10.371516142953165,1.3049738022940875
-10.369473241323366,1.3061926413328668
-10.367434504633518,1.3074086671186593
-10.36539991593573,1.3086218922206048
-10.363369458385348,1.3098323291239549
-10.361343115240116,1.3110399902322625
-10.359320869859348,1.312244887870148
-10.35730270570311,1.313447034280666
-10.35528860633141,1.3146464416290107
-10.353278555403385,1.3158431219993014
-10.35127253667652,1.317037087400342
-10.349270534005846,1.3182283497614242
-10.347272531343174,1.319416920935988
-10.345278512736309,1.3206028127018454
-10.3432884623283,1.3217860367605108
-10.34130236435667,1.3229666047385844
-10.339320203152678,1.3241445281901636
-10.337341963140572,1.325319818594164
-10.335367628836854,1.3264924873565962
-10.333397184849556,1.3276625458115487
-10.331430615877515,1.3288300052216335
-10.329467906709667,1.3299948767774952
-10.327509042224333,1.3311571716006239
-10.325554007388531,1.3323169007404976
-10.323602787257268,1.3334740751789578
-10.321655366972873,1.334628705828557
-10.319711731764302,1.3357808035326044
-10.317771866946476,1.3369303790686022
-10.31583575791961,1.3380774431445415
-10.313903390168555,1.3392220064037668
-10.31197474926215,1.34036407942221
-10.310049820852566,1.3415036727112017
-10.308128590674672,1.342640796716713
-10.3062110445454,1.3437754618208728
-10.304297168363115,1.34490767833978
-10.302386948106996,1.3460374565284603
-10.300480369836414,1.347164806578097
-10.298577419690329,1.3482897386176838
-10.296678083886675,1.3494122627122822
-10.294782348721776,1.3505323888695417
-10.292890200569738,1.351650127032912
-10.29100162588187,1.3527654870856172
-10.289116611186099,1.3538784788529328
-10.287235143086393,1.3549891120993727
-10.285357208262194,1.3560973965287337
-10.283482793467844,1.3572033417892306
-10.281611885532032,1.3583069574693873
-10.279744471357237,1.3594082531002263
-10.277880537919174,1.3605072381560257
-10.276020072266254,1.3616039220540086
-10.27416306151904,1.3626983141549216
-10.272309492869718,1.3637904237637508
-10.270459353581556,1.3648802601306136
-10.268612630988391,1.3659678324491964
-10.266769312494104,1.3670531498609515
-10.264929385572096,1.368136221450543
-10.263092837764795,1.3692170562511599
-10.261259656683134,1.37029566324139
-10.259429830006058,1.3713720513472305
-10.257603345480023,1.3724462294423099
-10.255780190918507,1.373518206348692
-10.25396035420152,1.3745879908355365
-10.252143823275123,1.375655591622091
-10.250330586150943,1.376721017375234
-10.248520630905704,1.3777842767120658
-10.246713945680755,1.3788453782008447
-10.244910518681603,1.3799043303577294
-10.243110338177456,1.3809611416514207
-10.241313392500754,1.3820158205002155
-10.239519670046727,1.383068375275579
-10.23772915927294,1.3841188142989735
-10.235941848698843,1.3851671458442707
-10.234157726905341,1.3862133781390007
-10.232376782534347,1.3872575193626557
-10.230599004288347,1.3882995776477625
-10.228824380929979,1.3893395610801487
-10.227052901281597,1.390377477701176
-10.225284554224855,1.3914133355051506
-10.223519328700286,1.3924471424407519
-10.221757213706887,1.3934789064117914
-10.219998198301708,1.3945086352779712
-10.218242271599442,1.3955363368539024
-10.216489422772028,1.3965620189103112
-10.21473964104824,1.3975856891742597
-10.212992915713299,1.3986073553294167
-10.211249236108472,1.3996270250154306
-10.209508591630687,1.4006447058305642
-10.207770971732147,1.4016604053300878
-10.206036365919939,1.4026741310271267
-10.20430476375566,1.4036858903918137
-10.202576154855043,1.404695690855083
-10.200850528887573,1.4057035398034923
-10.199127875576126,1.4067094445858748
-10.1974081846966,1.4077134125085615
-10.195691446077547,1.408715450837123
-10.19397764959981,1.4097155667986903
-10.192266785196182,1.4107137675786523
-10.190558842851026,1.4117100603251191
-10.188853812599941,1.412704452145396
-10.187151684529411,1.4136969501083931
-10.185452448776452,1.414687561243466
-10.183756095528274,1.4156762925434059
-10.18206261502194,1.4166631509610021
-10.180371997544032,1.4176481434131059
-10.178684233430312,1.4186312767775477
-10.176999313065393,1.4196125578946128
-10.175317226882408,1.4205919935697633
-10.173637965362689,1.4215695905692183
-10.171961519035436,1.4225453556245085
-10.170287878477406,1.423519295429216
-10.16861703431259,1.4244914166428149
-10.166948977211892,1.4254617258875448
-10.16528369789283,1.4264302297502434
-10.163621187119217,1.427396934783549
-10.161961435700853,1.4283618475044744
-10.160304434493224,1.429324974395611
-10.158650174397197,1.4302863219049506
-10.156998646358725,1.4312458964450372
-10.15534984136854,1.4322037043962703
-10.15370375046187,1.4331597521052093
-10.15206036471814,1.4341140458827415
-10.15041967526068,1.4350665920082808
-10.148781673256442,1.436017396727221
-10.147146349915712,1.436966466253303
-10.145513696491827,1.4379138067669182
-10.143883704280896,1.4388594244150639
-10.14225636462152,1.4398033253155393
-10.140631668894518,1.4407455155501159
-10.13900960852265,1.4416860011722155
-10.137390174970347,1.442624788201374
-10.135773359743443,1.4435618826279308
-10.1341591543889,1.4444972904091429
-10.132547550494559,1.4454310174730247
-10.13093853968886,1.4463630697163845
-10.129332113640585,1.4472934530045116
-10.12772826405861,1.4482221731741667
-10.126126982691638,1.44914923603077
-10.12452826132794,1.4500746473502322
-10.122932091795118,1.4509984128794886
-10.12133846595984,1.4519205383351614
-10.119747375727597,1.4528410294046754
-10.11815881304246,1.4537598917471053
-10.116572769886824,1.4546771309925068
-10.114989238281181,1.4555927527413368
-10.113408210283863,1.456506762566238
-10.111829677990812,1.457419166011861
-10.110253633535347,1.4583299685939712
-10.108680069087915,1.4592391758017258
-10.107108976855875,1.4601467930960668
-10.105540349083249,1.4610528259092737
-10.103974178050503,1.4619572796471076
-10.10241045607432,1.462860159688855
-10.100849175507369,1.4637614713850962
-10.099290328738077,1.4646612200614988
-10.097733908190419,1.4655594110157841
-10.096179906323684,1.4664560495199572
-10.094628315632265,1.4673511408186561
-10.093079128645437,1.4682446901320092
-10.091532337927138,1.469136702652688
-10.089987936075763,1.4700271835484524
-10.088445915723948,1.4709161379614362
-10.086906269538355,1.4718035710083703
-10.085368990219468,1.472689487779333
-10.083834070501386,1.4735738933412317
-10.082301503151607,1.4744567927347227
-10.08077128097084,1.4753381909770689
-10.079243396792787,1.4762180930590134
-10.07771784348395,1.477096503948844
-10.076194613943427,1.4779734285878823
-10.074673701102721,1.4788488718970476
-10.07315509792553,1.4797228387690882
-10.071638797407568,1.4805953340759486
-10.070124792576351,1.4814663626649283
-10.06861307649103,1.482335929359443
-10.067103642242175,1.4832040389599601
-10.065596482951605,1.48407069624342
-10.064091591772184,1.4849359059635474
-10.062588961887649,1.485799672851834
-10.061088586512414,1.4866620016161096
-10.059590458891392,1.4875228969412573
-10.05809457229981,1.4883823634920694
-10.056600920043026,1.489240405907355
-10.055109495456357,1.490097028807307
-10.053620291904888,1.4909522367866699
-10.05213330278331,1.491806034420545
-10.05064852151573,1.4926584262620242
-10.049165941555508,1.4935094168406708
-10.047685556385074,1.4943590106666729
-10.046207359515764,1.495207212227092
-10.044731344487642,1.4960540259902397
-10.043257504869342,1.4968994564006313
-10.041785834257887,1.497743507882067
-10.040316326278527,1.4985861848398196
-10.038848974584576,1.499427491655188
-10.037383772857249,1.5002674326911214
-10.035920714805489,1.501106012289274
-10.034459794165812,1.5019432347709867
-10.033001004702152,1.5027791044376437
-10.03154434020569,1.5036136255697807
-10.030089794494694,1.5044468024290483
-10.02863736141438,1.50527863925665
-10.027187034836732,1.5061091402736544
-10.025738808660368,1.5069383096814422
-10.024292676810369,1.5077661516617942
-10.022848633238135,1.5085926703791699
-10.021406671921234,1.5094178699766883
-10.019966786863247,1.5102417545786282
-10.018528972093618,1.5110643282901608
-10.017093221667514,1.5118855951977062
-10.015659529665665,1.5127055593698266
-10.014227890194228,1.5135242248549943
-10.012798297384634,1.514341595683154
-10.011370745393448,1.5151576758664373
-10.009945228402227,1.515972469398671
-10.008521740617374,1.516785980255199
-10.007100276269997,1.517598212393419
-10.00568082961577,1.5184091697515303
-10.004263394934796,1.519218856253089
-10.002847966531466,1.5200272757989723
-10.001434538734319,1.5208344322767973
-10.000023105895911,1.5216403295537788
-9.998613662392676,1.522444971480077
-9.997206202624797,1.5232483618900925
-9.995800721016062,1.524050504599431
-9.994397212013743,1.524851403406242
-9.992995670088455,1.525651062092959
-9.991596089734031,1.526449484424204
-9.990198465467392,1.5272466741471415
-9.988802791828418,1.5280426349939806
-9.987409063379815,1.5288373706784923
-9.986017274706992,1.5296308848985982
-9.984627420417937,1.5304231813348537
-9.983239495143089,1.5312142636534825
-9.981853493535212,1.5320041355017797
-9.980469410269274,1.532792800512977
-9.979087240042322,1.5335802623039214
-9.977706977573364,1.534366524474004
-9.976328617603242,1.5351515906074364
-9.974952154894519,1.5359354642740102
-9.973577584231352,1.5367181490250343
-9.97220490041938,1.537499648398602
-9.970834098285602,1.5382799659152178
-9.96946517267826,1.5390591050832416
-9.968098118466727,1.539837069391792
-9.966732930541387,1.540613862317353
-9.965369603813523,1.5413894873194889
-9.964008133215202,1.5421639478427176
-9.962648513699161,1.5429372473188339
-9.961290740238702,1.5437093891626232
-9.959934807827565,1.5444803767746733
-9.958580711479836,1.5452502135397235
-9.957228446229824,1.5460189028296107
-9.955878007131952,1.546786448000457
-9.954529389260658,1.547552852393919
-9.953182587710279,1.5483181193375464
-9.951837597594947,1.5490822521448253
-9.950494414048478,1.5498452541141075
-9.949153032224277,1.5506071285301726
-9.947813447295221,1.5513678786639156
-9.946475654453561,1.552127507771633
-9.94513964891082,1.5528860190956921
-9.943805425897683,1.5536434158645755
-9.942472980663904,1.554399701293819
-9.941142308478199,1.5551548785840916
-9.939813404628145,1.5559089509240527
-9.938486264420082,1.5566619214857096
-9.937160883179013,1.5574137934316494
-9.935837256248504,1.5581645699074944
-9.93451537899059,1.558914254047705
-9.933195246785667,1.5596628489726796
-9.931876855032408,1.5604103577900919
-9.930560199147662,1.5611567835937317
-9.929245274566352,1.5619021294646647
-9.927932076741392,1.5626463984715455
-9.926620601143581,1.563389593670082
-9.925310843261517,1.5641317181026326
-9.924002798601503,1.5648727747979845
-9.922696462687448,1.5656127667740312
-9.921391831060783,1.5663516970349158
-9.920088899280366,1.5670895685733968
-9.918787662922394,1.5678263843677678
-9.917488117580309,1.5685621473860545
-9.91619025886471,1.5692968605823527
-9.914894082403261,1.5700305268991068
-9.913599583840616,1.5707631492672425
-9.91230675883831,1.5714947306043363
-9.911015603074691,1.5722252738167148
-9.909726112244819,1.5729547817987843
-9.908438282060391,1.573683257431647
-9.907152108249647,1.574410703586226
