Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
6876.5,9.436155913978494,19347.945931940958,4.479574611388571,21.03318936156025,21.654967593752424
6877.5,9.436155913978494,19347.945931940958,4.479574611388571,21.03318936156025,21.654967593752424
6877.5,9.436155913978494,19347.945931940958,4.479574611388571,21.03318936156025,21.654967593752424
6877.5,9.4375,172283.9644,39.88841376704171,19.096120874352774,24.632750922653976
7296.0,9.4375,172283.9644,39.88841376704171,19.096120874352774,24.632750922653976
7296.0,9.4375,172283.9644,39.88841376704171,19.096120874352774,24.632750922653976
7296.0,10.0,19347.945931940958,4.479574611388571,21.079545606498442,21.701323838690616
7379.84220188323,10.0,19347.945931940958,4.479574611388571,21.079545606498442,21.701323838690616
7379.84220188323,10.0,19347.945931940958,4.479574611388571,21.079545606498442,21.701323838690616
7379.84220188323,10.116447502615596,15125.892119799193,3.502054561905507,20.927099713192327,21.413195265436553
7382.157798116771,10.116447502615596,15125.892119799193,3.502054561905507,20.927099713192327,21.413195265436553
7382.157798116771,10.116447502615596,15125.892119799193,3.502054561905507,20.927099713192327,21.413195265436553
7382.157798116771,10.119663608495516,62859.4639,14.553671979570616,20.88600946318038,22.906102266714942
7908.427483562887,10.119663608495516,62859.4639,14.553671979570616,20.88600946318038,22.906102266714942
7908.427483562887,10.119663608495516,62859.4639,14.553671979570616,20.88600946318038,22.906102266714942
7908.427483562887,10.850593727170676,15125.892119799193,3.502054561905507,20.964946522119764,21.45104207436399
7909.572516437112,10.850593727170676,15125.892119799193,3.502054561905507,20.964946522119764,21.45104207436399
7909.572516437112,10.850593727170676,15125.892119799193,3.502054561905507,20.964946522119764,21.45104207436399
7909.572516437112,10.8521840506071,-29600.52526,-6.853324994027418,21.448600017519066,20.497338197124048
8016.0,10.8521840506071,-29600.52526,-6.853324994027418,21.448600017519066,20.497338197124048
8016.0,10.8521840506071,-29600.52526,-6.853324994027418,21.448600017519066,20.497338197124048
8016.0,11.0,15125.892119799193,3.502054561905507,20.973350715587376,21.459446267831602
8412.209054729485,11.0,15125.892119799193,3.502054561905507,20.973350715587376,21.459446267831602
8412.209054729485,11.0,15125.892119799193,3.502054561905507,20.973350715587376,21.459446267831602
8412.209054729485,11.532539052055759,22705.463545068662,5.2569310661751905,21.436217313555474,22.16589492552616
8413.790945270515,11.532539052055759,22705.463545068662,5.2569310661751905,21.436217313555474,22.16589492552616
8413.790945270515,11.532539052055759,22705.463545068662,5.2569310661751905,21.436217313555474,22.16589492552616
8413.790945270515,11.53466524901951,-35941.73659,-8.321487525556051,21.80476796314579,20.649720832176005
8549.604255993461,11.53466524901951,-35941.73659,-8.321487525556051,21.80476796314579,20.649720832176005
8549.604255993461,11.53466524901951,-35941.73659,-8.321487525556051,21.80476796314579,20.649720832176005
8549.604255993461,11.717210021496587,22705.463545068662,5.2569310661751905,21.46487634081901,22.194553952789697
8564.395744006539,11.717210021496587,22705.463545068662,5.2569310661751905,21.46487634081901,22.194553952789697
8564.395744006539,11.717210021496587,22705.463545068662,5.2569310661751905,21.46487634081901,22.194553952789697
8564.395744006539,11.737091053772229,79917.07847,18.50297271813012,22.7836543318248,25.351921782428267
8760.0,11.737091053772229,79917.07847,18.50297271813012,22.7836543318248,25.351921782428267
8760.0,11.737091053772229,79917.07847,18.50297271813012,22.7836543318248,25.351921782428267
8760.0,12.0,22705.463545068662,5.2569310661751905,21.552153674371283,22.28183128634197
9372.497522597527,12.0,22705.463545068662,5.2569310661751905,21.552153674371283,22.28183128634197
9372.497522597527,12.0,22705.463545068662,5.2569310661751905,21.552153674371283,22.28183128634197
9372.497522597527,12.82324935833001,4770.641303355886,1.1045329430694173,20.54184818120323,20.695160627209532
9373.502477402473,12.82324935833001,4770.641303355886,1.1045329430694173,20.54184818120323,20.695160627209532
9373.502477402473,12.82324935833001,4770.641303355886,1.1045329430694173,20.54184818120323,20.695160627209532
9373.502477402473,12.824600104035582,197195.3179,45.65606822847482,18.117262662171598,24.45446024333805
9492.5,12.824600104035582,197195.3179,45.65606822847482,18.117262662171598,24.45446024333805
9492.5,12.824600104035582,197195.3179,45.65606822847482,18.117262662171598,24.45446024333805
9492.5,12.984543010752688,4770.641303355886,1.1045329430694173,20.542329443708944,20.695641889715247
9493.5,12.984543010752688,4770.641303355886,1.1045329430694173,20.542329443708944,20.695641889715247
9493.5,12.984543010752688,4770.641303355886,1.1045329430694173,20.542329443708944,20.695641889715247
9493.5,12.985887096774194,-50573.36413,-11.709106422261465,21.243154386393744,19.6178957126629
9504.0,12.985887096774194,-50573.36413,-11.709106422261465,21.243154386393744,19.6178957126629
9504.0,12.985887096774194,-50573.36413,-11.709106422261465,21.243154386393744,19.6178957126629
9504.0,13.0,4770.641303355886,1.1045329430694173,20.48147381503935,20.634786261045654
9732.5,13.0,4770.641303355886,1.1045329430694173,20.48147381503935,20.634786261045654
