Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
4,12,21,2444,-24211.02382
4,12,22,2445,-47451.96418
4,12,23,2446,-20801.66887
4,12,24,2447,-12129.48216
4,13,1,2448,-24268.97083
4,13,2,2449,-19428.52431
4,13,3,2450,-20180.65979
4,13,4,2451,-10665.51758
4,13,5,2452,-18921.40183
4,13,6,2453,-22157.29654
4,13,7,2454,-10916.93232
4,13,8,2455,0.0
4,13,9,2456,0.0
4,13,10,2457,0.0
4,13,11,2458,0.0
4,13,12,2459,0.0
4,13,13,2460,0.0
4,13,14,2461,0.0
4,13,15,2462,0.0
4,13,16,2463,0.0
4,13,17,2464,0.0
4,13,18,2465,0.0
4,13,19,2466,0.0
4,13,20,2467,0.0
4,13,21,2468,0.0
4,13,22,2469,0.0
4,13,23,2470,0.0
4,13,24,2471,0.0
4,14,1,2472,0.0
4,14,2,2473,0.0
4,14,3,2474,0.0
4,14,4,2475,0.0
4,14,5,2476,0.0
4,14,6,2477,0.0
4,14,7,2478,0.0
4,14,8,2479,0.0
4,14,9,2480,0.0
4,14,10,2481,0.0
4,14,11,2482,0.0
4,14,12,2483,0.0
4,14,13,2484,0.0
4,14,14,2485,0.0
4,14,15,2486,0.0
4,14,16,2487,0.0
4,14,17,2488,0.0
4,14,18,2489,0.0
4,14,19,2490,0.0
4,14,20,2491,0.0
4,14,21,2492,0.0
4,14,22,2493,0.0
4,14,23,2494,0.0
4,14,24,2495,0.0
4,15,1,2496,0.0
4,15,2,2497,0.0
4,15,3,2498,0.0
4,15,4,2499,0.0
4,15,5,2500,0.0
4,15,6,2501,0.0
4,15,7,2502,0.0
4,15,8,2503,0.0
4,15,9,2504,0.0
4,15,10,2505,0.0
4,15,11,2506,0.0
4,15,12,2507,0.0
4,15,13,2508,0.0
4,15,14,2509,-174229.9234
4,15,15,2510,-58857.73925
4,15,16,2511,-61577.91426
4,15,17,2512,-54369.65214
4,15,18,2513,-48291.77041
4,15,19,2514,-32984.85366
4,15,20,2515,-29033.17244
4,15,21,2516,-20525.59366
4,15,22,2517,-25825.81725
4,15,23,2518,-19067.60503
4,15,24,2519,-9113.584538
4,16,1,2520,-13677.38963
4,16,2,2521,-19121.44211
4,16,3,2522,-24071.61942
4,16,4,2523,-9839.868879
4,16,5,2524,-18430.88809
4,16,6,2525,-21427.30174
4,16,7,2526,-21080.39173
4,16,8,2527,-20819.04175
4,16,9,2528,-34800.35625
4,16,10,2529,-39051.57747
4,16,11,2530,-51746.36574
4,16,12,2531,-61559.11479
4,16,13,2532,-53693.25495
4,16,14,2533,-62419.65759
4,16,15,2534,-60020.54142
4,16,16,2535,-56008.24878
4,16,17,2536,-59365.21122
4,16,18,2537,-65323.14057
4,16,19,2538,-34161.96948
4,16,20,2539,-39798.13517
4,16,21,2540,-36936.39523
4,16,22,2541,-21224.11478
4,16,23,2542,-15085.98627
4,16,24,2543,-16361.186
4,17,1,2544,-16655.30945
4,17,2,2545,-30828.75491
4,17,3,2546,-16172.22688
4,17,4,2547,-9725.637785
4,17,5,2548,-15498.52569
4,17,6,2549,-44186.23841
4,17,7,2550,-16079.03691
4,17,8,2551,-13000.0471
4,17,9,2552,-24612.24848
4,17,10,2553,-29370.11201
4,17,11,2554,-34797.35767
4,17,12,2555,-49842.17905
4,17,13,2556,-28262.46094
4,17,14,2557,-26091.09577
4,17,15,2558,-34263.13755
4,17,16,2559,-33862.22288
4,17,17,2560,-19953.90033
4,17,18,2561,-30051.88188
4,17,19,2562,-24666.3075
4,17,20,2563,-18053.27584
4,17,21,2564,-23337.60219
4,17,22,2565,-21547.46951
4,17,23,2566,-12723.90478
4,17,24,2567,-11957.32213
4,18,1,2568,-23814.0228
4,18,2,2569,-9375.729751
4,18,3,2570,-15445.71331
4,18,4,2571,-13267.62395
4,18,5,2572,-15172.83627
4,18,6,2573,-38905.71068
4,18,7,2574,-28747.98953
4,18,8,2575,-22715.23
4,18,9,2576,-30442.2433
4,18,10,2577,-23683.48175
4,18,11,2578,-26512.9193
4,18,12,2579,-28707.21069
4,18,13,2580,-21441.19904
4,18,14,2581,-31739.0078
4,18,15,2582,-31444.44743
4,18,16,2583,-13719.79965
4,18,17,2584,-26843.84654
4,18,18,2585,-23605.44363
4,18,19,2586,-23448.82768
4,18,20,2587,-30777.76593
4,18,21,2588,-20209.07935
4,18,22,2589,-17190.53148
4,18,23,2590,-27504.29158
4,18,24,2591,-16513.54594
4,19,1,2592,-25381.09983
4,19,2,2593,-13704.00258
4,19,3,2594,-13104.1273
4,19,4,2595,-20475.24921
4,19,5,2596,-17242.95245
4,19,6,2597,-33178.10258
4,19,7,2598,-37357.95619
4,19,8,2599,-42189.43915
4,19,9,2600,-57224.11628
4,19,10,2601,-54290.2475
4,19,11,2602,-62502.34399
4,19,12,2603,-63143.46374
4,19,13,2604,-59895.12253
4,19,14,2605,-69065.45449
4,19,15,2606,-53799.77557
4,19,16,2607,-57870.41129
4,19,17,2608,-54096.44723
4,19,18,2609,-50202.6059
4,19,19,2610,-51429.713
4,19,20,2611,-42603.62523
4,19,21,2612,-44260.64352
4,19,22,2613,-20936.46548
4,19,23,2614,-22835.44509
4,19,24,2615,-26488.56307
4,20,1,2616,-16039.28567
4,20,2,2617,-18132.10739
4,20,3,2618,-23050.85733
4,20,4,2619,-22128.60438
4,20,5,2620,-16346.77135
4,20,6,2621,-29256.18233
4,20,7,2622,-36612.11375
4,20,8,2623,-42120.6945
4,20,9,2624,-48392.58308
4,20,10,2625,-56825.41447
4,20,11,2626,-59556.89404
4,20,12,2627,-57359.60529
4,20,13,2628,-57515.72346
4,20,14,2629,-70169.14538
4,20,15,2630,-70814.95132
4,20,16,2631,-59324.08696
4,20,17,2632,-58237.54926
4,20,18,2633,-63032.17785
4,20,19,2634,-44509.49615
4,20,20,2635,-49563.91133
4,20,21,2636,-51148.52191
4,20,22,2637,-33982.78456
4,20,23,2638,-27589.60696
4,20,24,2639,-13049.96501
4,21,1,2640,-8407.535932
4,21,2,2641,-25463.38886
4,21,3,2642,-12898.45861
4,21,4,2643,-22213.60883
4,21,5,2644,-11102.73323
4,21,6,2645,-42633.90396
4,21,7,2646,-13513.13739
4,21,8,2647,-36460.59468
4,21,9,2648,-52591.85262
4,21,10,2649,-59392.85425
4,21,11,2650,-66317.88096
4,21,12,2651,-64859.79398
4,21,13,2652,-69402.7008
4,21,14,2653,-67294.12937
4,21,15,2654,-55896.71563
4,21,16,2655,-46973.09164
4,21,17,2656,0.0
4,21,18,2657,0.0
4,21,19,2658,0.0
4,21,20,2659,0.0
4,21,21,2660,0.0
4,21,22,2661,0.0
4,21,23,2662,0.0
4,21,24,2663,0.0
4,22,1,2664,0.0
4,22,2,2665,0.0
4,22,3,2666,0.0
4,22,4,2667,0.0
4,22,5,2668,0.0
4,22,6,2669,0.0
4,22,7,2670,0.0
4,22,8,2671,0.0
4,22,9,2672,-55372.66792
4,22,10,2673,-63647.26341
4,22,11,2674,-81634.62285
4,22,12,2675,-76705.29604
4,22,13,2676,-76020.43427
4,22,14,2677,-87431.78377
4,22,15,2678,-95458.03247
4,22,16,2679,-82392.37037
4,22,17,2680,-81081.38231
4,22,18,2681,-59588.21888
4,22,19,2682,-56292.45995
4,22,20,2683,-56459.92579
4,22,21,2684,-46285.24983
4,22,22,2685,-19557.68466
4,22,23,2686,-24783.65578
4,22,24,2687,-20442.69068
4,23,1,2688,-22756.20624
4,23,2,2689,-17189.02318
4,23,3,2690,-10391.18964
4,23,4,2691,-19062.80485
4,23,5,2692,-22183.11785
4,23,6,2693,-56153.12651
4,23,7,2694,-36186.72373
4,23,8,2695,-33493.6897
4,23,9,2696,-60621.46129
4,23,10,2697,-64353.36134
4,23,11,2698,-68154.94231
4,23,12,2699,-72368.63442
4,23,13,2700,-86758.15614
4,23,14,2701,-94147.17947
4,23,15,2702,-96717.47884
4,23,16,2703,-69360.43818
4,23,17,2704,-67645.88163
4,23,18,2705,-62568.16662
4,23,19,2706,-64146.09609
4,23,20,2707,-68774.75962
4,23,21,2708,-47437.00151
4,23,22,2709,-29356.72937
4,23,23,2710,-8055.245708
4,23,24,2711,-16689.44586
4,24,1,2712,-32585.61472
4,24,2,2713,-17871.32744
4,24,3,2714,-25938.89961
4,24,4,2715,-20159.83106
4,24,5,2716,-14592.01308
4,24,6,2717,-45796.92755
4,24,7,2718,-25505.73519
4,24,8,2719,-20974.39116
4,24,9,2720,-45737.20471
4,24,10,2721,-26928.15698
4,24,11,2722,-29209.03148
4,24,12,2723,-35965.12839
4,24,13,2724,-34977.24649
4,24,14,2725,-32577.92996
4,24,15,2726,-29593.01498
4,24,16,2727,-32752.65023
4,24,17,2728,-30156.49022
4,24,18,2729,-20539.80917
4,24,19,2730,-46530.01032
4,24,20,2731,-35707.63031
4,24,21,2732,-23783.6374
4,24,22,2733,-33769.04343
4,24,23,2734,-14720.15778
4,24,24,2735,-22860.95092
4,25,1,2736,-14140.78185
4,25,2,2737,-16125.43355
4,25,3,2738,-24301.95025
4,25,4,2739,-18970.85391
4,25,5,2740,-18241.4574
4,25,6,2741,-46918.97321
4,25,7,2742,-30394.06897
4,25,8,2743,-7986.292168
4,25,9,2744,-26674.285
4,25,10,2745,-45190.72954
4,25,11,2746,-62351.31327
4,25,12,2747,0.0
4,25,13,2748,0.0
4,25,14,2749,0.0
4,25,15,2750,0.0
4,25,16,2751,0.0
4,25,17,2752,0.0
4,25,18,2753,0.0
4,25,19,2754,0.0
4,25,20,2755,0.0
4,25,21,2756,0.0
4,25,22,2757,0.0
4,25,23,2758,0.0
4,25,24,2759,0.0
4,26,1,2760,0.0
4,26,2,2761,0.0
4,26,3,2762,0.0
4,26,4,2763,0.0
4,26,5,2764,0.0
4,26,6,2765,0.0
4,26,7,2766,0.0
4,26,8,2767,0.0
4,26,9,2768,0.0
4,26,10,2769,-183182.3154
4,26,11,2770,-49547.0275
4,26,12,2771,-103296.5639
4,26,13,2772,-100721.4995
4,26,14,2773,-87726.14299
4,26,15,2774,-91292.36724
4,26,16,2775,-75718.82453
4,26,17,2776,-81596.03617
4,26,18,2777,-74547.64449
4,26,19,2778,-83507.86034
4,26,20,2779,-72774.37373
4,26,21,2780,-56852.02763
4,26,22,2781,-40302.73208
4,26,23,2782,-21892.65837
4,26,24,2783,-14139.56374
4,27,1,2784,-10972.6148
4,27,2,2785,-21053.80874
4,27,3,2786,-9177.037363
4,27,4,2787,-22642.92692
4,27,5,2788,-25039.68886
4,27,6,2789,-48897.54223
4,27,7,2790,-59758.42413
4,27,8,2791,-38978.08084
4,27,9,2792,-71127.12126
4,27,10,2793,-103839.1366
4,27,11,2794,-104789.4413
4,27,12,2795,-104809.0042
4,27,13,2796,-104844.0999
4,27,14,2797,-114181.6629
4,27,15,2798,-126770.7386
4,27,16,2799,-138313.4131
4,27,17,2800,-110461.9861
4,27,18,2801,-106954.0578
4,27,19,2802,-94481.84752
4,27,20,2803,-81266.7059
4,27,21,2804,-60636.3027
4,27,22,2805,-53166.69199
4,27,23,2806,-16343.9151
4,27,24,2807,-21059.5459
4,28,1,2808,-11651.43472
4,28,2,2809,-46984.5138
4,28,3,2810,-22655.33296
4,28,4,2811,-21482.08121
4,28,5,2812,-18180.54449
4,28,6,2813,-60285.55844
4,28,7,2814,-50926.94282
4,28,8,2815,-37922.83305
4,28,9,2816,-65938.68127
4,28,10,2817,-88917.0471
4,28,11,2818,-109644.4578
4,28,12,2819,-128223.5863
4,28,13,2820,-117586.7332
4,28,14,2821,-115688.0495
4,28,15,2822,-120844.4075
4,28,16,2823,-127011.6163
4,28,17,2824,-96489.05628
4,28,18,2825,-100365.2896
4,28,19,2826,-97046.30274
4,28,20,2827,-78372.70808
4,28,21,2828,-72260.22051
4,28,22,2829,-31559.47151
4,28,23,2830,-17785.37991
4,28,24,2831,-15057.46836
4,29,1,2832,-22395.55917
4,29,2,2833,-21648.94682
4,29,3,2834,-14733.67732
4,29,4,2835,-28967.50323
4,29,5,2836,-20768.89331
4,29,6,2837,-66445.21569
4,29,7,2838,-56058.98944
4,29,8,2839,-10397.60376
4,29,9,2840,0.0
4,29,10,2841,0.0
4,29,11,2842,0.0
4,29,12,2843,0.0
4,29,13,2844,-177108.6198
4,29,14,2845,-155580.3484
4,29,15,2846,-101090.7519
4,29,16,2847,-104353.9986
4,29,17,2848,-105638.1201
4,29,18,2849,-96555.6399
4,29,19,2850,-81623.80543
4,29,20,2851,-74858.66925
4,29,21,2852,-64689.62678
4,29,22,2853,-35163.83742
4,29,23,2854,-16427.27767
4,29,24,2855,-17367.83263
4,30,1,2856,-23787.15942
4,30,2,2857,-32286.44332
4,30,3,2858,-16505.9337
4,30,4,2859,-19257.32231
4,30,5,2860,-13857.82327
4,30,6,2861,-65411.71543
4,30,7,2862,-55061.43459
4,30,8,2863,-40893.26448
4,30,9,2864,-61064.88464
4,30,10,2865,-68819.19079
4,30,11,2866,-87105.09516
4,30,12,2867,-91742.15391
4,30,13,2868,-81557.96642
4,30,14,2869,-91522.16501
4,30,15,2870,-90412.27395
4,30,16,2871,-102264.817
4,30,17,2872,-82324.77563
4,30,18,2873,-63048.10075
4,30,19,2874,-54161.25223
4,30,20,2875,-51909.36476
4,30,21,2876,-50501.88008
4,30,22,2877,-16812.04647
4,30,23,2878,-23450.76427
4,30,24,2879,-17761.86101
5,1,1,2880,-19789.66708
5,1,2,2881,-27584.81329
5,1,3,2882,-15042.57177
5,1,4,2883,-20936.0532
5,1,5,2884,-12956.79675
5,1,6,2885,-54430.30511
5,1,7,2886,-21514.45902
5,1,8,2887,-28297.03713
5,1,9,2888,-44531.59938
5,1,10,2889,-47426.36673
5,1,11,2890,-39723.30085
5,1,12,2891,-41784.54164
5,1,13,2892,-47373.14167
5,1,14,2893,-40289.93527
5,1,15,2894,-28649.27557
5,1,16,2895,-29988.88786
5,1,17,2896,-43312.60724
5,1,18,2897,-23417.30431
5,1,19,2898,-29568.03057
5,1,20,2899,-28677.54775
5,1,21,2900,-28158.02507
5,1,22,2901,-15203.68433
5,1,23,2902,-19421.53646
5,1,24,2903,-16303.55565
5,2,1,2904,-16949.7189
5,2,2,2905,-17538.3013
5,2,3,2906,-15836.74604
5,2,4,2907,-16016.37929
5,2,5,2908,-15037.09529
5,2,6,2909,-48655.77482
5,2,7,2910,-21491.52152
5,2,8,2911,-16385.88393
5,2,9,2912,-28926.06027
5,2,10,2913,-17866.6269
5,2,11,2914,-21253.43022
5,2,12,2915,-52437.33225
5,2,13,2916,0.0
5,2,14,2917,0.0
5,2,15,2918,0.0
5,2,16,2919,0.0
5,2,17,2920,0.0
5,2,18,2921,0.0
5,2,19,2922,0.0
5,2,20,2923,0.0
5,2,21,2924,0.0
5,2,22,2925,0.0
5,2,23,2926,0.0
5,2,24,2927,0.0
5,3,1,2928,0.0
5,3,2,2929,0.0
5,3,3,2930,0.0
5,3,4,2931,0.0
5,3,5,2932,0.0
5,3,6,2933,0.0
5,3,7,2934,0.0
5,3,8,2935,0.0
5,3,9,2936,0.0
5,3,10,2937,0.0
5,3,11,2938,0.0
5,3,12,2939,0.0
5,3,13,2940,0.0
5,3,14,2941,0.0
5,3,15,2942,0.0
5,3,16,2943,0.0
5,3,17,2944,0.0
5,3,18,2945,0.0
5,3,19,2946,0.0
5,3,20,2947,0.0
5,3,21,2948,0.0
5,3,22,2949,0.0
5,3,23,2950,0.0
5,3,24,2951,0.0
5,4,1,2952,0.0
5,4,2,2953,0.0
5,4,3,2954,0.0
5,4,4,2955,0.0
5,4,5,2956,0.0
5,4,6,2957,0.0
5,4,7,2958,0.0
5,4,8,2959,0.0
5,4,9,2960,0.0
5,4,10,2961,0.0
5,4,11,2962,0.0
5,4,12,2963,-95952.31194
5,4,13,2964,-78641.04063
5,4,14,2965,-72352.9028
5,4,15,2966,-80014.92677
5,4,16,2967,-71455.21899
5,4,17,2968,-64419.30873
5,4,18,2969,-54692.82456
5,4,19,2970,-55109.15549
5,4,20,2971,-56212.65964
5,4,21,2972,-38028.84104
5,4,22,2973,-14362.2447
5,4,23,2974,-20166.81847
5,4,24,2975,-22046.26758
5,5,1,2976,-15774.24845
5,5,2,2977,-25066.13261
5,5,3,2978,-19294.28976
5,5,4,2979,-14110.54364
5,5,5,2980,-16473.92732
5,5,6,2981,-42085.90936
5,5,7,2982,-29450.91694
5,5,8,2983,-29917.37937
5,5,9,2984,-40827.52847
5,5,10,2985,-57152.18435
5,5,11,2986,-75642.78685
5,5,12,2987,-86022.28636
5,5,13,2988,-72770.62195
5,5,14,2989,-78352.94714
5,5,15,2990,-89150.69356
5,5,16,2991,-98942.1045
5,5,17,2992,-85479.03646
5,5,18,2993,-71177.87258
5,5,19,2994,-72049.26693
5,5,20,2995,-62948.649
5,5,21,2996,-44339.54697
5,5,22,2997,-30692.01189
5,5,23,2998,-41644.06243
5,5,24,2999,-15893.05375
5,6,1,3000,-23104.2244
5,6,2,3001,-11380.52695
5,6,3,3002,-13991.30426
5,6,4,3003,-39738.7115
5,6,5,3004,-17136.95719
5,6,6,3005,-62808.88175
5,6,7,3006,-34377.25167
5,6,8,3007,-32157.33475
5,6,9,3008,-37634.80839
5,6,10,3009,-52471.67705
5,6,11,3010,-62146.08909
5,6,12,3011,-48966.46001
5,6,13,3012,-51837.58848
5,6,14,3013,-54702.32304
5,6,15,3014,-74304.76485
5,6,16,3015,-57979.84602
5,6,17,3016,-59123.43405
5,6,18,3017,-82293.68402
5,6,19,3018,-44999.84445
5,6,20,3019,-44198.57909
5,6,21,3020,-29959.31716
5,6,22,3021,-22966.94453
5,6,23,3022,-25120.22285
5,6,24,3023,-21167.27076
5,7,1,3024,-27400.66023
5,7,2,3025,-37095.04518
5,7,3,3026,-24959.22416
5,7,4,3027,-19800.71405
5,7,5,3028,-10327.88132
5,7,6,3029,-46192.48276
5,7,7,3030,-30410.02566
5,7,8,3031,-29793.65886
5,7,9,3032,-55308.39078
5,7,10,3033,-53327.14572
5,7,11,3034,-36238.90269
5,7,12,3035,-59039.28395
5,7,13,3036,-68781.78387
5,7,14,3037,-56292.00799
5,7,15,3038,-50148.1326
5,7,16,3039,-65168.44708
5,7,17,3040,-40379.70522
5,7,18,3041,-43207.14257
5,7,19,3042,-52567.5369
5,7,20,3043,-41810.15148
5,7,21,3044,-31184.63028
5,7,22,3045,-19740.80401
5,7,23,3046,-22162.7658
5,7,24,3047,-18037.58343
5,8,1,3048,-30447.5247
5,8,2,3049,-26276.13218
5,8,3,3050,-30838.34841
5,8,4,3051,-26558.53977
5,8,5,3052,-26159.34148
5,8,6,3053,-39598.34876
5,8,7,3054,-21830.12612
5,8,8,3055,-12041.70789
5,8,9,3056,-19886.68777
5,8,10,3057,-18644.35724
5,8,11,3058,-13649.00928
5,8,12,3059,-31563.50804
5,8,13,3060,-36630.34989
5,8,14,3061,-28339.7846
5,8,15,3062,-29926.97377
5,8,16,3063,-28378.2233
5,8,17,3064,-26119.67144
5,8,18,3065,-26115.08766
5,8,19,3066,-26973.82306
5,8,20,3067,-7817.74565
5,8,21,3068,-25104.22324
5,8,22,3069,-16355.42312
5,8,23,3070,-22026.14755
5,8,24,3071,-34987.75411
5,9,1,3072,-9286.742326
5,9,2,3073,-27219.36727
5,9,3,3074,-43319.63738
5,9,4,3075,-9154.704085
5,9,5,3076,-14521.30604
5,9,6,3077,-34130.12005
5,9,7,3078,-23571.67717
5,9,8,3079,-6187.319719
5,9,9,3080,-36663.78721
5,9,10,3081,-25241.07745
5,9,11,3082,-30131.31041
5,9,12,3083,0.0
5,9,13,3084,0.0
5,9,14,3085,0.0
5,9,15,3086,0.0
5,9,16,3087,0.0
5,9,17,3088,0.0
5,9,18,3089,0.0
5,9,19,3090,0.0
5,9,20,3091,0.0
5,9,21,3092,0.0
5,9,22,3093,0.0
5,9,23,3094,0.0
5,9,24,3095,0.0
5,10,1,3096,0.0
5,10,2,3097,0.0
5,10,3,3098,0.0
5,10,4,3099,0.0
5,10,5,3100,0.0
5,10,6,3101,0.0
5,10,7,3102,0.0
5,10,8,3103,0.0
5,10,9,3104,0.0
5,10,10,3105,0.0
5,10,11,3106,0.0
5,10,12,3107,-137806.3211
5,10,13,3108,-29335.36471
5,10,14,3109,-54507.42453
5,10,15,3110,-61737.12924
5,10,16,3111,-58160.27182
5,10,17,3112,-58062.89858
5,10,18,3113,-44146.12998
5,10,19,3114,-49799.11071
5,10,20,3115,-43946.72707
5,10,21,3116,-38716.68
5,10,22,3117,-29256.74944
5,10,23,3118,-24090.47315
5,10,24,3119,-32790.57506
5,11,1,3120,-22609.09188
5,11,2,3121,-18541.79558
5,11,3,3122,-24132.45524
5,11,4,3123,-32446.83705
5,11,5,3124,-11521.8691
5,11,6,3125,-15141.43527
5,11,7,3126,-4858.375802
5,11,8,3127,-27943.18167
5,11,9,3128,-38532.37226
5,11,10,3129,-52774.75006
5,11,11,3130,-58854.72535
5,11,12,3131,-63213.9402
5,11,13,3132,-53633.32851
5,11,14,3133,-62142.33071
5,11,15,3134,-55143.1267
5,11,16,3135,-58736.54229
5,11,17,3136,-59946.1615
5,11,18,3137,-51814.77395
5,11,19,3138,-50681.44892
5,11,20,3139,-58693.93379
5,11,21,3140,-30277.34395
5,11,22,3141,-12938.47562
5,11,23,3142,-12605.52798
5,11,24,3143,-23863.68832
5,12,1,3144,-45121.66094
5,12,2,3145,-16363.3865
5,12,3,3146,-10393.69366
5,12,4,3147,-25713.69462
5,12,5,3148,-17674.97951
5,12,6,3149,-37698.54826
5,12,7,3150,-31556.89632
5,12,8,3151,-43021.55634
5,12,9,3152,-22556.69222
5,12,10,3153,-53887.74934
5,12,11,3154,-55254.34774
5,12,12,3155,-62547.09318
5,12,13,3156,-62000.49774
5,12,14,3157,-61230.17862
5,12,15,3158,-62880.01663
5,12,16,3159,-60709.28832
5,12,17,3160,-50402.68346
5,12,18,3161,-66657.43481
5,12,19,3162,-47255.00052
5,12,20,3163,-59086.16137
5,12,21,3164,-52825.3213
5,12,22,3165,-20069.16532
5,12,23,3166,-20370.35944
5,12,24,3167,-29402.27343
5,13,1,3168,-21395.76175
5,13,2,3169,-6033.946656
5,13,3,3170,-28172.71794
5,13,4,3171,-16324.2356
5,13,5,3172,-29847.32077
5,13,6,3173,-19883.71749
5,13,7,3174,-24963.15458
5,13,8,3175,-40430.69669
5,13,9,3176,-44289.85012
5,13,10,3177,-50719.13306
5,13,11,3178,-61150.83357
5,13,12,3179,-61475.23942
5,13,13,3180,-48250.52692
5,13,14,3181,-69760.28213
5,13,15,3182,-71622.06405
5,13,16,3183,-59328.51791
5,13,17,3184,-55999.7703
5,13,18,3185,-53535.7716
5,13,19,3186,-47327.59463
5,13,20,3187,-28468.31398
5,13,21,3188,-32446.67308
5,13,22,3189,-18616.70279
5,13,23,3190,-32411.95479
5,13,24,3191,-15551.4206
5,14,1,3192,-11800.09384
5,14,2,3193,-26421.12
5,14,3,3194,-25989.55007
5,14,4,3195,-38618.99395
5,14,5,3196,-31867.82955
5,14,6,3197,-41127.82897
5,14,7,3198,-38771.62756
5,14,8,3199,-32137.14588
5,14,9,3200,-35612.93826
5,14,10,3201,-34337.64857
5,14,11,3202,-35926.11869
5,14,12,3203,-27151.45417
5,14,13,3204,-32641.51708
5,14,14,3205,-51736.56259
5,14,15,3206,-56012.30746
5,14,16,3207,-40426.52103
5,14,17,3208,-47713.4837
5,14,18,3209,-59850.42779
5,14,19,3210,-22581.52078
5,14,20,3211,-40253.09843
5,14,21,3212,-30494.76151
5,14,22,3213,-3147.815064
5,14,23,3214,-35192.05886
5,14,24,3215,-22186.00135
5,15,1,3216,-12053.14821
5,15,2,3217,-46585.08218
5,15,3,3218,-15834.6491
5,15,4,3219,-13277.04663
5,15,5,3220,-33397.28729
5,15,6,3221,-20988.96108
5,15,7,3222,-26795.65161
5,15,8,3223,-37963.05351
5,15,9,3224,-23346.06616
5,15,10,3225,-37113.72302
5,15,11,3226,-41024.53202
5,15,12,3227,-38097.1601
5,15,13,3228,-37512.06192
5,15,14,3229,-36016.78048
5,15,15,3230,-34685.17174
5,15,16,3231,-30416.59723
5,15,17,3232,-26070.09709
5,15,18,3233,-19184.71266
5,15,19,3234,-17667.6762
5,15,20,3235,-13713.50122
5,15,21,3236,-19916.05981
5,15,22,3237,-51765.30445
5,15,23,3238,-13529.3976
5,15,24,3239,-31067.22079
5,16,1,3240,-24928.78422
5,16,2,3241,-10744.54256
5,16,3,3242,-36999.16874
5,16,4,3243,24348.10196
5,16,5,3244,0.0
5,16,6,3245,0.0
5,16,7,3246,0.0
5,16,8,3247,0.0
5,16,9,3248,0.0
5,16,10,3249,0.0
5,16,11,3250,0.0
5,16,12,3251,0.0
5,16,13,3252,0.0
5,16,14,3253,0.0
5,16,15,3254,0.0
5,16,16,3255,0.0
5,16,17,3256,0.0
5,16,18,3257,0.0
5,16,19,3258,0.0
5,16,20,3259,0.0
5,16,21,3260,0.0
5,16,22,3261,0.0
5,16,23,3262,0.0
5,16,24,3263,0.0
5,17,1,3264,0.0
5,17,2,3265,0.0
5,17,3,3266,0.0
5,17,4,3267,0.0
5,17,5,3268,0.0
5,17,6,3269,0.0
5,17,7,3270,0.0
5,17,8,3271,0.0
5,17,9,3272,0.0
5,17,10,3273,0.0
5,17,11,3274,0.0
5,17,12,3275,0.0
5,17,13,3276,0.0
5,17,14,3277,0.0
5,17,15,3278,0.0
5,17,16,3279,0.0
5,17,17,3280,0.0
5,17,18,3281,0.0
5,17,19,3282,0.0
5,17,20,3283,0.0
5,17,21,3284,0.0
5,17,22,3285,0.0
5,17,23,3286,0.0
5,17,24,3287,0.0
5,18,1,3288,0.0
5,18,2,3289,0.0
5,18,3,3290,0.0
5,18,4,3291,0.0
5,18,5,3292,0.0
5,18,6,3293,0.0
5,18,7,3294,0.0
5,18,8,3295,0.0
5,18,9,3296,0.0
5,18,10,3297,0.0
5,18,11,3298,0.0
5,18,12,3299,0.0
5,18,13,3300,-117590.0776
5,18,14,3301,-73968.90764
5,18,15,3302,-65009.9937
5,18,16,3303,-63228.88784
5,18,17,3304,-62811.23534
5,18,18,3305,-52794.79554
5,18,19,3306,-61428.87149
5,18,20,3307,-53222.07231
5,18,21,3308,-26113.90256
5,18,22,3309,-7236.59205
5,18,23,3310,-34896.06694
5,18,24,3311,-21919.75128
5,19,1,3312,-17267.37975
5,19,2,3313,-12764.99716
5,19,3,3314,1511.151125
5,19,4,3315,-30835.53637
5,19,5,3316,-18652.22908
5,19,6,3317,-27310.65596
5,19,7,3318,-29485.79342
5,19,8,3319,-25373.41054
5,19,9,3320,-33899.52996
5,19,10,3321,-68518.35189
5,19,11,3322,-61786.6615
5,19,12,3323,-46838.50649
5,19,13,3324,-65740.66947
5,19,14,3325,-44494.82028
5,19,15,3326,-68533.41147
5,19,16,3327,-46505.95555
5,19,17,3328,-42412.61904
5,19,18,3329,-64815.26627
5,19,19,3330,-64733.23095
5,19,20,3331,-40979.01256
5,19,21,3332,-58964.94866
5,19,22,3333,-15189.67151
5,19,23,3334,-14297.77521
5,19,24,3335,-16455.31968
5,20,1,3336,-27964.90292
5,20,2,3337,-23850.40401
5,20,3,3338,-23216.35505
5,20,4,3339,-19021.46079
5,20,5,3340,-30779.26073
5,20,6,3341,-20614.78907
5,20,7,3342,-54230.33804
5,20,8,3343,-38073.29286
5,20,9,3344,-33693.80527
5,20,10,3345,-66051.98049
5,20,11,3346,-58072.26647
5,20,12,3347,-66582.64811
5,20,13,3348,-63095.70377
5,20,14,3349,-64441.07213
5,20,15,3350,-91987.83358
5,20,16,3351,-72696.77698
5,20,17,3352,-73578.73267
5,20,18,3353,-65547.5753
5,20,19,3354,-82916.44675
5,20,20,3355,-48826.35403
5,20,21,3356,-58538.62867
5,20,22,3357,-1737.093755
5,20,23,3358,-28589.47534
