-15.60719801,-15.46215315,-15.31710829,-15.17206344,-15.02701858,-14.88197372,-14.73692886,-14.59188401,-14.44683915,-14.30179429,-14.15674943,-14.01170458,-13.86665972,-13.72161486,-13.57657001,-13.43152515,-13.28648029,-13.14143543,-12.99639058,-12.85134572,-12.70630086,-12.561256,-12.41621115,-12.27116629,-12.12612143,-11.98107658,-11.83603172,-11.69098686,-11.545942,-11.40089715,-11.25585229,-11.11080743,-10.96576257,-10.82071772,-10.67567286,-10.530628,-10.38558314,-10.24053829,-10.09549343,-9.950448573,-9.805403716,-9.660358858,-9.515314001,-9.370269144,-9.225224287,-9.080179429,-8.935134572,-8.790089715,-8.645044857,-8.5,-7.8,-7.2,-6.5,-5.9,-5.2,-4.5,-3.963,-3.27,-2.864,-2.577,-2.171,-1.884,-1.191,-0.497,-0.274,-0.051,0.196,0.419,0.642,0.873,1.112,1.335,1.679,2.028,2.275,3.003
-2.42541342,-2.345028348,-2.26136908,-2.173928188,-2.082404148,-1.986616141,-1.886469445,-1.781938861,-1.673060182,-1.55992636,-1.442687434,-1.321554132,-1.196804894,-1.068795162,-0.937966667,-0.804853468,-0.670081349,-0.534357863,-0.398451885,-0.263163476,-0.129286725,0.002430376,0.131324368,0.256848569,0.378595511,0.496307437,0.6098744,0.719321236,0.824786062,0.926493771,1.024728123,1.119805579,1.21205312,1.301791194,1.389321993,1.474922488,1.558841281,1.641298187,1.722485576,1.802570677,1.8816983,1.959993598,2.037564682,2.114504976,2.190895296,2.266805636,2.342296704,2.417421232,2.492225091,2.782066561,3.129444122,3.451133139,3.940861792,4.593979946,5.881058942,8.141052077,10.72054851,16.08627597,20.30008215,23.82084435,29.4899857,33.95381963,45.52202006,57.02253907,60.34043743,63.366546,66.36273051,68.72824016,70.76052846,72.53496214,74.03333219,75.15528533,76.42837695,77.28802896,77.70694325,78.40603223
