Hours,HPHtgLd_W,HPClgLd_W
88,478.3,206643.1
89,1149.6,202960
90,2036.3,201196.8
91,4320.5,112064.2
92,5727.5,110802.1
93,9808.4,70269.6
94,11856.3,66564.1
95,16651.5,54101.8
96,19898.9,47639.9
97,23079.1,42461
98,26200.3,37710.2
99,29140.1,33439.6
100,32194.5,30100.8
101,28710.6,45434.6
102,27491,51644
103,15897.4,103241.6
104,12120.9,140629.4
105,8663.2,152258.8
106,6680.4,160309.4
107,5440.2,167901.3
108,4670.4,177179.9
109,3973.4,184487.6
110,2899.4,190927.1
111,1933.4,198508.8
112,1424.8,202806.7
113,1977.3,199954.9
114,2863.5,199484.6
115,5670.1,113103.9
116,6871.6,111712.7
117,10990.4,71487.7
118,13079.5,67914.2
119,18088.1,55826.3
120,21451.9,49489.7
121,24542.5,44275.1
122,28419.6,39370
123,32452.5,34823.6
124,35728.1,31116
125,32214.9,46836.3
126,31649.6,52929.1
127,18363.8,103931.2
128,13510.8,141360.4
129,9472.8,154023.7
130,7124.1,162888.6
131,5610.7,172982.5
132,4646.5,181617.5
133,3482.4,190598.3
134,1932.9,200351.7
135,700.3,209492.3
136,559.3,216526.8
137,933.9,215631
138,1856.1,210650.2
139,3642.3,113658.4
140,4227.6,114839.2
141,8011.2,73908.7
142,9238.7,70264
143,13346.7,57970.3
144,15974.7,51802.2
145,18482.2,46817.1
146,20897.1,42297.7
147,23456.7,38017.8
148,25527.1,34368
149,26094.1,31815.7
150,27516.5,28794.3
151,25742.2,31182.2
152,17558.9,53111.9
153,15995.3,64232.4
154,10073.6,87628.7
155,8438.1,100059.8
156,6916.4,103576
157,6486.4,105692.2
158,6029.3,107730.4
159,5624.8,109663
160,7360.5,79225.6
161,7589.3,82079.6
162,7814.7,81050.6
163,9281.9,66007.2
164,10023.6,69319.6
165,16806.5,33908.6
166,18780.6,30895.7
167,20985,26447.4
168,23010.9,23476.4
169,26546.8,19659.3
170,28679.3,16659.1
171,30897.8,13978.5
172,32626,11633.2
173,33161.6,10788.2
174,35035.6,9485.6
175,42609.2,16359.6
176,34623.4,23204.2
177,28881.1,27970.1
178,24023.6,34303.6
179,23238.1,35219.5
180,22324.7,35798.4
181,21289.2,36477.4
182,19640.9,37555.6
183,19645.1,38205
184,20689.9,38561
185,23257.7,38267.8
186,40487.3,28546.6
187,42225.5,22413.7
188,46534.6,20646.4
189,58272.8,9932.2
190,55619.7,10382.4
191,60335.3,8352.2
192,64585.9,7473.8
193,65311.4,7022.1
194,68172.3,6573.7
195,71676.5,6145.2
196,76218.8,5763.4
197,66968.1,9386.8
198,57341.4,12342.1
199,39661.3,50156.3
200,19179.4,84245.6
201,13993.5,96135.1
202,11085.4,105786
203,8178.5,117270.1
204,6739.2,127292.7
205,5750.5,136905
206,4465.9,146105.8
207,3395.8,153586
208,2892.6,158042.4
209,3306.3,158286.6
210,4439.4,159820
211,8529.9,89006.3
212,9763.6,89045.8
213,16090.8,49494.5
214,18565,45539.1
215,26506,33545.9
216,31104.2,28231
217,35147.6,24884.9
218,38643.1,21964.1
219,42017.8,19269.3
220,45885.7,17008.5
221,41302.7,28909.5
222,37998,35719.9
223,21198.7,83198.4
224,14356.5,121879.3
225,10178.2,135740.7
226,7700.1,145800.5
227,6292.8,155164.8
228,5281,164447.9
229,4285.1,173698.1
230,2856.5,182575.7
231,1669.7,190647.7
232,947.8,195986.9
233,1399.9,194473.7
234,2289,192973.1
235,4401.8,107157.8
236,5345,106762.1
237,9304.2,66977.8
238,10505,63516.1
239,15150.3,51564
240,17792.4,45192
241,20192.5,40199.2
242,22350.5,35721.9
243,24676.3,31884.9
244,26707.3,28534
245,22264.5,44061.2
246,20185.2,51043.6
247,10509.2,103512.2
248,7766.7,140136.5
249,6240.8,149310.1
250,4988.1,156028.6
251,3658.1,161933.7
252,2670.7,167302.8
253,1947.5,172857.8
254,1628.6,177910.4
255,1259.9,183023.4
256,1616.6,186651.5
257,1808.4,190463.7
258,2245.4,193595.3
259,4830.9,107536.1
260,5386.3,109900.9
261,9264,69721.2
262,11047.1,66320.5
263,15249.6,54158.8
264,18431.5,47647.6
265,20682.2,42600.3
266,22993.3,38039.5
267,25256,33973.6
268,27269.6,31290.2
269,22178,47064.5
270,19583.4,53478.5
271,9744.6,105849.7
272,6969.5,142689.9
273,4612.8,152970.9
274,2742.1,162866.5
275,2060.7,173228.5
276,1635.2,183473.5
277,1113.8,193093.7
278,381.1,202802.4
279,145,211414.1
280,181.4,218932.8
281,313.8,218404.2
282,773.9,212397.7
283,2318.7,114750.6
284,2909.1,114789.2
285,6282.6,73732.7
286,7670.8,70211.4
287,11069.1,57742
288,13548.4,51595
289,15803.1,46712.5
290,18649.6,42180.9
291,21606.3,37867.6
292,24322.3,34117.1
293,20435.1,50011.8
294,18524.7,56875.3
295,9530.3,110415.6
296,7096.6,146280.4
297,5041.7,156289.9
298,3402.4,164502.6
299,2344,171323.7
300,1506.2,180000.7
301,637,184304
302,85.1,190146.9
303,4.8,194401.9
304,9.9,199558.2
305,154.9,203672.4
306,291.3,207856
307,1623.7,114419.4
308,1875.2,116179.8
309,3789.2,75371.4
310,3906.9,72574.3
311,4740.3,60017.7
312,5262.2,54383.2
313,6052,49663.2
314,6713.8,45283.7
315,7093.5,41331.7
316,8580.1,37547.4
317,9068,35054.8
318,9853.5,32123.2
319,9612.1,35476.3
320,5306.2,59130.4
321,4028.7,75718.6
322,2585.5,102653.8
323,2132.6,116677.2
324,1806.1,121723.3
325,1484.4,126227.2
326,1006.1,132581.3
327,600.3,137084.8
328,685,104593.9
329,822.7,103539.2
330,1274.1,96560.9
331,1872,84769.4
332,2516.3,82129.3
333,4918.7,44874.5
334,6431.5,40801.6
335,8333.3,33241.7
336,10657.7,28256.5
337,15143.4,22992.3
338,19085.8,18989
339,22194.8,16081.8
340,25515.6,13394.2
341,27585.6,11993.9
342,30115.6,10389
343,37923.5,19046.6
344,30428.3,26069.8
345,22856.6,34097.6
346,17232.3,44434.8
347,14932.4,48803.6
348,13515.6,51533.1
349,12322.6,53687.5
350,9976.5,55942.6
351,8998.2,54197.8
352,10422,48825.9
353,11634.8,46220
354,24720,33966.1
355,25628.1,27020.8
356,29429.7,25112.4
357,39104.3,13043.7
358,36218.4,13444.7
359,39562.8,9561
360,42456.8,8342.2
361,45451.9,7597.3
362,48246.1,6985
363,50974.4,6437.9
364,53238.6,5922.4
365,53913.2,6543
366,55390.2,6386.6
367,71269.8,15458.5
368,55512.5,22686.5
369,50015.6,23700.9
370,40441.9,29687.8
371,38363.7,31291
372,36551.7,32620.2
373,34345.5,33972.1
374,31804.8,35646.3
375,27208.8,39274.6
376,26181.5,40052.7
377,27193.6,39184.9
378,46735.9,30396.9
379,43853.8,23831.9
380,47044.7,22024.1
381,59607.7,9979.9
382,54235.8,10500.8
383,57375.7,6961.2
384,59114.2,5964.8
385,57604.7,5484.6
386,59183.7,4966.2
387,61254.3,4483.8
388,63121.5,4031.2
389,52005.1,6680.2
390,40767.7,9913.2
391,31449.7,48273.2
392,14272.1,84615.9
393,8631.5,99203.8
394,5321.4,111105.3
395,3520.2,122856.2
396,2518.5,130531.6
397,1779.4,134844.8
398,1349.1,143610.5
399,1126.4,151797.2
400,1582,153965.5
401,1784.1,158933.4
402,2607.2,162201
403,6093.7,88821.6
404,7490.9,88967.8
405,12594.3,48066.6
406,15272.4,43450.2
407,22048.7,31071.6
408,27393.2,26003.4
409,32073.9,22598.7
410,36522.5,19599.6
411,40808.5,16831
412,45168.4,14524.3
413,42142,25833.7
414,39023.8,32641.9
415,24150,80826.6
416,15350.5,119696.3
417,11717.5,133362.6
418,9481.6,143027.7
419,8058.3,151448.2
420,7303.1,159467.4
421,6445.8,167505.6
422,5056.2,175998.8
423,3869.3,182865.3
424,3105,187234.5
425,3270.6,186643.5
426,4591.1,183334.7
427,8424.9,104104.8
428,10221.8,103254
429,16756.4,63775.1
430,19810.6,59937.9
431,26742.6,47734.9
432,31973,41059.9
433,37200.4,35513.1
434,41312.3,31210.3
435,45512.2,28314.6
436,50526.8,25544.3
437,47593.6,38869
438,45721.4,45504
439,26089,94396.3
440,18181.6,132569.5
441,13142,145655.8
442,10178,155603.4
443,8506.8,163635.2
444,7096.2,171857.1
445,5582.2,180752.3
446,3619.9,190196.2
447,2006.4,198864.2
448,1218.5,205327.7
449,1590.3,206225.2
450,3096.4,201050.9
451,5393,110984.9
452,6585.8,109834.9
453,11581.7,70063
454,13656.7,66341.7
455,19262.4,54380.5
456,22706.2,48042.6
457,25179.3,43154.7
458,27257,38858.5
459,29735.8,34733.7
460,31901.2,31123.8
461,27104.8,46855.4
462,24541.4,53616
463,12215.2,106020.3
464,9143.7,142227.5
465,8095.8,150820.3
466,7097,156992.3
467,6213.5,162196.3
468,4653.9,167369.8
469,3480.3,171925.7
470,2905.8,176174.2
471,2490.1,180787.2
472,2322.2,185215.3
473,2661.6,188702.4
474,3758.6,191291.9
475,7024.2,106970.2
476,8051.3,108893.6
477,14009.5,69193.2
478,15277.4,65730
479,20108.2,53905.1
480,23512.8,47582
481,26104.8,42514.8
482,28090.6,38064.7
483,29994.8,34133.1
484,31756.6,31424.1
485,31276.8,29737.7
486,32265.3,27556
487,29983.2,28827.6
488,21246.5,49418.7
489,18685.9,59657.7
490,11770.3,82844.6
491,9558.9,94893.8
492,7464.5,98467
493,5935.4,101423.5
494,4956.7,104156.1
495,4611.9,105969.6
496,6000.9,75181.1
497,6790,77965.1
498,8340.6,76291.6
499,10437.2,62115.7
500,11551.5,64625.1
501,20055.4,32679.8
502,22928.3,29935.4
503,26630.5,25393.2
504,29793.7,22292.1
505,34035.6,18428.8
506,36796.1,15400.3
507,39771.8,13170.8
508,43091.8,11460.2
509,44819.4,10539.5
510,47491.1,9197.9
511,54327.3,14052.9
512,45506.1,20808.2
513,36918.8,26722
514,30316,33207.6
515,29215.8,33930.9
516,26603.4,35213.1
517,24343.4,36439.4
518,21427.9,38304.2
519,19322,39778.2
520,18442.2,40930.4
521,22271.3,38494.4
522,40019,28145.6
523,41602.2,22016
524,45525,20378.2
525,57118.8,9867.4
526,54839.4,10328.6
527,59618.1,8389.4
528,63623.3,7545.7
529,64714.4,7095.7
530,67980.8,6632.1
531,71069.3,6216
532,75335.4,5827.2
533,66765.6,9499.8
534,57409.4,12462.8
535,39115,50377.9
536,17790,85776.4
537,11229.9,100298.2
538,8665.7,110849.2
539,7552.7,118474
540,7091.5,124474.2
541,6131.8,131056.4
542,5593.4,137153.2
543,4735.7,143516.8
544,3042.1,152092.2
545,2860,156977.7
546,4827.3,157984.7
547,9142.3,88270.6
548,10225,88225.9
549,16791.4,49001.7
550,19446.9,45297.3
551,27615.8,34132.1
552,31417.6,29068.3
553,34644.1,25755.6
554,37287.2,22911.9
555,39358.4,20354.5
556,41396.8,17997.4
557,35932.5,30008.8
558,31698.1,37136.6
559,16292.3,85728.1
560,10824.2,123417.9
561,8056,135306.5
562,5149,146426.2
563,3906.7,157227
564,3000.6,167261.9
565,1958.6,178041
566,732.4,188993
567,255,199194.7
568,241.8,206536.3
569,315.5,208518.9
570,750.2,205350.9
571,2270.5,110957.9
572,2556.9,110461.3
573,4992.9,68515.3
574,6045.6,65120.6
575,8574,52884.5
576,10995.1,46578.9
577,13295.4,41520.3
578,15065,36974.6
579,17236.2,33098.6
580,19455.6,29650.7
581,17156.1,45240.4
582,16450.8,52098.1
583,8803.7,105190.6
584,6024.6,142115.3
585,4346.4,152248.7
586,3125.9,160503
587,2295.1,167394.1
588,1745,170988.3
589,1349.4,175971.5
590,918.4,181641.9
591,889.2,186370.6
592,910.9,190576.3
593,1049.9,194405.7
594,1217.3,198142.1
595,3086.9,112919.8
596,3634.2,111910.7
597,6739,71443
598,7765.1,67852.3
599,11178.5,55710.2
600,12834.7,49643
601,14080.5,44767
602,15190.2,40397.8
603,16279.8,36443.4
604,17309.4,33078.2
605,13881.8,49496
606,11699.9,56326.6
607,5293.3,110126.4
608,2956.7,146464.3
609,1864.6,156001.4
610,826.3,163610.4
611,151.9,170793.6
612,0,177969.3
613,0,184913
614,0,192700.9
615,0,199993.7
616,0,205876.6
617,0,212053.6
618,0,217569.4
619,60.3,121501.4
620,0,122415.2
621,572.5,75966.5
622,728.6,72875.8
623,1283.1,59933.3
624,1554.9,54154.9
625,1926,49657.2
626,2095,45644
627,2219.9,42043.8
628,2485.1,38868
629,1789.8,55114.3
630,1069.9,61833.7
631,110,119622.4
632,0,161814.8
633,0,173623.6
634,0,182131.4
635,0,189858.2
636,0,196636.9
637,0,203352.5
638,0,209389.2
639,0,214202.1
640,0,218404
641,0,222182.3
642,0,225814.3
643,301.7,126355.4
644,636.8,125652.6
645,2555.7,77128.2
646,3362.4,73162.4
647,5202.1,59761.7
648,6550.9,53664.9
649,8181.7,48679
650,9531.3,44107.7
651,10623.9,39927.6
652,11796.4,36346
653,12591.9,34096.5
654,14202.4,31220.7
655,14716.9,35100.9
656,9865.8,57166.2
657,7230.5,70950
658,4895.7,96834
659,4083.5,111476.8
660,3655.5,115935.3
661,3112,119644.7
662,2302.6,124512.4
663,1827.8,127033.3
664,1939.2,96829.1
665,2074.5,97183.3
666,2844.1,91526.4
667,4268.4,80683.3
668,5164.4,78017.3
669,8838,41260.8
670,10859.3,37502.8
671,13098.2,30611.5
672,15044,26574.1
673,18528.7,22109.6
674,20775,19038
675,22542.3,16291.3
676,24381.2,13697.5
677,25331.8,12361.9
678,26852.1,10426.1
679,34607.6,18848.2
680,27477.8,25811.2
681,19805.3,34927.9
682,14012.2,45829.6
683,11614.8,50857.5
684,10283.5,54183
685,8780.6,54451.6
686,8116.8,51375.4
687,7407.7,52800.7
688,7449.3,51997.9
689,7889.6,50060.4
690,19352,35761.4
691,19191,28045.7
692,22193.5,26085
693,31521.7,13760.7
694,28207.2,14256.2
695,31531.5,10323.2
696,34721.8,8760.9
697,34563.3,8186.8
698,36771.4,7634.4
699,39065.8,7087.1
700,41168.2,6566.7
701,30597.3,10246
702,22947.3,13637.8
703,15597.3,61112.9
704,4508.7,98904.7
705,3002.9,110223.4
706,2321.5,119361.6
707,1716.4,127706.7
708,1033.8,135766
709,383.4,144296.7
710,63.3,152019
711,15.1,158922.5
712,10.2,164996.7
713,196.3,170118.3
714,447.3,175122.3
715,2459.2,96317.4
716,3154.2,96536.1
717,6269.3,56011.6
718,7446.2,52278.5
719,10955.8,39270.4
720,12645.7,32826.8
721,14497.9,28878.3
722,16461.2,26000.4
723,18399.1,23367.8
724,20346.1,20842.9
725,16206,32758.8
726,14611.7,40389.3
727,7282.9,94360.4
728,4920.8,131807.7
729,3926.4,141765.8
730,2770.5,149231
731,1731.3,155850.5
732,866.1,162586.4
733,286.5,169096.4
734,63.9,175416.7
735,5.4,181071
736,14.8,185738.1
737,138,189743.3
738,429.3,193436.9
739,2673.6,109208.1
740,3372.5,108294.9
741,6399.9,67728.4
742,7249.1,64329.1
743,10126.2,52449.5
744,11074.9,46514.4
745,11721.2,41710.3
746,11898.6,37528.7
747,34362.3,25011.9
748,11380.9,31289.4
749,7744.7,47667
750,5546.8,55068.3
751,1881.3,109597.7
752,93.9,148548.6
753,0,160321.3
754,0,169690.3
755,0,179416
756,0,189253.4
757,0,202061.8
758,0,218404.7
759,0,229855.8
760,0,244947.3
761,0,241910.2
762,0,247658.8
763,4.1,144890.5
764,0,146947.4
765,0,88322.8
766,0,82331.8
767,0,65305.1
768,1.4,58753
769,14.9,54010.6
770,61.3,49771.2
771,107.4,45944.7
772,146.3,42907.5
773,85.6,59759.3
774,0,66312
775,0,130646.3
776,0,168661.2
777,0,194868
778,0,208214.6
779,0,217268.1
780,0,225852
781,0,233457.2
782,0,240732.7
783,0,246483.4
784,0,251023.7
785,0,254110.6
786,0,255440
787,0,151555.9
788,0,151300
789,101.3,91480.1
790,414.2,83724.2
791,997.1,65850.1
792,1673.1,58323
793,2356.6,52546.7
794,3179.8,47870.9
795,4013.8,43748.7
796,5126.5,40169.1
797,4308.1,56233.8
798,4546.4,62702.6
799,1662.2,118745.5
800,552.5,158297.1
801,194.2,170463.4
802,56.6,178580.8
803,1,185981.4
804,0,194003.6
805,0,201312.8
806,0,207635.4
807,0,213256.5
808,0,217426.4
809,0,221395.9
810,0,224658.7
811,895.9,124436.5
812,1353,124072.3
813,3439.1,79026.8
814,4346.9,75202.2
815,6519.8,60785.6
816,8004.1,54215.7
817,9232.4,49216.6
818,10400.8,44732.7
819,11402.3,40571.9
820,12302.2,37043.9
821,12595.1,35017.6
822,13397,32176.4
823,13377.2,36774.2
824,7751.2,59086.8
825,6713.8,70132.3
826,3996.8,92922.1
827,3165.6,105647.4
828,2766.6,108785
829,2123.6,112424.3
830,1806.3,114729.8
831,1784.2,115666.7
832,2553.6,84785.1
833,2875,87107.9
834,3508,85295.8
835,5185.8,75264.4
836,6324.1,72674.9
837,11824.2,36678
838,14153.8,33210.8
839,17526.7,28298
840,20431.5,25071
841,25158.8,21030.4
842,28660.3,17802.4
843,31642.2,14899.7
844,34465,12186.4
845,36668.7,11174.5
846,39887,9807.1
847,48484.4,16495.9
848,40431.9,23120.5
849,31878.9,30259.7
850,25536.6,38447.4
851,24710.6,38562.3
852,24582.2,38164.2
853,23732.9,38493.8
854,22098.7,39248.8
855,21728.7,39587.4
856,21415.6,39813.9
857,21084.8,40108.2
858,37472.1,29744.4
859,38949.2,23260.3
860,42399.6,21543.7
861,53769.5,10468.5
862,51287.9,10876.2
863,55568.3,8674.2
864,59971.2,7746.2
865,61210.7,7226.6
866,64478.4,6686.8
867,67832.6,6207.2
868,71504,5792.1
869,62565.2,9463.4
870,52618.9,12509
871,36699.4,51429.5
872,16068.6,87457.8
873,10550.9,101101
874,8430.9,111909.5
875,6971.9,122365.9
876,6155,131969.9
877,5391.8,141424.8
878,4081.6,151834.9
879,2827.8,160895.8
880,1988.5,167943.3
881,1844.8,170819.8
882,2938.5,168076.6
883,6376.7,92089.6
884,8318,92157.1
885,13756.9,51854.1
886,16574.1,47806.8
887,23887.8,35298.5
888,28843.7,29247.9
889,33122.3,25833.2
890,37035.2,22848.5
891,41038.3,20065.9
892,45577.8,17441.6
893,41930.8,29462.3
894,39689.3,36391.4
895,22894.2,84148.4
896,15470.9,122208.2
897,11219,135882.5
898,8448.2,146361.6
899,7048.7,154903.4
900,6099.5,163189.7
901,4839.1,172373.6
902,3168.3,182361.2
903,1866.6,189849.7
904,1331.5,194087.8
905,1857.7,193036.2
906,2816.4,192863.9
907,5226.8,106915.3
908,6792.8,106175.4
909,11750.1,66343.2
910,13576,62854.1
911,18422.4,50937.3
912,20727.1,44843.6
913,22884.1,40042.8
914,24634.2,35649.3
915,26421.9,31883.5
916,28793.5,28636.2
917,24593.6,43813.5
918,23186.5,50360.1
919,12664.8,101401.5
920,8813.2,139469.8
921,5930.7,151712.3
922,3945.8,162818.7
923,2863.5,173426
924,1939.5,181613.1
925,954.1,189730.6
926,139.4,198520.7
927,1.5,203523.3
928,6.4,207456.4
929,249.4,208767
930,711.2,211008
931,2300,115931.7
932,2781.3,115507.6
933,5276.1,73390.1
934,6430.9,69945.1
935,9094.8,57447.6
936,11493.3,51315.2
937,13543.3,46309.6
938,15586.7,41739.3
939,17876.9,37526.7
940,20286.1,33890
941,18028.6,49683.2
942,17267.6,56348.5
943,9453.5,109040.1
944,6299.2,145654.7
945,4210.7,156465.7
946,2794,166072.9
947,1938,171942
948,1080.7,177589.6
949,464.9,182378.2
950,30.3,190068.3
951,0,196989.1
952,10.1,200964.9
953,61.5,205705.2
954,240.5,209667.4
955,1957.7,114979.9
956,2582,115491.5
957,5221.8,74122.7
958,6498.2,70375.1
959,10066.1,57734.3
960,12880.5,51458
961,15037.8,46417.7
962,17661,41768.4
963,20626.6,37307.1
964,22618.2,33654.6
965,19678,49856.8
966,18956.2,56163.7
967,10308.9,108623.6
968,6418.8,146708.3
969,3864.4,159132.1
970,2575.6,170742.9
971,1722.4,180429.3
972,733.2,189396.9
973,46.7,199823.1
974,0,212679.7
975,0,228121.6
976,0,241049
977,0,240091.6
978,0,232626.9
979,569.3,132052.5
980,1037.9,130217
981,2434.1,78201.7
982,3116.4,74988.4
983,4984,61340.2
984,6428.2,54905.2
985,8028.5,49988.1
986,10197.9,45416.9
987,11953.9,41169.7
988,13618.7,37525
989,14717,35108.2
990,16544,31971.7
991,16821.3,35212.4
992,9779.3,59944.7
993,7221.9,76070.6
994,5101.1,102631.7
995,4285.6,115698.7
996,3404.4,119266.2
997,2635.3,120622.9
998,2002.3,123683.9
999,1510.9,125613.3
1000,1848.9,92625.6
1001,2211.6,93890.7
1002,2792.6,91874.3
1003,3865,81430.1
1004,4457.1,78955.9
1005,7577.6,42083.6
1006,9191.9,38248.4
1007,11204.4,31109.1
1008,13221.1,26957.8
1009,17280.9,22292
1010,19494.2,19228.8
1011,21605.7,16512.9
1012,23288.2,14004.3
1013,23785.3,12796.9
1014,25193.4,10768
1015,33082.3,19318.3
1016,25474.8,26449.2
1017,19507.8,32807
1018,14793.7,40346.9
1019,14735.2,41153.5
1020,14707.2,41498.2
1021,14636,41796.2
1022,14620.2,42201.9
1023,15039.7,42415.3
1024,15494.9,42501.2
1025,17300.8,41819.3
1026,32572.1,31385.1
1027,34084.5,24753
1028,37631.3,22957.5
1029,48380.4,11540.9
1030,45908.9,11457.6
1031,50146.4,9057
1032,54404.5,8033
1033,55843.3,7482
1034,59033.5,6955.6
1035,62219.8,6441.3
1036,65136.5,5973.4
1037,55600.2,9750
1038,46580.6,12866.2
1039,30844.6,54032.9
1040,12821.1,90285.4
1041,8501.9,102811.2
1042,6821.7,111842
1043,5191.8,122393.2
1044,4362,131995.5
1045,3735.2,140444.8
1046,2860.3,146274
1047,2053.4,155918.2
1048,1625.5,161177.4
1049,1913.2,162386.1
1050,2658.1,164559.7
1051,6488.6,92148.5
1052,7830.8,92210.1
1053,13235.2,51822.2
1054,15713.8,48146.3
1055,21488.9,35673.9
1056,25553.5,30012.3
1057,29203.6,26656.8
1058,32602.7,23692.4
1059,35757.2,20978.8
1060,38829.9,18413.4
1061,35030.5,30304.1
1062,32385,37466.7
1063,18094.2,86020
1064,10942.3,125620.6
1065,7676.6,139007
1066,5685.6,149187.5
1067,4393.1,159112.2
1068,3417.1,169030.7
1069,2316.7,179470.3
1070,840.5,190565.5
1071,133.4,200914.3
1072,33.9,205532.3
1073,150.3,202378.3
1074,644.5,206843.1
1075,2364.8,112692.8
1076,2816,111974.2
1077,5324.4,69430.1
1078,6543.8,66064.3
1079,9283.6,53610
1080,11774.5,47434.8
1081,13635.5,42581.5
1082,15747.6,38122.7
1083,18055.3,34196.1
1084,19686.4,30851.8
1085,16449.7,46692.1
1086,15330.8,53785.4
1087,8007.9,107091.6
1088,4930,143765.7
1089,3030.3,154193.7
1090,1703.8,162028.3
1091,860.1,169320.5
1092,179.6,177227.1
1093,0,184400.4
1094,0,191873.5
1095,0,199059.3
1096,0,203623.3
1097,0,201503.1
1098,0,213203.9
1099,237.1,119271.6
1100,303.9,120190.9
1101,1462.4,75470.7
1102,1887.2,72272
1103,3157.7,59015.4
1104,3859.5,53187.9
1105,4493.7,48544.2
1106,5395.2,44240.1
1107,6454.7,40223.4
1108,7609.8,36709.9
1109,6304.8,52750.2
1110,5925,59383.1
1111,2581.8,114035.5
1112,996.1,152464.8
1113,334.8,165016
1114,45.6,176839.9
1115,0,184709.2
1116,0,190456.9
1117,0,200246
1118,0,214383.8
1119,0,229069.8
1120,0,240722.2
1121,0,247090.8
1122,0,235655.5
1123,145,132439
1124,424.6,130533.1
1125,1754.6,78854.3
1126,2656.2,75150.1
1127,4884.6,61195.3
1128,6172.7,54550.7
1129,8290.6,49442.6
1130,10504.7,44734.5
1131,12564.1,40387
1132,14907.3,36671.8
1133,12732.9,52696
1134,13102.8,59223.9
1135,7188.2,113750.4
1136,3758.8,151924.3
1137,2301.4,165937
1138,1504.3,178591.8
1139,747.1,190822.7
1140,61.4,203643.9
1141,0,217173.4
1142,0,232450.4
1143,0,241819.7
1144,0,251948.1
1145,0,248734.4
1146,0,252733.4
1147,0,147082.6
1148,39.5,146104
1149,839.3,86906.6
1150,1191.1,80583.8
1151,2162.7,65576.5
1152,3623,58381
1153,4890.7,52796.9
1154,6067.5,47921.3
1155,7650.5,43718.5
1156,9240.8,40097.6
1157,9723.1,38105.7
1158,10967.7,35369.9
1159,12592.6,40146.3
1160,7334.3,63697.9
1161,5554.8,77227
1162,3392.7,103220.1
1163,2540.6,116162.7
1164,1936.1,118408.6
1165,1287.9,124263.6
1166,694.1,131633.1
1167,246.9,135574.1
1168,77.9,102424.9
1169,38.4,106870.7
1170,109.4,101521.5
1171,318.3,87672.2
1172,465.5,84762.1
1173,1984.9,47080.4
1174,2993.3,43553.8
1175,4520,36195.1
1176,6166.5,31498.5
1177,8906.2,25915.4
1178,10726.4,21343.7
1179,12766.8,17699.6
1180,14550.6,15079.2
1181,15833.3,13812.5
1182,17726.8,11760.8
1183,26059.1,21533.8
1184,18993.7,29076.2
1185,13908.1,36046.3
1186,9941.2,43874.4
1187,9164.7,45620.4
1188,9280,45861.4
1189,9353.3,46211.2
1190,9539.5,46488.2
1191,9996.6,46511.2
1192,10612.9,46468.7
1193,11383.2,46363
1194,24164.2,34794
1195,23189.8,27957.2
1196,25430.5,26190.7
1197,33673.5,14009
1198,29906.1,14428
1199,32366.4,10533.9
1200,34345.8,8861.5
1201,36476.8,8015.2
1202,38677,7322.7
1203,40629.7,6747.8
1204,42560.3,6210.8
1205,43833.6,6980.6
1206,45287.7,6840.9
1207,61423.9,16779.2
1208,45158.1,24170.2
1209,39594.8,25494.8
1210,30291.2,31758.5
1211,27965.6,34144.7
1212,25089.7,37059.8
1213,24490.1,37758.7
