Hours,HPHtgLd_W
1921,12903.4
1922,12902.3
1923,12908.5
1924,12914.7
1925,12914.7
1926,12914.8
1927,21909.9
1928,26731.8
1929,30393.8
1930,35882.1
1931,37708.4
1932,32684.5
1933,37711
1934,35881.7
1935,34054.1
1936,29020.7
1937,18957.9
1938,15625.7
1939,15610.3
1940,15607.8
1941,13227.7
1942,12914.4
1943,12914.8
1944,12913.7
1945,12878.8
1946,12877.5
1947,12877.9
1948,12890.4
1949,12890.3
1950,12890.7
1951,21870.9
1952,26680.1
1953,30335.4
1954,35813.2
1955,37637.1
1956,32622.2
1957,37638.9
1958,35813.2
1959,33989.2
1960,28965.4
1961,18921.3
1962,15595.7
1963,15583.4
1964,15578.2
1965,13202.7
1966,12890.2
1967,12890.6
1968,12885.1
1969,12853.8
1970,12852.6
1971,12858.4
1972,12865.8
1973,12865.7
1974,12865.9
1975,21825
1976,26629.2
1977,30277.3
1978,35744.8
1979,37564
1980,32557.1
1981,37566.1
1982,35743.9
1983,33921.9
1984,28909.1
1985,18881.6
1986,15564.2
1987,15564.6
1988,15549
1989,13177.4
1990,12865.7
1991,12856.7
1992,12852.4
1993,12828.7
1994,12836.4
1995,12840.4
1996,12840.6
1997,12836.9
1998,12826.6
1999,12827
2000,17709.2
2001,22170.1
2002,26435.6
2003,26440.2
2004,26233.8
2005,26229.7
2006,26194.9
2007,26195.8
2008,26197.6
2009,21546.4
2010,12834.5
2011,12840.7
2012,12829.9
2013,12826.9
2014,12827.2
2015,12838.5
2016,12840.4
2017,12816.5
2018,12808.9
2019,12800.8
2020,12801.2
2021,12809.3
2022,12815.1
2023,12815
2024,16983.9
2025,21190.4
2026,25381.4
2027,25374.4
2028,25379.2
2029,25373.7
2030,25376.8
2031,25376.3
2032,25374.6
2033,21185.1
2034,12801.9
2035,12814.9
2036,12815.1
2037,12815.1
2038,12803.9
2039,12800.9
2040,12801.3
2041,12789.5
2042,12788.7
2043,12789
2044,12779.2
2045,12774.5
2046,12774.7
2047,21706.2
2048,26474.5
2049,30091.6
2050,35524.3
2051,37342.3
2052,32354.2
2053,37336
2054,35526.7
2055,33718
2056,28734.1
2057,18773.5
2058,15470
2059,15455.4
2060,15456.5
2061,13097.5
2062,12788.5
2063,12788.9
2064,12783.9
2065,12749.2
2066,12747.9
2067,12756.8
2068,12762.4
2069,12762.4
2070,12756.3
2071,21647.7
2072,26413.3
2073,30032
2074,35453.3
2075,37257.6
2076,32286.8
2077,37262
2078,35451.3
2079,33639.2
2080,28673.7
2081,18739.2
2082,15421.1
2083,15427.8
2084,15438.7
2085,13064.1
2086,12749.3
2087,12762.3
2088,12762.5
2089,12737.1
2090,12721.6
2091,12720.4
2092,12724.5
2093,12735.3
2094,12735.5
2095,21607
2096,26353.8
2097,29965.3
2098,35376.8
2099,37178
2100,32221.1
2101,37180.4
2102,35375.3
2103,33568.7
2104,28614.8
2105,18696.3
2106,15387.6
2107,15402.9
2108,15405.3
2109,13037
2110,12720.8
2111,12729.6
2112,12735.5
2113,12709.7
2114,12700.4
2115,12692.5
2116,12692.8
2117,12706.9
2118,12708
2119,21562.7
2120,26295.6
2121,29899.5
2122,35299.1
2123,37096.7
2124,32150.9
2125,37099.3
2126,35298.2
2127,33494.6
2128,28554
2129,18657.9
2130,15354.5
2131,15365.6
2132,15372
2133,13008.1
2134,12693.2
2135,12708.1
2136,12707.9
2137,12682
2138,12665.1
2139,12664.5
2140,12671.7
2141,12680.1
2142,12680.4
2143,21510
2144,26238.6
2145,29834.5
2146,35220.5
2147,37015.6
2148,32076.3
2149,37016.8
2150,35218.1
2151,33421.6
2152,28486.2
2153,18614.9
2154,15329.7
2155,15323.1
2156,15331.8
2157,12980
2158,12680
2159,12680.2
2160,12677.5
2161,12637.5
2162,12636.1
2163,12647.2
2164,12651.9
2165,12652.1
2166,12639.8
2167,12635.8
2168,17445.4
2169,21839.9
2170,26042
2171,26046.4
2172,25842.4
2173,25838.5
2174,25805.4
2175,25807.7
2176,25804.3
2177,21224.1
2178,12641.4
2179,12638.9
2180,12652.2
2181,12652
2182,12648.5
2183,12635.7
2184,12636.1
2185,12621.3
2186,12623.3
2187,12623.5
2188,12609.1
2189,12607
2190,12614.9
2191,12623.3
2192,16736
2193,20867.3
2194,24996.1
2195,24989.2
2196,24994.7
2197,24989
2198,24994.7
2199,24988.8
2200,24995
2201,20867.7
2202,12617.7
2203,12620.8
2204,12606.7
2205,12607.1
2206,12619.5
2207,12623.3
2208,12623.5
2209,12581.7
2210,12577.6
2211,12586.4
2212,12594.6
2213,12594.5
2214,12582.9
2215,21361.1
2216,26061.8
2217,29632.7
2218,34976.8
2219,36763
2220,31855.1
2221,36759.2
2222,34979.5
2223,33197
2224,28290.2
2225,18477.2
2226,15229.7
2227,15232.9
2228,15232.1
2229,12892.4
2230,12577.9
2231,12579.2
2232,12594.7
2233,12566.8
2234,12560.2
2235,12547.6
2236,12548
2237,12565.1
2238,12565.2
2239,21314.1
2240,25996.4
2241,29559.7
2242,34896.3
2243,36673.3
2244,31777.6
2245,36672.1
2246,34896.2
2247,33119.3
2248,28224
2249,18435.9
2250,15196.6
2251,15196.4
2252,15187.9
2253,12869.4
2254,12552.7
2255,12547.8
2256,12555
2257,12537
2258,12535.4
2259,12523.5
2260,12517.6
2261,12525.4
2262,12535.6
2263,21268.2
2264,25932.5
2265,29487.7
2266,34811.5
2267,36584.5
2268,31701.1
2269,36584.6
2270,34811.1
2271,33039.6
2272,28156.3
2273,18391.6
2274,15160.1
2275,15160.3
2276,15152.9
2277,12838.9
2278,12520.7
2279,12517.7
2280,12527.7
2281,12506.9
2282,12505.3
2283,12489.4
2284,12487.2
2285,12499.7
2286,12505.5
2287,21213.6
2288,25870.2
2289,29416.7
2290,34727.7
2291,36496.3
2292,31624.2
2293,36494.7
2294,34727.3
2295,32957.9
2296,28086.9
2297,18345.2
2298,15120.2
2299,15123.7
2300,15123.1
2301,12799.3
2302,12487.6
2303,12496.8
2304,12505.4
2305,12476.7
2306,12458.9
2307,12456.4
2308,12469.7
2309,12474.7
2310,12472.9
2311,21151
2312,25809.3
2313,29346.5
2314,34638.2
2315,36407.3
2316,31551
2317,36406
2318,34641.2
2319,32872.1
2320,28019.7
2321,18313.6
2322,15072.5
2323,15073.7
2324,15083.9
2325,12768.4
2326,12474.6
2327,12474.8
2328,12463.3
2329,12427
2330,12434.9
2331,12443.9
2332,12444.1
2333,12426.7
2334,12425.1
2335,12440.9
2336,17146.6
2337,21479.6
2338,25614.4
2339,25611.4
2340,25407.7
2341,25412.1
2342,25373.1
2343,25377.8
2344,25373.9
2345,20871.6
2346,12435.3
2347,12425.2
2348,12440
2349,12443.9
2350,12440.2
2351,12424.9
2352,12427.1
2353,12414.8
2354,12412.9
2355,12401.5
2356,12393.5
2357,12403.9
2358,12413.1
2359,12412.8
2360,16448.6
2361,20519.3
2362,24561.8
2363,24571.9
2364,24565.6
2365,24572.2
2366,24565.7
2367,24571.3
2368,24565.9
2369,20512
2370,12407.7
2371,12412.9
2372,12401.1
2373,12393.5
2374,12404.2
2375,12412.8
2376,12412.5
2377,12363.6
2378,12361.9
2379,12381.7
2380,12381.5
2381,12370.9
2382,12361.5
2383,21001.5
2384,25619.7
2385,29116.4
2386,34377.8
2387,36128.3
2388,31308.1
2389,36128
2390,34375.5
2391,32627.6
2392,27804.6
2393,18160.7
2394,14969.4
2395,14972.1
2396,14971.5
2397,12670.2
2398,12362
2399,12380.8
2400,12381.6
2401,12342.3
2402,12329.4
2403,12340.1
2404,12349.8
2405,12348.1
2406,12329.1
2407,20943.1
2408,25552.3
2409,29039.7
2410,34287.1
2411,36033.6
2412,31227.9
2413,36032.9
2414,34285.2
2415,32542.5
2416,27732.1
2417,18114.6
2418,14928.7
2419,14933.3
2420,14932.7
2421,12636.8
2422,12333
2423,12349.8
2424,12349.6
2425,12304.4
2426,12296.9
2427,12314
2428,12317.8
2429,12309.2
2430,12296.7
2431,20890.9
2432,25485.4
2433,28964.2
2434,34196
2435,35939.7
2436,31142.2
2437,35937.1
2438,34197.9
2439,32455.1
2440,27658.8
2441,18076
2442,14881.1
2443,14884.7
2444,14894.2
2445,12604.6
2446,12317.5
2447,12317.6
2448,12301.4
2449,12266.1
2450,12283.1
2451,12285.2
2452,12273.8
2453,12264
2454,12278.1
2455,20842.1
2456,25409.2
2457,28890.2
2458,34106.8
2459,35842.6
2460,31060.3
2461,35843.5
2462,34104.9
2463,32362.3
2464,27586.3
2465,18025.5
2466,14855.8
2467,14847.7
2468,14844.4
2469,12582.6
2470,12273.5
2471,12264
2472,12278.3
2473,12254.4
2474,12245.3
2475,12230.8
2476,12242.2
2477,12252.4
2478,12248.2
2479,20769.2
2480,25345.9
2481,28808.1
2482,34012
2483,35746
2484,30978.9
2485,35743.8
2486,34012.8
2487,32281
2488,27510.8
2489,17977.2
2490,14802.2
2491,14807.5
2492,14814.4
2493,12537
2494,12252.5
2495,12252.6
2496,12234.3
2497,12200.1
2498,12219.9
2499,12219.6
2500,12202.8
2501,12197.6
2502,12219.2
2503,12219.5
2504,16818.1
2505,21090.1
2506,25144.5
2507,25141.8
2508,24946.8
2509,24942
2510,24913.4
2511,24908.9
2512,24914.3
2513,20491.2
2514,12211.8
2515,12197.5
2516,12212.9
2517,12219.5
2518,12210.6
2519,12197.4
2520,12211.5
2521,12188.3
2522,12178
2523,12163.7
2524,12178.1
2525,12186.3
2526,12177.6
2527,12163.7
2528,16165.7
2529,20130
2530,24117
2531,24109.8
2532,24116.5
2533,24113.8
2534,24112.8
2535,24117.4
2536,24109.6
2537,20131
2538,12180.2
2539,12186.3
2540,12171.4
2541,12163.8
2542,12184.6
2543,12186.3
2544,12171.2
2545,12132
2546,12151.8
2547,12152.9
2548,12135.8
2549,12130.2
2550,12153.4
2551,20612
2552,25129.1
2553,28576
2554,33728.1
2555,35449.5
2556,30726.3
2557,35450.2
2558,33727.2
2559,32015.6
2560,27283.3
2561,17829.8
2562,14681.5
2563,14683.3
2564,14692
2565,12439.6
2566,12152.7
2567,12147
2568,12129.7
2569,12110.8
2570,12119.1
2571,12110.2
2572,12095.5
2573,12112.6
2574,12119.2
2575,20545
2576,25060.7
2577,28497.5
2578,33636
2579,35350
2580,30632.8
2581,35348.7
2582,33638.3
2583,31921.6
2584,27206.6
2585,17781.4
2586,14650.2
2587,14643.3
2588,14642.9
2589,12412.5
2590,12107
2591,12095.6
2592,12115.5
2593,12087.2
2594,12068.5
2595,12062
2596,12085.7
2597,12085.2
2598,12063.2
2599,20487.8
2600,24997.6
2601,28409.7
2602,33541.1
2603,35250.8
2604,30546.4
2605,35250.8
2606,33540.2
2607,31828.7
2608,27129.9
2609,17720.1
2610,14607.3
2611,14609.3
2612,14608.9
2613,12361.1
2614,12081.2
2615,12085.2
2616,12068.4
2617,12030
2618,12051.3
2619,12051
2620,12027.2
2621,12035.8
2622,12051.4
2623,20431.6
2624,24916.5
2625,28334.2
2626,33443.2
2627,35147.6
2628,30457.9
2629,35146.9
2630,33446.1
2631,31735.1
2632,27052.4
2633,17676.6
2634,14568.5
2635,14566.4
2636,14563.3
2637,12333.6
2638,12026.9
2639,12044.5
2640,12051.2
2641,12002.7
2642,11992.7
2643,12016.9
2644,12016.5
2645,11991.9
2646,12002.4
2647,20383
2648,24844.2
2649,28249.6
2650,33343.5
2651,35045.7
2652,30373.6
2653,35042.1
2654,33349.3
2655,31647.6
2656,26972.6
2657,17628
2658,14527.7
2659,14519.3
2660,14518.8
2661,12307.3
2662,11992.7
2663,12001.3
2664,12016.9
2665,11976
2666,11956.3
2667,11976.6
2668,11981.9
2669,11962.8
2670,11961.6
2671,11982.4
2672,16489.9
2673,20675
2674,24650.3
2675,24647.7
2676,24451
2677,24455.2
2678,24415.4
2679,24422.6
2680,24415.5
2681,20082
2682,11972.7
2683,11981.9
2684,11964.1
2685,11960.2
2686,11982.2
2687,11978.8
2688,11956.2
2689,11938.6
2690,11947.1
2691,11931.6
2692,11922.8
2693,11947.5
2694,11944.9
2695,11920.9
2696,15843.4
2697,19728.5
2698,23637.5
2699,23633.7
2700,23631.1
2701,23636.4
2702,23631.2
2703,23633.2
2704,23635.9
2705,19734.6
2706,11931.1
2707,11932.6
2708,11947.4
2709,11936.3
2710,11921
2711,11945.3
2712,11947.1
2713,11890.2
2714,11897.4
2715,11912.1
2716,11900.1
2717,11885.5
2718,11911.9
2719,20197
2720,24623.7
2721,28002.2
2722,33052.3
2723,34736.7
2724,30101.7
2725,34735.5
2726,33052.2
2727,31365.4
2728,26735.1
2729,17467.8
2730,14389.5
2731,14392.9
2732,14397.3
2733,12194.4
2734,11911.9
2735,11895.5
2736,11889
2737,11879.3
2738,11871.6
2739,11849.7
2740,11870.3
2741,11876.9
2742,11855.1
2743,20128.7
2744,24560.6
2745,27913.3
2746,32950.5
2747,34628.8
2748,30016.4
2749,34627.5
2750,32955.1
2751,31269.3
2752,26655.7
2753,17416.4
2754,14354.6
2755,14353.3
2756,14353.1
2757,12146.3
2758,11862.9
2759,11876.9
2760,11862.8
2761,11818.1
2762,11842
2763,11836.8
2764,11813.7
2765,11834.9
2766,11841.6
2767,20062.4
2768,24484.4
2769,27826
2770,32853.3
2771,34524.7
2772,29923
2773,34526.4
2774,32849.2
2775,31179
2776,26574.6
2777,17367.1
2778,14312.7
2779,14309.7
2780,14308.2
2781,12113.4
2782,11815.6
2783,11842
2784,11837.4
2785,11780
2786,11799.3
2787,11806
2788,11781.7
2789,11791.6
2790,11806.3
2791,20005.3
2792,24409
2793,27740.6
2794,32752.6
2795,34419.9
2796,29831.1
2797,34420.9
2798,32749.4
2799,31084
2800,26492.9
2801,17313.2
2802,14268.6
2803,14266.3
2804,14266.1
2805,12073.2
2806,11787.9
2807,11806.2
2808,11793.5
2809,11745.6
2810,11770.8
2811,11764.2
2812,11741.5
2813,11766.4
2814,11770.5
2815,19937.7
2816,24335.2
2817,27656.8
2818,32652.1
2819,34310
2820,29744
2821,34311.5
2822,32654.2
2823,30984.5
2824,26412
2825,17254.1
2826,14222.6
2827,14223.3
2828,14223.1
2829,12039.1
2830,11770.5
2831,11760.4
2832,11741.6
2833,11736.9
2834,11730.1
2835,11705.2
2836,11729.5
2837,11734.5
2838,11706
2839,11724.2
2840,16153
2841,20238.2
2842,24135.1
2843,24133.5
2844,23934.6
2845,23942.4
2846,23903.5
2847,23909.6
2848,23910.8
2849,19666.4
2850,11719.7
2851,11711.8
2852,11735.1
2853,11723.3
2854,11706.3
2855,11735.1
2856,11728.2
2857,11671
2858,11696
2859,11696
2860,11668.7
2861,11692.2
2862,11698.7
2863,11670.1
2864,15509.7
2865,19312.1
2866,23139
2867,23137.8
2868,23131.8
2869,23133.3
2870,23137.6
2871,23137.2
2872,23128
2873,19324.3
2874,11693.6
2875,11674
2876,11684.4
2877,11698.6
2878,11677.6
2879,11680.8
2880,11698.7
2881,11646.8
2882,11641.3
2883,11662.8
2884,11647.1
2885,11638.9
2886,11663.2
2887,19762.2
2888,24107.2
2889,27398
2890,32347.2
2891,33990.3
2892,29466.8
2893,33992.9
2894,32350.4
2895,30696.8
2896,26166.2
2897,17097.9
2898,14087.1
2899,14088.8
2900,14089
2901,11945
2902,11653.3
2903,11632.3
2904,11663.3
2905,11621.3
2906,11595.4
2907,11626.1
2908,11619.9
2909,11595.4
2910,11625.2
2911,19704.6
2912,24028.9
2913,27313.4
2914,32245.3
2915,33883.4
2916,29374.4
2917,33885.7
2918,32248.3
2919,30600.2
2920,26083.6
2921,17046.2
2922,14043.4
2923,14045.1
2924,14045.4
2925,11907.8
2926,11609.3
2927,11604.1
2928,11626.9
2929,11576.1
2930,11567.4
2931,11590.5
2932,11573
2933,11568.2
2934,11590.8
2935,19634.5
2936,23956.2
2937,27225.9
2938,32141.2
2939,33778
2940,29275
2941,33780.5
2942,32143.6
2943,30504.4
2944,25999.7
2945,17001.2
2946,14002.6
2947,14002
2948,14001.9
2949,11857.4
2950,11563.6
2951,11590.7
2952,11577.3
2953,11529.8
2954,11554.3
2955,11539.1
2956,11529.8
2957,11554.2
2958,11536.4
2959,19570.1
2960,23883
2961,27142.7
2962,32039.8
2963,33673.8
2964,29182.1
2965,33673.6
2966,32037.1
2967,30405.7
2968,25918.4
2969,16932.6
2970,13957.3
2971,13957.9
2972,13957.8
2973,11825
2974,11553.7
2975,11526.4
2976,11542.6
2977,11519.6
2978,11487.1
2979,11509.3
2980,11515.8
2981,11484.7
2982,11513
2983,19517.9
2984,23801.8
2985,27051.9
2986,31937.5
2987,33561.3
2988,29088.3
2989,33564.8
2990,31937.5
2991,30310.3
2992,25833.8
2993,16891.2
2994,13916.1
2995,13912.4
2996,13912.3
2997,11772.6
2998,11507.7
2999,11517.4
3000,11485.2
3001,11477.1
3002,11476.7
3003,11447.7
3004,11480.1
3005,11471.7
3006,11450.9
3007,11481.8
3008,15795.1
3009,19804.7
3010,23592
3011,23603.9
3012,23417.4
3013,23408.3
3014,23385.9
3015,23385.1
3016,23379.7
3017,19242.8
3018,11469.1
3019,11447.9
3020,11481.9
3021,11469.6
3022,11453.3
3023,11481.5
3024,11464.6
3025,11424.5
3026,11444.7
3027,11421.3
3028,11428.8
3029,11444.5
3030,11414.8
3031,11435.6
3032,15157.3
3033,18904.1
3034,22623.3
3035,22616.9
3036,22626.9
3037,22627
3038,22627
3039,22623.9
3040,22619.6
3041,18900.2
3042,11438.8
3043,11410.6
3044,11440.5
3045,11437.2
3046,11412.3
3047,11445.2
3048,11430.8
3049,11385
3050,11408.3
3051,11385.9
3052,11391.3
3053,11408
3054,11378
3055,19332.8
3056,23569.3
3057,26797
3058,31629.7
3059,33236.8
3060,28811
3061,33238.7
3062,31629.7
3063,30016.6
3064,25583.7
3065,16728.8
3066,13781.8
3067,13778.1
3068,13778.1
3069,11658.1
3070,11405
3071,11398.7
3072,11377.8
3073,11374.1
3074,11353
3075,11351.1
3076,11371.7
3077,11343.5
3078,11360.6
3079,19269.2
3080,23494.8
3081,26702.3
3082,31521.6
3083,33132.9
3084,28713.3
3085,33132.3
3086,31522.3
3087,29916.2
3088,25502.5
3089,16660.9
3090,13734.1
3091,13735.8
3092,13736.1
3093,11646.5
3094,11347.9
3095,11355.7
3096,11371.6
3097,11304
3098,11329.5
3099,11326.1
3100,11304.1
3101,11335.3
3102,11314.7
3103,19197
3104,23419.7
3105,26620.6
3106,31424.6
3107,33019.5
3108,28623.2
3109,33022.4
3110,31422.7
3111,29821.2
3112,25420.5
3113,16612.5
3114,13690.5
3115,13688.8
3116,13688.8
3117,11595.4
3118,11334.7
3119,11304.9
3120,11326.2
3121,11294.5
3122,11264.6
3123,11298.9
3124,11279.6
3125,11278.3
3126,11298.4
3127,19126.3
3128,23344.6
3129,26530.6
3130,31318.5
3131,32914.4
3132,28525.5
3133,32911.5
3134,31320.4
3135,29722.5
3136,25333.2
3137,16565.3
3138,13646.9
3139,13643.5
3140,13643.5
3141,11549.5
3142,11298.5
3143,11275.7
3144,11281.8
3145,11263.7
3146,11225.9
3147,11259.3
3148,11248.3
3149,11236.1
3150,11262.2
3151,19065.5
3152,23267.2
3153,26442.8
3154,31215.5
3155,32805.9
3156,28431.5
3157,32803.4
3158,31217.2
3159,29624.9
3160,25251.4
3161,16506.8
3162,13601.1
3163,13598.9
3164,13598.9
3165,11520.6
3166,11261.5
3167,11228.2
3168,11256.7
3169,11215.9
3170,11197.4
3171,11225.4
3172,11197.9
3173,11213.6
3174,11219.5
3175,11191
3176,15453.1
3177,19338.1
3178,23076.2
3179,23069.3
3180,22886.4
3181,22878.5
3182,22853
3183,22855.7
3184,22856
3185,18797.9
3186,11198.5
3187,11225.7
3188,11204.2
3189,11207.1
3190,11225
3191,11189
3192,11223
3193,11175.7
3194,11164.9
3195,11188.6
3196,11156.2
3197,11182.4
3198,11176.8
3199,11161.2
3200,14816.8
3201,18480.9
3202,22108
3203,22104.7
3204,22107.7
3205,22112.1
3206,22111.5
3207,22111.9
3208,22112.3
3209,18459.8
3210,11169.5
3211,11188.6
3212,11155.7
3213,11182.9
3214,11176.5
3215,11161.7
3216,11188.7
3217,11124.3
3218,11143.3
3219,11141.9
3220,11123
3221,11152.3
3222,11122.9
3223,18894.6
3224,23028.7
3225,26185.8
3226,30904.3
3227,32478.8
3228,28149.7
3229,32480.4
3230,30904.4
3231,29330
3232,25000.5
3233,16350.5
3234,13468.8
3235,13463.9
3236,13463.9
3237,11396.4
3238,11152.4
3239,11126.9
3240,11138.3
3241,11112
3242,11081.7
3243,11116.1
3244,11089.3
3245,11103
3246,11108.2
3247,18810.5
3248,22962.4
3249,26097.6
3250,30804.2
3251,32368.9
3252,28056
3253,32372.2
3254,30800.9
3255,29231.9
3256,24917.6
3257,16297.4
3258,13424
3259,13423.6
3260,13419
3261,11353.9
3262,11115.2
3263,11096.5
3264,11096.3
3265,11080.5
3266,11040.2
3267,11079.9
3268,11056
3269,11063.3
3270,11074.2
3271,18747.1
3272,22885.6
3273,26010.9
3274,30701.5
3275,32261.2
3276,27962.5
3277,32263.2
3278,30698.5
3279,29134.8
3280,24834.1
3281,16242
3282,13379.2
3283,13374.5
3284,13374.5
3285,11326.8
3286,11079.1
3287,11045.6
3288,11074.2
3289,11029
3290,11020.4
3291,11042.7
3292,11003.5
3293,11043.6
3294,11019.6
3295,18701.3
3296,22800.8
3297,25924.8
3298,30593.3
3299,32157.3
3300,27869
3301,32151.7
3302,30600.3
3303,29038.6
3304,24754.6
3305,16175.1
3306,13331
3307,13330.6
3308,13337.1
3309,11309.9
3310,11015.8
3311,11030.9
3312,11032.9
3313,10979.5
3314,11006.7
3315,10971.7
3316,11003
3317,10987.8
3318,10986.8
3319,18643.1
3320,22728.7
3321,25831.1
3322,30495
3323,32046.4
3324,27776.7
3325,32049.9
3326,30492.4
3327,28939.5
3328,24668.8
3329,16132.4
3330,13291.7
3331,13293.4
3332,13285.2
3333,11240.5
3334,11007.2
3335,10982.7
3336,10991.4
3337,10964.4
3338,10939.3
3339,10970.6
3340,10935.5
3341,10966.9
3342,10950.5
3343,10951.5
3344,15086.9
3345,18914.4
3346,22532.3
3347,22526.9
3348,22358
3349,22357.3
3350,22327.8
3351,22327.9
3352,22324.4
3353,18369.3
3354,10941.6
3355,10965.2
3356,10952.2
3357,10950.2
3358,10966.9
3359,10934.2
3360,10970.9
3361,10905.7
3362,10926.4
3363,10917.7
3364,10912.5
3365,10931.6
3366,10897.4
3367,10934.8
3368,14478.8
3369,18028.2
3370,21601.3
3371,21600.6
3372,21600.9
3373,21600.6
3374,21600.3
3375,21601.1
3376,21600.8
3377,18032.8
3378,10917.4
3379,10929.3
3380,10899.9
3381,10934.7
3382,10900.8
3383,10929.3
3384,10915.1
3385,10881.1
3386,10891.9
3387,10865.5
3388,10898.8
3389,10862
3390,10896.3
3391,18444.8
3392,22503.6
3393,25574.7
3394,30192.7
3395,31725.1
3396,27497.9
3397,31724.1
3398,30191.2
3399,28651.6
3400,24425.2
3401,15956.9
3402,13155.1
3403,13162.1
3404,13162.5
3405,11155.8
3406,10864.6
3407,10898.7
3408,10863.2
3409,10861.3
3410,10839.3
3411,10846.8
3412,10851.4
3413,10834.7
3414,10862.6
3415,18372.4
3416,22430.3
3417,25494.8
3418,30084.4
3419,31621.4
3420,27405.6
3421,31618.8
3422,30085.6
3423,28558.3
3424,24341.2
3425,15914.1
3426,13117
3427,13119.2
3428,13112.4
3429,11090.6
3430,10863.2
3431,10834.8
3432,10851.3
3433,10813.1
3434,10804.2
3435,10822
3436,10792.3
3437,10827.1
3438,10788.6
3439,18346.3
3440,22348.2
3441,25400.3
3442,29986.8
3443,31511.3
3444,27314.6
3445,31514
3446,29986.4
3447,28459.3
3448,24258.5
3449,15859.8
3450,13066.3
3451,13066.8
3452,13075.6
3453,11088.3
3454,10787.8
3455,10827.3
3456,10798.8
3457,10782.6
3458,10773.7
3459,10770.1
3460,10783.5
3461,10759.8
3462,10791.5
3463,18250.1
3464,22280.6
3465,25323.7
3466,29881.4
3467,31410.8
3468,27222.3
3469,31409.2
3470,29884.5
3471,28362.9
3472,24176.8
3473,15815.1
3474,13025.9
3475,13020.9
3476,13021.1
3477,11043
3478,10776.7
3479,10767.2
3480,10786.8
3481,10723.1
3482,10756
3483,10716.4
3484,10756.8
3485,10723.9
3486,10749
3487,18200.5
3488,22203.9
3489,25236.9
3490,29786.9
3491,31304.1
3492,27131.4
3493,31302.6
3494,29784.1
3495,28267.8
3496,24096.7
3497,15763.8
3498,12985.2
3499,12977.2
3500,12977.5
3501,11001.8
3502,10745.8
3503,10726.8
3504,10755.5
3505,10684.1
3506,10721
3507,10681.8
3508,10721.1
3509,10689.7
3510,10712.7
3511,10698.1
3512,14746.2
3513,18460.5
3514,22011.6
3515,22014.3
3516,21839.3
3517,21839.9
3518,21810.4
3519,21810.6
3520,21810.6
3521,17936.5
3522,10703.3
3523,10710.5
3524,10691.8
3525,10718.7
3526,10683.2
3527,10720.9
3528,10681.1
3529,10688.4
3530,10652.3
3531,10680.2
3532,10659.3
3533,10672.9
3534,10666.7
3535,10665.6
3536,14145.9
3537,17622.6
3538,21100.1
3539,21100.6
3540,21100.6
3541,21100.6
3542,21100.6
3543,21100.6
3544,21100.4
3545,17625.1
3546,10674.3
3547,10653.3
3548,10685.8
3549,10646.7
3550,10686
3551,10646.2
3552,10686.4
3553,10619.8
3554,10645
3555,10623.7
3556,10638.7
3557,10630.2
3558,10632.5
3559,10636.2
3560,14095.7
3561,17565.2
3562,21033.6
3563,21030.9
3564,21030.3
3565,21029.7
3566,21029.6
3567,21029.6
3568,21030
3569,17556.9
3570,10633.9
3571,10637.8
3572,10624.9
3573,10644
3574,10618.3
3575,10650.3
3576,10612
3577,10618.3
3578,10576.7
3579,10616.6
3580,10577.9
3581,10615.5
3582,10583
3583,17981.3
3584,21904.5
3585,24895.7
3586,29393
3587,30886.8
3588,26772
3589,30885.6
3590,29389.1
3591,27893.3
3592,23777.1
3593,15555.2
3594,12810.7
3595,12805.5
3596,12805.9
3597,10870.8
3598,10587.7
3599,10605.3
3600,10593.3
3601,10567.6
3602,10563
3603,10561.2
3604,10567
3605,10557.5
3606,10571.3
3607,17899.6
3608,21833.9
3609,24820.3
3610,29293.7
3611,30783
3612,26683.6
3613,30781.5
3614,29297.2
3615,27803.5
3616,23700.3
3617,15503.3
3618,12773.4
3619,12762.9
3620,12763.3
3621,10829.1
3622,10559.8
3623,10564.4
3624,10564
3625,10528
3626,10532.9
3627,10523
3628,10536
3629,10519.7
3630,10539.4
3631,17838.6
3632,21762.3
3633,24738.6
3634,29196.7
3635,30681.6
3636,26595.5
3637,30680.5
3638,29197
3639,27710.2
3640,23620.1
3641,15452.8
3642,12726
3643,12721.1
3644,12723.4
3645,10802.3
3646,10512
3647,10543.7
3648,10515.2
3649,10508.5
3650,10483.4
3651,10504.2
3652,10485.4
3653,10502
3654,10488
3655,17798.9
3656,21690.8
3657,24649.5
3658,29103.4
3659,30582.5
3660,26507.6
3661,30582.5
3662,29099.7
3663,27618.4
3664,23541
3665,15396.3
3666,12680.7
3667,12692.9
3668,12695.4
3669,10749.3
3670,10491.7
3671,10498.2
3672,10489.2
3673,10468.2
3674,10454.1
3675,10467.4
3676,10452.8
3677,10468.6
3678,10451.5
3679,10469.8
3680,14405
3681,18034.7
3682,21508.4
3683,21508.2
3684,21339.1
3685,21339.1
3686,21310.5
3687,21310.2
3688,21310.3
3689,17541
3690,10455
3691,10460.2
3692,10460.9
3693,10459
3694,10462.1
3695,10457.8
3696,10463.2
3697,10425.1
3698,10430
3699,10422.8
3700,10430.2
3701,10422.6
3702,10430.3
3703,10422.4
3704,13826.6
3705,17216.1
3706,20618.1
3707,20617.9
3708,20619.6
3709,20621.5
3710,20621.7
3711,20622
3712,20619.4
