Hours,HPHtgLd_W,HPClgLd_W
905,1387.9,14501.6
906,4829.3,15042.4
907,11187.1,179.1
908,15547.5,0
909,23252,0
910,26167.2,0
911,54372.8,0
912,63651.1,0
913,61224,0
914,66871.4,0
915,62786.4,0
916,71444.6,0
917,71558.4,0
918,81490.6,0
919,49742.5,0
920,33060.2,0
921,8452.9,7318.9
922,2809.7,6172.1
923,701,16252.3
924,13.9,25382.4
925,7.5,28170.6
926,0,29836
927,0,22835.7
928,0,17436.4
929,0,15818.5
930,41.4,15416.9
931,3002.5,187
932,5442.4,0
933,11009.3,0
934,13341.3,0
935,37168.8,0
936,47736.6,0
937,48613.9,0
938,57351.4,0
939,57655.5,0
940,66596.9,0
941,66381.2,0
942,74986.2,0
943,44355.9,0
944,30377.7,0
945,6585,7417.8
946,1946.2,7563.8
947,441.2,7050.9
948,0,9451.8
949,2.9,11917.2
950,0,12915.8
951,0,10960.6
952,0,11639.6
953,0,14412.2
954,17.6,15010.7
955,3453.2,181.2
956,6735.4,0
957,12994,0
958,15380.7,0
959,41064.1,0
960,53267.2,0
961,53945.7,0
962,63944.8,0
963,65653.3,0
964,73187.8,0
965,71628.8,0
966,80565,0
967,48287.8,0
968,29505.9,0
969,6022.3,7549.9
970,1395.1,8968.2
971,140.2,17579.3
972,0,25776.4
973,0,31346.9
974,0,38104.2
975,0,40217
976,0,42868.5
977,0,40738.5
978,0,18721.3
979,485.7,281.5
980,1979.8,0
981,6787.7,0
982,9562.5,0
983,31178,0
984,40539.3,0
985,43672.9,0
986,52300.5,0
987,52535.7,0
988,60292.3,0
989,60076.2,0
990,69071.3,0
991,38850.2,0
992,25406.2,0
993,9791.6,0
994,6296.3,28
995,4069.1,2982.5
996,1863.6,7443.1
997,790.2,4533.5
998,440.7,3610.1
999,1820.9,200.1
1000,3312.2,0
1001,6952.2,0
1002,13186.6,0
1003,36019.7,0
1004,45763.3,0
1005,46630.9,0
1006,53482.5,0
1007,50940.1,0
1008,57328.3,0
1009,54847,0
1010,60378.7,0
1011,56394.4,0
1012,60601.9,0
1013,53877.5,0
1014,58220.2,0
1015,53791.3,0
1016,57518.8,0
1017,46481.3,0
1018,43882.6,0
1019,39708.2,0
1020,44197.8,0
1021,41081.8,0
1022,44161.5,0
1023,40886,0
1024,45793.5,0
1025,50244,0
1026,65815.1,0
1027,69837.9,0
1028,80722.4,0
1029,78669.3,0
1030,88859.2,0
1031,86872.1,0
1032,99430.5,0
1033,95650.9,0
1034,106989,0
1035,103791.6,0
1036,112543.1,0
1037,106764.2,0
1038,114546.6,0
1039,72113.1,0
1040,51290.6,0
1041,18105.8,3755
1042,11302.3,2396.9
1043,8189.2,2470.1
1044,6064.6,6911
1045,6737.1,11960.8
1046,2444.1,11492.1
1047,2092.4,11522.9
1048,2025.9,9570.1
1049,2988.3,11606.3
1050,7786.8,13834.1
1051,17387.1,113
1052,21130.1,0
1053,28055.3,0
1054,30816.8,0
1055,61870.2,0
1056,77685.7,0
1057,78897.8,0
1058,89864.1,0
1059,88425.6,0
1060,98173.1,0
1061,95468,0
1062,104237.1,0
1063,64463.9,0
1064,38367.5,0
1065,11768.5,6534.2
1066,6943.4,7441.7
1067,3527.3,13689.3
1068,1456,25821.2
1069,1092.3,33590.7
1070,33.6,37401.6
1071,0,32886
1072,0,24708.9
1073,0,19967.1
1074,153.7,15413
1075,3683.7,188.2
1076,6181,0
1077,11855.1,0
1078,14413.3,0
1079,39078.1,0
1080,49049.9,0
1081,48112.8,0
1082,55912.1,0
1083,55561.5,0
1084,61576.9,0
1085,58833.9,0
1086,65114,0
1087,37483.8,0
1088,24474.4,0
1089,2963.6,7335
1090,336.8,7384.2
1091,0,6783.8
1092,0,9099.8
1093,0,11813.2
1094,0,12895.5
1095,0,10959.9
1096,0,11640.4
1097,0,14455.3
1098,0,15038.2
1099,0,184.9
1100,0,0
1101,1105.5,0
1102,2366.1,0
1103,15040.5,0
1104,17139.8,0
1105,17944.5,0
1106,21737.5,0
1107,23376.5,0
1108,29879.4,0
1109,30016.1,0
1110,37408.9,0
1111,21526.7,0
1112,16602.6,0
1113,869.6,7955.6
1114,8.1,8094.1
1115,0,7621.7
1116,0,9984.3
1117,0,13151.8
1118,0,22807.7
1119,0,29151.1
1120,0,32691.6
1121,0,33114
1122,0,18149.6
1123,666.3,206.2
1124,1669.2,0
1125,6655.7,0
1126,10500,0
1127,34550.3,0
1128,42640.1,0
1129,44454,0
1130,53789.5,0
1131,53709.5,0
1132,61772.2,0
1133,60986.6,0
1134,70365.2,0
1135,42300.9,0
1136,21969.9,0
1137,3571.5,7979
1138,558.3,9904.4
1139,0,25614.4
1140,0,35098.3
1141,0,39852.2
1142,0,44206.4
1143,0,36278.7
1144,0,35670.5
1145,0,30860
1146,0,20023.2
1147,0,288.4
1148,7,0
1149,1426.9,0
1150,2861.1,0
1151,18727.1,0
1152,30148.9,0
1153,36627.6,0
1154,44862.8,0
1155,45056.6,0
1156,51502.8,0
1157,48994.7,0
1158,53047.7,0
1159,28606,0
1160,21626.9,0
1161,7710.2,0
1162,1470.6,0
1163,147.1,0
1164,0,0
1165,0,684.1
1166,0,7253.7
1167,0,5561.4
1168,0,313.7
1169,126.9,0
1170,2694.4,0
1171,15729.5,0
1172,24154.7,0
1173,29052.5,0
1174,35751.5,0
1175,35385.8,0
1176,40887.3,0
1177,39653.7,0
1178,45536.5,0
1179,44543.2,0
1180,50734,0
1181,48408.5,0
1182,54646.3,0
1183,50274.2,0
1184,52744.1,0
1185,43444.1,0
1186,40768.9,0
1187,30569.5,0
1188,34383,0
1189,31559.9,0
1190,34742.2,0
1191,33448.5,0
1192,38922.6,0
1193,37950,0
1194,45309.7,0
1195,43510.1,0
1196,48336.6,0
1197,43603.4,0
1198,48478.3,0
1199,45685.7,0
1200,50887.9,0
1201,47479,0
1202,54209.6,0
1203,50207.8,0
1204,55596.9,0
1205,51685.5,0
1206,57080.5,0
1207,51988.2,0
1208,52894.5,0
1209,40842.2,0
1210,34972.3,0
1211,20252.5,0
1212,12010.7,0
1213,10270.5,0
1214,9089.4,0
1215,8561.4,0
1216,10100.5,0
1217,13406.9,0
1218,21596.8,0
1219,24486.6,0
1220,32072.5,0
1221,31258.3,0
1222,42126.1,0
1223,39869.9,0
1224,50137.5,0
1225,44854.2,0
1226,55945.7,0
1227,51312.5,0
1228,62534.2,0
1229,57621.3,0
1230,70812.6,0
1231,40844.2,0
1232,25145,0
1233,7507.3,4975.7
1234,4615.1,4213
1235,2962.8,5597.4
1236,1639.3,16741.4
1237,2370.6,25401.2
1238,454.3,30361.2
1239,264.7,27240.7
1240,160.5,25516.8
1241,161.5,23116.8
1242,1893.5,15501.9
1243,6967.2,181.2
1244,10381.4,0
1245,17676.9,0
1246,21023.7,0
1247,51422.6,0
1248,67999.6,0
1249,72969.9,0
1250,84610.2,0
1251,82590.2,0
1252,90551.9,0
1253,88392.7,0
1254,96846.5,0
1255,58149.7,0
1256,32391.3,0
1257,8877.2,6919
1258,3302,9439.4
1259,1070.1,15836.3
1260,79.4,24913.7
1261,0,28791.4
1262,0,27428.9
1263,0,25878
1264,0,24418.9
1265,0,26969.9
1266,0,16880.2
1267,0,203
1268,65,0
1269,1931.4,0
1270,2997.4,0
1271,14175,0
1272,15245.8,0
1273,16621,0
1274,17967.6,0
1275,18396.4,0
1276,20126.6,0
1277,22267.8,0
1278,24419.8,0
1279,12960.5,0
1280,4917.9,0
1281,0,11847.1
1282,0,20308.8
1283,0,30563.1
1284,0,40779.8
1285,0,40474.9
1286,0,28009.1
1287,0,19720.9
1288,0,17191.7
1289,0,19239.4
1290,0,18691.1
1291,0,204.8
1292,0,0
1293,1543.1,0
1294,2873,0
1295,17207.8,0
1296,20229.4,0
1297,23908.6,0
1298,27723.6,0
1299,30146.8,0
1300,35134.4,0
1301,39927.6,0
1302,44000.9,0
1303,25077.6,0
1304,13351.8,0
1305,1881.1,10025
1306,379.4,15634.3
1307,0,22755.8
1308,0,29051.2
1309,0,31395.6
1310,0,38696.2
1311,0,36428.3
1312,0,29219.3
1313,0,27435.4
1314,0,20379.9
1315,1123.9,288.9
1316,2725.4,0
1317,8495.9,0
1318,12229.9,0
1319,36817.6,0
1320,47724.4,0
1321,51472.6,0
1322,61647.8,0
1323,62328.4,0
1324,69383.3,0
1325,67460.3,0
1326,76459.4,0
1327,43698.5,0
1328,25106.3,0
1329,11846.2,0
1330,8047.8,0
1331,7876.5,0
1332,3933.5,0
1333,2821.5,0
1334,1716.1,0
1335,4867.8,0
1336,5898.4,0
1337,7146.5,0
1338,13569.3,0
1339,41069.4,0
1340,54664.9,0
1341,57248.3,0
1342,67915.5,0
1343,68427,0
1344,80599.3,0
1345,79089.5,0
1346,87096.3,0
1347,85566.1,0
1348,94933.7,0
1349,88511,0
1350,96614,0
1351,93035.7,0
1352,81716.4,0
1353,54183.9,0
1354,42953.3,0
1355,33849.7,0
1356,35036.6,0
1357,31328,548.8
1358,26286.1,1244.5
1359,19342.9,699.1
1360,20332.1,0
1361,23706,0
1362,38786.5,0
1363,45682.3,0
1364,58998.5,0
1365,60139.5,0
1366,68444.2,0
1367,65442.1,0
1368,73487.2,0
1369,66930.8,0
1370,71547.6,0
1371,65635.9,0
1372,71686.9,0
1373,66432.3,0
1374,72013.5,0
1375,42474.4,0
1376,32092.7,0
1377,8286.9,4171.2
1378,2408,3008.2
1379,615.9,3018.1
1380,1.8,5531.1
1381,0,8447
1382,0,10076.1
1383,0,8241.2
1384,0,8410.4
1385,0,11275.1
1386,370.6,13725.9
1387,5502.2,123.7
1388,8502.7,0
1389,14522.5,0
1390,16911.8,0
1391,39222.1,0
1392,48284.5,0
1393,49029.4,0
1394,56159.2,0
1395,53699.8,0
1396,60399.2,0
1397,58341.5,0
1398,65077.6,0
1399,37709.7,0
1400,27830.7,0
1401,6731.3,6280.7
1402,1467.9,6022.1
1403,99.4,5661.6
1404,0,8116.6
1405,57.8,10825.1
1406,0,12117
1407,0,9977.4
1408,0,10024.6
1409,0,13518.5
1410,28,15409.8
1411,3483,184.6
1412,8083.7,0
1413,15636.4,0
1414,18471.7,0
1415,43668.8,0
1416,54233.2,0
1417,54456.7,0
1418,62954.6,0
1419,61612,0
1420,69557.7,0
1421,66869.3,0
1422,75057.5,0
1423,44212.9,0
1424,23809.4,0
1425,3568.5,7400.6
1426,483.4,8789.1
1427,0,15257.5
1428,0,23216.8
1429,0,14876.7
1430,0,14105.6
1431,0,13147.8
1432,0,13280.3
1433,0,15703.7
1434,0,15477.5
1435,0,190.5
1436,0,0
1437,1179.5,0
1438,1841.3,0
1439,14556.8,0
1440,18068.6,0
1441,20906.4,0
1442,28411.1,0
1443,32394.1,0
1444,45483,0
1445,43367.2,0
1446,52410.2,0
1447,26852,0
1448,10893.1,0
1449,267.4,11527.1
1450,0,17811.6
