Hours,HPHtgLd_W,HPClgLd_W
247,70700,0
248,52167.2,0
249,18033.1,242.8
250,10472.4,7287.3
251,5533.1,14690.5
252,3026.5,20658.1
253,3719.7,9729.5
254,2097.4,26780.9
255,1475.9,33570.2
256,2355.6,38406.6
257,2561.8,43658.6
258,5743.5,30103.8
259,12970.9,5214.7
260,14464.4,3179.1
261,22939,0
262,25841.9,0
263,62791.2,0
264,84889.3,0
265,87083.7,0
266,100516.6,0
267,99393.2,0
268,109301.1,0
269,98796.1,0
270,102737.6,0
271,61788,0
272,45138.2,0
273,10206.1,1419.1
274,4555.1,1510.6
275,3125,15183.8
276,2104.2,58495.9
277,2171.7,58078.1
278,547.1,80882.2
279,187.5,88186
280,35.8,90130
281,260.8,76130.9
282,1801.2,42154.1
283,6657.6,15294.6
284,9918.1,10138.1
285,18156.1,498.1
286,21496.6,0
287,59212.1,0
288,74436.1,0
289,73087,0
290,87192,0
291,91431.3,0
292,108229.3,0
293,105533.8,0
294,111601.8,0
295,65525.9,0
296,47051,0
297,11158.6,4556.8
298,4258.6,18313.9
299,2067,26370.1
300,574.3,31490.3
301,206.2,22158.3
302,0,40293.2
303,0,48005.1
304,0,53336.8
305,0,57756.6
306,520.2,41415.2
307,3263.7,16116.4
308,4369.6,11725.8
309,8058.4,798.3
310,6995.7,0
311,17356.5,1515
312,17955.7,6527.3
313,25121.5,823.3
314,32475,0
315,30467.1,0
316,43277.6,0
317,49470.9,0
318,60439.4,0
319,32857.5,0
320,25156.7,0
321,7531.3,0
322,4172.4,4491.8
323,2675.8,22509.7
324,2008.9,32687.4
325,1459.1,38419.1
326,935.1,43810.7
327,2526.7,36571.1
328,3451.9,25689.7
329,5599.9,7613.9
330,12259.4,0
331,34624,0
332,46837.6,0
333,52946.4,0
334,66937.7,0
335,70428.9,0
336,87883.1,0
337,90289.8,0
338,107994.9,0
339,107572.9,0
340,121865.2,0
341,118386.6,0
342,130012.5,0
343,125188.3,0
344,126329.9,0
345,80814,0
346,66220.3,0
347,55791.7,1909.1
348,59496.6,16406.5
349,52982.6,28579.1
350,47517,32654.9
351,40969,8308.1
352,55411.2,0
353,59490.9,0
354,75328.6,0
355,81887.4,0
356,101428.5,0
357,97740.3,0
358,108353,0
359,103864.3,0
360,115433.6,0
361,111060,0
362,124295.7,0
363,118170.7,0
364,129508.5,0
365,118544.4,0
366,126844.8,0
367,118179.1,0
368,125787.6,0
369,107711.5,0
370,103694.6,0
371,82931.2,0
372,82579.4,0
373,66077,0
374,61615.2,0
375,41000.4,0
376,43554.3,0
377,49904.6,0
378,79673.7,0
379,80662.3,0
380,94825.6,0
381,91693.1,0
382,105815.1,0
383,102296.5,0
384,109640.8,0
385,92545.6,0
386,103511.5,0
387,101818.7,0
388,117218,0
389,114485.5,0
390,129957.3,0
391,82509.2,0
392,60145.2,0
393,15261.2,0
394,9274.1,0
395,6726.4,8538.5
396,5125.7,13589.5
397,6406.1,149.2
398,3006.8,6951.1
399,3008.8,15696.5
400,5020.8,9209.4
401,5956.2,21191.2
402,14333.6,8682.4
403,26371.4,0
404,31409.9,0
405,42089.2,0
406,46870.5,0
407,101563.1,0
408,130206.7,0
409,138154.5,0
410,158235.7,0
411,160848.6,0
412,179578.1,0
413,180624.4,0
414,197156.2,0
415,125905.7,0
416,88571.2,0
417,30523.5,0
418,21561.2,265.9
419,17266.5,16125.1
420,14650.8,41263.1
421,16352.2,37755.9
422,8786.1,60511.3
423,7261.7,65338.7
424,6743.7,63196.8
425,7646.7,49825.2
426,15178.3,24072.5
427,26031.4,3540.3
428,31107,1150.3
429,42931.3,0
430,48961.9,0
431,104942.3,0
432,138753.3,0
433,152495.8,0
434,173300.7,0
435,172859.8,0
436,191413.3,0
437,195416.8,0
438,209401.3,0
439,131413.8,0
440,91883.6,0
441,27937.3,0
442,16900.4,2562.1
443,11831.6,29082
444,8156.6,58412
445,8405,55707.7
446,3209.7,78266.8
447,2415.3,82726
448,2230.1,83453.9
449,3028.5,72541.2
450,8238.8,35913.3
451,18220.1,9699.1
452,20699.3,5917.2
453,29210,0
454,34798.7,0
455,83583.4,0
456,104336.8,0
457,104635.2,0
458,114200.9,0
459,111782.8,0
460,125029.4,0
461,122263.6,0
462,130333.9,0
463,74498.6,0
464,54374.5,0
465,21724.7,1507.5
466,14852.6,11363.5
467,11537.2,18540
468,6573.9,24402.4
469,5915.8,13841.2
470,3201.1,30754.1
471,2954.6,37882.7
472,3220.5,43506.5
473,4421.8,48831.8
474,10450.7,33898.1
475,20122.2,7784
476,23719,4882.7
477,34360.2,0
478,34437.7,0
479,73190.1,0
480,92958.6,0
481,102062.1,0
482,115556.6,0
483,111931.3,0
484,124605.8,0
485,117037.3,0
486,128130.5,0
487,72937.7,0
488,58525.4,0
489,32413.3,0
490,23171.5,0
491,17785.1,0
492,13167.1,0
493,10072.9,0
494,8012.6,0
495,18217.5,0
496,23779.2,0
497,29781.7,0
498,42866.4,0
499,83042.8,0
500,105154.7,0
501,107292.2,0
502,122313.1,0
503,122007.9,0
504,139781,0
505,134630.8,0
506,145499.5,0
507,139002.3,0
508,154076.1,0
509,148215.2,0
510,161488.4,0
511,154535,0
512,157719.6,0
513,110212,0
514,94145,0
515,85050.6,0
516,85552.5,0
517,77647.7,0
518,77807.7,138.3
519,66625.3,25.4
520,72680.3,0
521,86102.1,0
522,126471.2,0
523,131666.7,0
524,148647.5,0
525,145653.2,0
526,164902.5,0
527,163853.2,0
528,179543.6,0
529,171207.6,0
530,188641.5,0
531,182656.1,0
532,198349.2,0
533,197476.1,0
534,210886.5,0
535,132900.7,0
536,91800,0
537,27348.6,0
538,18577.9,0
539,13620.1,0
540,12410.2,0
541,14452,0
542,9556.2,1644.6
543,7641.1,6974.3
544,5225.4,12524.1
545,6517.3,19628.4
546,16607.8,7097.1
547,32702.3,0
548,35055.1,0
549,43433.8,0
550,47839.7,0
551,99340.2,0
552,126252,0
553,129588.9,0
554,143666,0
555,135923.6,0
556,144084.7,0
557,134608.4,0
558,144864.2,0
559,88766,0
560,64382.4,0
561,18568.9,0
562,8197.6,423.2
563,4611.8,17166.7
564,2698.7,45314.9
565,2328,43292.9
566,643.3,65921.7
567,166.9,70574.5
568,0,69427.5
569,9.6,60844.1
570,1177.7,25336.2
571,5592.4,3526.8
572,7571.6,1349.1
573,14414.3,0
574,16645.5,0
575,47117.6,0
576,63328.2,0
577,68225.9,0
578,80472.4,0
579,80887.1,0
580,93306.9,0
581,93886.2,0
582,109030.8,0
583,64619.4,0
584,44102.5,0
585,10680.4,571.7
586,4717.1,9135.1
587,2812.5,16811
588,1827.9,22706.5
589,3206.4,11347.5
590,1208.9,28153.8
591,1170.1,35003
592,1122.1,40256.2
593,1432.1,45680.5
594,3646.6,31759.8
595,8609.8,6501.7
596,9928.7,4226.9
597,17452.5,0
598,19850,0
599,51376.1,0
600,63088.8,0
601,61682.3,0
602,69372.3,0
603,65193.3,0
604,72958.8,0
605,66656.9,0
606,70425,0
607,38518.3,0
608,27249.3,0
609,5149.5,1899.5
610,1077.7,12529.3
611,0,19897.9
612,0,25830.2
613,0,15405.8
614,0,32465.2
615,0,40248.8
616,0,46381.8
617,0,51851
618,0,37001.1
619,0,11408.8
620,0,7511.9
621,7.1,240.8
622,204.1,0
623,6260.6,4804
624,6171.9,12325.7
625,8913.5,12761.1
626,7777.7,9700.6
627,8084.1,12035.9
628,8057.2,9427.1
629,10678.3,12322.5
630,9647.1,11438.1
631,5476.8,1257.4
632,3979.6,0
633,0,20219.3
634,0,39167.1
635,0,45548.1
636,0,50157.5
637,0,40260.3
638,0,56264.7
639,0,62210.2
640,0,66641.6
641,0,71730.9
642,0,52130
643,1198,29001.3
644,2592.1,23965.9
645,7733.8,7324.5
646,10789.5,2838
647,42966.9,0
648,54299.4,0
649,58964.8,0
650,69190.3,0
651,65973.8,0
652,74140.1,0
653,75604.3,0
654,92117.8,0
655,52560.5,0
656,41581,0
657,17608,0
658,11662.9,416.2
659,8551,9286.8
660,7036.1,23147.3
661,6106.3,31743.4
662,4019.1,34030.4
663,7325.6,23694.8
664,9028.4,14260.1
665,11936.1,1586.9
666,19859.1,0
667,51066.4,0
668,71260.1,0
669,73783.1,0
670,82968.7,0
671,79999.5,0
672,90637.3,0
673,86558.1,0
674,96532.6,0
675,90845.1,0
676,100975.8,0
677,95262.1,0
678,105429.8,0
679,101048.6,0
680,105655,0
681,63285.4,0
682,52690,3.5
683,40378.9,7557.8
684,35878.2,29237
685,26424.6,23186.6
686,25686.5,1151.4
687,20738.9,407.1
688,23527.2,0
689,26310.4,0
690,44221.2,0
691,52904.4,0
692,68785.9,0
693,70313.1,0
694,78401.9,0
695,77542.3,0
696,92889.3,0
697,84980.3,0
698,97538.9,0
699,93676.9,0
700,103658.6,0
701,96748.1,0
702,104710.2,0
703,62176.4,0
704,46117.5,0
705,11665,0
706,6190.6,0
707,4271.4,0
708,2038.3,1266.2
709,1644.3,0
710,0,7724.9
711,0,15166.7
712,0,20017.4
713,287.2,24590.9
714,3359.4,12494
715,10932.5,0
716,14463.4,0
717,23477.5,0
718,25050.6,0
719,59565.5,0
720,72058.1,0
721,71413,0
722,82189.2,0
723,80552.4,0
724,92555.2,0
725,89116.4,0
726,98855.8,0
727,57014.9,0
728,40786.3,0
729,12281.1,0
730,6203.3,2144.2
731,3035,9133.9
732,832.5,15226.5
733,1326.5,4197.7
734,0,21710.6
735,0,28907.6
736,0,33471.6
737,0,37687.6
738,1958.9,25926.7
739,7370.8,3366.8
740,10410.5,1530
741,19629.3,0
742,20572.7,0
743,48046.6,0
744,52638.9,0
745,47317.9,0
746,47598.6,0
747,38196.6,0
748,35680.8,0
749,31154.1,0
750,30028.1,0
751,15326.4,0
752,9572,0
753,0,2125
754,0,12567
755,0,20062.9
756,0,26698.6
757,0,21838.4
758,0,50666
759,0,83539.1
760,0,92274.7
761,0,93830.1
762,0,50331.5
763,0,18656.2
764,0,13701.7
765,0,1316.5
766,0,0
767,0,7137.5
768,0,11924
769,0,12945.3
770,0,14156
771,0,10744.8
772,0,13444
773,0,14435.4
774,0,12790.5
775,0,1265.5
776,0,0
777,0,26977.9
778,0,48006.2
779,0,59325.8
780,0,68867.2
781,0,54074.9
782,0,80340.3
783,0,90053.4
784,0,95655.7
785,0,101016.4
786,0,78293.4
787,0,43747.2
788,0,33489.9
789,2.1,11823
790,699.3,6219.4
791,18611.9,15048.9
792,28491.4,686.6
793,36668.5,0
794,43230.1,0
795,47854.7,0
796,51153.2,0
797,56336.1,0
798,57328.5,0
799,30521.1,0
800,22231,0
801,2466.2,16007.9
802,650.8,34511.8
803,13.1,41592.2
804,0,48168
805,0,38049.6
806,0,55604.4
807,0,62429.8
808,0,66137.1
809,0,69246.5
810,311.7,52390.4
811,4079,29080.9
812,5324.4,23976
813,11072.3,6660.7
814,13063.7,2111.5
815,42458.6,0
816,51863.5,0
817,54699.2,0
818,63426.2,0
819,60558.8,0
820,67852,0
821,65950.3,0
822,73963.2,0
823,37191.8,0
824,29721.1,0
825,15636.9,0
826,10502.9,0
827,5545.5,0
828,4839.4,0
829,1968,0
830,1985.4,0
831,7772.8,0
832,12667.3,0
833,17789.3,0
834,29018.2,0
835,65341.9,0
836,84693,0
837,87564.7,0
838,102974.9,0
839,103087.8,0
840,116525.6,0
841,113943.5,0
842,130042.3,0
843,127749.3,0
844,141791,0
845,138670.4,0
846,154138.6,0
847,148149.2,0
848,146017.5,0
849,98691.7,0
850,82430.2,0
851,75698.2,0
852,93438.6,0
853,89505.5,0
854,86956.8,0
855,79936,0
856,89066.4,0
857,84171.4,0
858,112168.8,0
859,119158.8,0
860,134837.5,0
861,134185.1,0
862,153189.2,0
863,150453.3,0
864,169838.5,0
865,163922.7,0
866,182495.2,0
867,180261.2,0
868,197231.7,0
869,192484.3,0
870,203543.6,0
871,131346.2,0
872,89480.9,0
873,29823.6,0
874,21489.7,361
875,17142.5,9184
876,13886.9,24604.6
877,15527.9,31371.6
878,7904,43603.1
879,6242.6,49776.4
880,5716.8,48308.9
881,6327.5,35387.6
882,12444.4,8096.9
883,23485.8,0
884,29231.1,0
885,41330.2,0
886,47158,0
887,104037.7,0
888,135977.4,0
889,144083.8,0
890,162855.9,0
891,164890.2,0
892,182040.9,0
893,180395.4,0
894,196312.3,0
895,123107.1,0
896,85389.6,0
897,26152.1,0
898,15367.9,840.8
899,11418.2,24584.6
900,9272.1,45506.5
901,9965.5,42313.8
902,3822.9,65646.4
903,2814.4,67521.4
904,2785.5,58788.3
905,3727.2,46124.8
906,8327.1,27165.6
907,17344.8,4126.4
908,21801.9,1939.3
909,31953.5,0
910,36671.6,0
911,80157.5,0
912,94078,0
913,93047,0
914,103599.8,0
915,99079.6,0
916,114145.4,0
917,115829.1,0
918,131314.5,0
919,80825.3,0
920,50139.5,0
921,12731.8,590.4
922,5471.7,2985.6
923,2471.7,32149.5
924,1014.1,58996.6
925,920.9,49318.8
926,0,68310.6
927,0,66477.7
928,0,63569.8
929,0,57054.2
930,941.8,37907.5
931,5180.8,11724.2
932,7406.5,7555.1
933,14499.7,252.3
934,17347.2,0
935,51642.4,0
936,67981.1,0
937,70544.3,0
938,83796.6,0
939,85101.4,0
940,99482.8,0
941,100846.8,0
942,114241.1,0
943,67370.2,0
944,42199.4,0
945,8814.4,4104.1
946,3817.9,17763.2
947,1590.8,25745.4
948,137.4,31908.8
949,792.6,18421.3
950,0,37280
951,0,45893
952,0,51822.8
953,0,56177.2
954,568.4,40647.1
955,4865,15077.9
956,7473.1,10429.6
957,15529,596.4
958,18512.3,0
959,56810.4,0
960,76058.7,0
961,77419.7,0
962,91924,0
963,96723.1,0
964,108478.1,0
965,107640.2,0
966,122318,0
967,72964.4,0
968,40829.7,0
969,7828.1,5.9
970,3052.8,16742.9
971,1035.6,55218.6
972,17.4,68794.8
973,0,65008.2
974,0,92879.5
975,0,108611.5
976,0,117042.3
977,0,113219.9
978,15.4,56891.9
979,1327.2,25136.6
980,2634.5,18993.8
981,8060.2,3806.5
982,10383.9,168.2
983,37283.2,0
984,52034.2,0
985,58747.3,0
986,72381.5,0
987,73786.7,0
988,86824.2,0
989,88446.9,0
990,103373.4,0
991,56676.3,0
992,35695.7,0
993,13695.6,9.2
994,8884.7,2968.9
995,6319.5,13086.5
996,3961.2,20923.3
997,2667.2,16143.9
998,1767.4,15996.3
999,3956.7,5955.2
1000,6282.4,106.7
1001,11457.6,0
1002,19624.8,0
1003,50122.3,0
1004,65937,0
1005,69127.3,0
1006,80658.4,0
1007,78177.8,0
1008,89102,0
1009,86225.8,0
1010,95537.7,0
1011,89922.6,0
1012,97268.8,0
1013,86959.3,0
1014,94581.5,0
1015,88143.4,0
1016,94542.4,0
1017,76974.6,0
1018,74205.9,0
1019,68807.9,0
1020,77197.9,0
1021,71545.8,0
1022,76410.4,0
1023,70478.9,0
1024,78715.6,0
1025,85856.7,0
1026,110215.5,0
1027,115765.2,0
1028,131069.3,0
1029,127473.9,0
1030,143165.9,0
1031,140638.8,0
1032,160257.7,0
1033,155206.2,0
1034,172831.6,0
1035,167972.2,0
1036,181537.5,0
1037,173175,0
1038,185014.2,0
1039,117872.2,0
1040,79697.3,0
1041,25833.5,0
1042,16289.5,0
1043,11581.5,773.6
1044,8484.5,9576.5
1045,9680.4,14366.9
1046,4236.7,15598.6
1047,3555.1,29904.8
1048,3468.4,28754.8
1049,4395.1,24892.9
1050,10661.5,9164.8
1051,23307,0
1052,27126.7,0
1053,38868.8,0
1054,43446.7,0
1055,90950.7,0
1056,114637.4,0
1057,120228.6,0
1058,138776.8,0
1059,139249.4,0
1060,155272.6,0
1061,153329.2,0
1062,167365.6,0
1063,104679.5,0
1064,58382.1,0
1065,17672.4,995.4
1066,10734.9,7793.7
1067,6612.6,21927.4
1068,3713.8,52496.8
1069,2984.7,50327.8
1070,817.5,72794.5
1071,202.9,77378.8
1072,0,67408.3
1073,3.8,60594.9
1074,1265.8,31472
1075,6470.5,6015.6
1076,8866.5,3664.6
1077,15962.2,0
1078,18871,0
1079,53886.4,0
1080,69769.2,0
1081,69485.8,0
1082,81213.4,0
1083,82561.1,0
1084,92377.5,0
1085,89327.4,0
1086,99444.4,0
1087,57568.5,0
1088,34727.5,0
1089,5269.5,1681
1090,1449.2,12058
1091,83.2,19425.9
1092,0,25456.8
1093,0,15180.5
1094,0,32175.6
1095,0,39695.8
1096,0,45698.3
1097,0,50943.2
1098,0,36259.3
1099,0,10741.3
1100,11.7,7209
1101,2222.5,210.5
1102,3503.3,0
1103,21595.3,0
1104,25488.9,10.9
1105,29778.4,0
1106,33106.4,0
1107,36746.9,0
1108,43040,0
1109,47199.9,0
1110,53718.9,0
1111,31117.9,0
1112,23432.2,0
1113,2040.7,6294.8
1114,169,14864
1115,0,30171.5
1116,0,35300.1
1117,0,31314
1118,0,64467.4
1119,0,88599.5
1120,0,99717.4
1121,0,103735.3
1122,0,52126.3
1123,1166.4,24723.9
1124,1860,18456.4
1125,6423.2,2986.8
1126,10704.8,4.9
1127,42558.4,0
1128,55246.6,0
1129,59014.8,0
1130,73459,0
1131,74656.7,0
1132,86035.2,0
1133,86346.7,0
1134,101396.2,0
1135,60260.3,0
1136,28292.5,0
1137,4605,1506.7
1138,1385,28075.3
1139,29.3,74705.4
1140,0,90372.8
1141,0,86697.2
1142,0,109256.3
1143,0,105181.1
1144,0,107967.1
1145,0,103209.2
1146,0,62371.3
1147,0,30288.4
1148,131.4,24698.4
1149,1396.3,7129.8
1150,2599.6,2568.5
1151,21554.2,65.8
1152,34480.3,0
1153,46803.3,0
1154,57549.6,0
1155,60842.2,0
1156,67740.6,0
1157,67251.3,0
1158,72267.2,0
1159,37190.1,0
1160,28643.2,0
1161,9332.9,0
1162,2787.8,0
1163,1160.7,0
1164,544,0
1165,18.9,4194.6
1166,0,19872.3
1167,261.8,15787.1
1168,498.4,3309.3
1169,1212.3,873.5
1170,4917.4,0
1171,22954.4,0
1172,32218.3,0
1173,37612.8,0
1174,47160.1,0
1175,47271.5,0
1176,56420.6,0
1177,55986.5,0
1178,66021.3,0
1179,65743.7,0
1180,75628.9,0
1181,72912.6,0
1182,83241.9,0
1183,76925.7,0
1184,81092.9,0
1185,67620.5,0
1186,65008.5,0
1187,50081.8,0
1188,58118.2,0
1189,53664.7,0
1190,58857.3,0
1191,56529.4,0
1192,65161.5,0
1193,62642.4,0
1194,73726.3,0
1195,70214.3,0
1196,77255.2,0
1197,69529.6,0
1198,77148.7,0
1199,73240.4,0
1200,81413.1,0
1201,76062.7,0
1202,86647.6,0
1203,80267.4,0
1204,88833.5,0
1205,82844,0
1206,91300.9,0
1207,83367.7,0
1208,84565.6,0
1209,65854,0
1210,57776.2,0
1211,37188.9,0
1212,26559.2,0
1213,22713.2,0
1214,20066.5,0
1215,19075.6,0
1216,19700,0
1217,25286.9,0
1218,36720.5,0
1219,41303.6,0
1220,50333.4,0
1221,49327.5,0
1222,63088.1,0
1223,61883.8,0
1224,75686.3,0
1225,68884,0
1226,83580,0
1227,78718.6,0
1228,93902.3,0
1229,89503.1,0
1230,107097.2,0
1231,63730.3,0
1232,34567.1,0
1233,9474.4,1666.6
1234,5642.5,3863.7
1235,3810.3,9113.6
1236,2506.7,27515.8
1237,3052.4,35044.8
1238,920.5,50478.9
1239,662.1,57712
1240,555.9,62719.9
1241,616.7,60710.3
1242,2594.6,13908.4
1243,9333.3,561.2
1244,12215.7,0
1245,20522.2,0
1246,24703,0
1247,71095.2,0
1248,95352.3,0
1249,103314.1,0
1250,121907.3,0
1251,121284.7,0
1252,134205.9,0
1253,133165.7,0
1254,146774.6,0
1255,88114.3,0
1256,45323,0
1257,11796.6,1929.2
1258,5392.4,6132.8
1259,2628,39284.5
1260,795,55256.2
1261,289.8,47469.7
1262,0,61306.5
1263,0,69147.5
1264,0,71395
1265,0,78533.5
1266,0,41880.5
1267,369,12043
1268,793,8028.1
1269,3044.8,328.9
1270,4020.6,0
1271,18150.5,0
1272,21404.6,0
1273,22994.7,0
1274,26638.4,0
1275,26193.3,0
1276,31370.3,0
1277,33119.8,0
1278,37778.9,0
1279,19258.7,0
1280,7456.8,0
1281,35.3,15860.4
1282,0,47680.4
1283,0,72135.4
1284,0,94913.7
1285,0,84803.5
1286,0,74513.4
1287,0,72809.2
1288,0,72953.1
1289,0,75287.6
1290,0,51353.9
1291,0,24550.1
1292,0,19596.8
1293,1390.9,4650.7
1294,2497.4,661.9
1295,20764.2,5989.8
1296,25031.9,1674.1
1297,29099.7,0
1298,35450.6,0
1299,40122.8,0
1300,48101.1,0
1301,55414.8,0
1302,62034.5,0
1303,33690.2,0
1304,18129.6,0
1305,3180.7,16991.9
1306,1394.2,52816.4
1307,221.7,73456.7
1308,0,82555.7
1309,0,76307
1310,0,101967.8
1311,0,108350.8
1312,0,100009.6
1313,0,102023.6
1314,59.5,61488.9
1315,1654.8,32547.2
1316,3205.1,26483.8
1317,8697.7,8134.6
1318,13066.9,3340.7
1319,45304.1,0
1320,62054.8,0
1321,69430.9,0
1322,85448.7,0
1323,88502.3,0
1324,100193.7,0
1325,99082.4,0
1326,114540.1,0
1327,64107.6,0
1328,35604.8,0
1329,16408.8,0
1330,11867.7,0
1331,12188,0
1332,6605.4,824.1
1333,5617.7,940.9
1334,4242,0
1335,8278.2,0
1336,9834.9,0
1337,11825.3,0
1338,20752.5,0
1339,62175.3,0
1340,83687.7,0
1341,87622.9,0
1342,104198.6,0
1343,106041,0
1344,126103.3,0
1345,124726.9,0
1346,137307.2,0
1347,136096.6,0
1348,151590.5,0
1349,141788.9,0
1350,155633.2,0
1351,151158.8,0
1352,132139.1,0
1353,91323.9,0
1354,78256.9,0
1355,64678.1,0
1356,67888.6,1375.7
1357,60870,7707
1358,52534.8,10585.9
1359,39881.7,8122.9
1360,41871.7,2323.6
1361,46079.6,0
1362,65771,0
1363,74533.9,0
1364,94432,0
1365,95824.6,0
1366,108328.3,0
1367,103724.4,0
1368,116326.7,0
1369,105633.5,0
1370,112920.6,0
1371,104501.5,0
1372,114663.5,0
1373,106995,0
1374,115190.2,0
1375,67984,0
1376,47855.4,0
1377,10279.2,0
1378,4363.4,0
1379,1732.1,0
1380,189.6,670
1381,32.6,0
1382,0,6901.2
1383,0,14350.3
1384,0,19237.6
1385,0,23728.1
1386,1051.1,11605
1387,6304.1,0
1388,9689.2,0
1389,19238.9,0
1390,22902.3,0
1391,57140.4,0
1392,71648.5,0
1393,73281.6,0
1394,82672.3,0
1395,79650.7,0
1396,90837.2,0
1397,89378.4,0
1398,100035.1,0
1399,57998.6,0
1400,40640.3,0
1401,9605,0
1402,3253,1904.5
1403,665.8,8984.9
1404,77.9,15463.9
1405,701.3,2792.9
1406,0,21667.4
1407,0,29025
1408,0,33813.6
1409,0,39042
1410,265.5,28040.8
1411,4876.9,5112.3
1412,9686.3,2627.1
1413,20517.5,0
1414,24117.7,0
1415,62263.3,0
1416,77537.1,0
1417,77966.4,0
1418,89720.9,0
1419,89163.4,0
1420,102459.5,0
