Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
1.0000,15.3451,11.7841,86966.0000,4051.1000,82914.9000,-4.7153,17466.8001,691.6595,18158.4596,230.2888,4742.7595,69499.1999,64756.4404,15.5330,11.7639,66470.3000,0.0000,66470.3000,-3.6527,13376.5635,0.0000,13376.5635,178.3920,0.0000,53093.7365,53093.7365,11.7529,15.9640,13.8585,-2.0136,-135915.9869,15.5330,12.6200,14.0765,29.9826,-0.3542,15.9640,15.5330,15.7485,50.1603,-4.0069,15.9640,15.5664,15.7652,50.3619,4.3611,11.7841,11.6443,11.7142,1.4748,0.3542,11.7533,11.7377,11.7455,1.8523,4.0069,11.7841,11.7669,11.7755,2.2146,-4.3611,0.1000,7.8141,149385.2000,-135915.9869
2.0000,15.5559,11.9574,87715.2000,3735.3000,83979.9000,-4.7394,17559.2859,641.0561,18200.3421,227.1770,4376.3561,70155.9141,65779.5579,15.6336,11.8636,70954.0000,0.0000,70954.0000,-3.8991,14257.8775,0.0000,14257.8775,186.2615,0.0000,56696.1225,56696.1225,11.8947,15.6218,13.7582,-1.8397,-124182.1289,15.6336,14.3052,14.9694,10.8359,-0.2801,15.6218,15.6336,15.6277,-1.3977,-4.1792,15.6218,15.6344,15.6281,-1.5946,4.4593,11.9574,11.7486,11.8530,1.7347,0.2801,11.8559,11.8453,11.8506,1.3288,4.1792,11.9574,11.9410,11.9492,2.1558,-4.4593,0.1000,7.8141,154933.9000,-124182.1289
3.0000,15.5252,11.8813,90227.9000,3372.7000,86855.2000,-4.8529,18070.9389,578.3888,18649.3277,231.7251,3951.0888,72156.9611,68205.8723,15.5582,11.7893,67845.6000,0.0000,67845.6000,-3.7283,13648.2896,0.0000,13648.2896,177.7840,0.0000,54197.3104,54197.3104,11.8459,15.5510,13.6985,-1.8168,-122632.1855,15.5582,15.1368,15.3475,4.6228,-0.3749,15.5510,15.5582,15.5546,-0.8218,-4.1032,15.5510,15.5577,15.5544,-0.8298,4.4781,11.8813,11.8597,11.8705,0.2719,0.3749,11.7957,11.8008,11.7983,-0.5712,4.1032,11.8813,11.8871,11.8842,-0.7237,-4.4781,0.1000,7.8141,154700.8000,-122632.1855
4.0000,15.4821,11.8022,91910.5000,3056.8000,88853.7000,-4.9255,18420.3329,523.6584,18943.9913,235.2931,3580.4584,73490.1671,69909.7087,15.4890,11.7211,75829.6000,0.0000,75829.6000,-4.1670,15269.8848,0.0000,15269.8848,198.9714,0.0000,60559.7152,60559.7152,11.7731,15.4827,13.6279,-1.9274,-130096.7426,15.4890,15.3596,15.4243,0.9872,-0.2528,15.4827,15.4890,15.4859,-0.7693,-4.4199,15.4827,15.4887,15.4857,-0.7682,4.6727,11.8022,11.8622,11.8322,-0.4025,0.2528,11.7291,11.7352,11.7322,-0.7379,4.4199,11.8022,11.8090,11.8056,-0.8885,-4.6727,0.1000,7.8141,164683.3000,-130096.7426
5.0000,15.4384,11.8386,91984.3000,3886.8000,88097.5000,-4.9686,18447.7311,665.1295,19112.8606,237.5882,4551.9295,73536.5689,68984.6394,15.4396,11.6723,70193.3000,0.0000,70193.3000,-3.8573,14145.1634,0.0000,14145.1634,184.4086,0.0000,56048.1366,56048.1366,11.7661,15.4350,13.6006,-1.8503,-124895.6232,15.4396,15.4273,15.4334,0.1701,-0.3704,15.4350,15.4396,15.4373,-0.5261,-4.2277,15.4350,15.4392,15.4371,-0.5262,4.5982,11.8386,11.8326,11.8356,0.1020,0.3704,11.6864,11.6905,11.6884,-0.4675,4.2277,11.8386,11.8356,11.8371,0.4406,-4.5982,0.1000,7.8141,158290.8000,-124895.6232
6.0000,15.3925,11.7936,93034.3000,3932.6000,89101.7000,-5.0254,18671.7058,672.2096,19343.9154,240.4889,4604.8096,74362.5942,69757.7846,15.3908,11.6242,76208.7000,0.0000,76208.7000,-4.1878,15368.3971,0.0000,15368.3971,200.3880,0.0000,60840.3029,60840.3029,11.7216,15.3865,13.5540,-1.9294,-130233.8061,15.3908,15.4256,15.4082,-0.2442,-0.2792,15.3865,15.3908,15.3887,-0.5270,-4.4670,15.3865,15.3906,15.3885,-0.5263,4.7462,11.7936,11.8279,11.8107,-0.2403,0.2792,11.6370,11.6414,11.6392,-0.5343,4.4670,11.7936,11.7971,11.7953,-0.4440,-4.7462,0.1000,7.8141,165310.4000,-130233.8061
7.0000,15.1594,12.1845,121863.8000,14356.8000,107507.0000,-7.0177,24547.5401,2440.0684,26987.6085,336.6702,16796.8684,97316.2599,80519.3915,15.1497,11.3865,69679.6000,0.0000,69679.6000,-3.8291,14101.9531,0.0000,14101.9531,183.3790,0.0000,55577.6469,55577.6469,11.8801,15.1287,13.5044,-2.0134,-135906.5923,15.1497,15.2337,15.1917,-2.5528,-1.0629,15.1287,15.1497,15.1392,-2.9504,-4.8919,15.1287,15.1461,15.1374,-2.9708,5.9548,12.1845,12.0616,12.1231,3.8294,1.0629,11.5332,11.5417,11.5374,-1.1677,4.8919,12.1845,12.1582,12.1714,4.5977,-5.9548,0.1000,7.8141,177186.6000,-135906.5923
8.0000,15.0173,12.8507,91537.4000,21265.9000,70271.5000,-5.7667,18480.2139,3601.8364,22082.0503,278.1750,24867.7364,73057.1861,48189.4497,15.0090,11.2478,71003.9000,0.0000,71003.9000,-3.9018,14400.1454,0.0000,14400.1454,187.6693,0.0000,56603.7546,56603.7546,12.1570,14.9966,13.5768,-1.5688,-105892.6086,15.0090,15.0996,15.0543,-1.5981,-0.6216,14.9966,15.0090,15.0028,-1.5861,-4.5234,14.9966,15.0074,15.0020,-1.5737,5.1451,12.8507,12.4850,12.6679,6.6347,0.6216,11.4178,11.4281,11.4230,-1.3212,4.5234,12.8507,12.7978,12.8243,7.9395,-5.1451,0.1000,7.8141,141275.4000,-105892.6086
9.0000,14.9876,12.9060,86930.6000,21350.9000,65579.7000,-5.5311,17558.4387,3613.6155,21172.0542,267.3886,24964.5155,69372.1613,44407.6458,14.9837,11.2229,43653.6000,0.0000,43653.6000,-2.3989,8856.6321,0.0000,8856.6321,115.6710,0.0000,34796.9679,34796.9679,12.3679,14.9815,13.6747,-1.1843,-79939.5490,14.9837,15.0065,14.9951,-0.6539,-1.0441,14.9815,14.9837,14.9826,-0.1832,-3.4429,14.9815,14.9832,14.9823,-0.1771,4.4870,12.9060,12.8263,12.8661,2.4523,1.0441,11.7091,11.6763,11.6927,3.3153,3.4429,12.9060,12.8986,12.9023,1.0012,-4.4870,0.1000,7.8141,109233.3000,-79939.5490
10.0000,14.8292,13.6003,69379.9000,27448.6000,41931.3000,-4.9063,14048.8226,4627.8147,18676.6374,237.6276,32076.4147,55331.0774,23254.6626,14.8217,11.0632,36839.6000,0.0000,36839.6000,-2.0244,7492.3660,0.0000,7492.3660,97.6597,0.0000,29347.2340,29347.2340,12.7772,14.7979,13.7875,-0.8003,-54017.2636,14.8217,14.8828,14.8522,-1.6644,-0.9606,14.7979,14.8217,14.8098,-2.0255,-2.9850,14.7979,14.8162,14.8070,-2.0555,3.9456,13.6003,13.3384,13.4694,7.3398,0.9606,11.7954,11.7818,11.7886,1.2168,2.9850,13.6003,13.5303,13.5653,8.0613,-3.9456,0.1000,7.8141,78770.9000,-54017.2636
11.0000,14.7240,13.8169,65947.8000,30421.4000,35526.4000,-4.8682,13376.2744,5115.9881,18492.2626,236.3324,35537.3881,52571.5256,17034.1374,14.7178,10.9668,31238.5000,20.6000,31217.9000,-1.7177,6363.1836,3.4119,6366.5955,83.1060,24.0119,24875.3164,24851.3045,13.0271,14.7032,13.8652,-0.6307,-42574.5332,14.7178,14.7616,14.7397,-1.2978,-1.0502,14.7032,14.7178,14.7105,-1.1385,-2.7679,14.7032,14.7137,14.7084,-1.1299,3.8181,13.8169,13.7014,13.7591,3.5567,1.0502,12.0043,11.9739,11.9891,2.4804,2.7679,13.8169,13.7907,13.8038,2.9378,-3.8181,0.1000,7.8141,66744.3000,-42574.5332
12.0000,14.6334,13.9374,63888.9000,32433.4000,31455.5000,-4.8562,12977.4739,5442.4204,18419.8943,236.0803,37875.8204,50911.4261,13035.6057,14.6281,11.6435,34417.5000,3165.7000,31251.8000,-2.0595,7020.2622,523.6083,7543.8705,99.9048,3689.3083,27397.2378,23707.9295,13.2180,14.6160,13.9170,-0.5525,-37291.1744,14.6281,14.6681,14.6481,-1.0460,-0.9322,14.6160,14.6281,14.6220,-1.0076,-2.9918,14.6160,14.6251,14.6206,-1.0005,3.9240,13.9374,13.8717,13.9046,1.8152,0.9322,12.3378,12.2923,12.3150,3.9929,2.9918,13.9374,13.9238,13.9306,1.5905,-3.9240,0.1000,7.8141,62707.3000,-37291.1744
13.0000,14.4204,13.9576,61507.6000,34571.6000,26936.0000,-4.8334,12536.5809,5771.5820,18308.1629,235.2455,40343.1820,48971.0191,8627.8371,14.4094,13.0623,29489.3000,10434.2000,19055.1000,-2.1749,6035.0774,1720.1323,7755.2097,105.7895,12154.3323,23454.2226,11299.8903,13.6198,14.3787,13.9992,-0.3039,-20512.8545,14.4094,14.4994,14.4544,-2.2773,-0.8862,14.3787,14.4094,14.3940,-2.6915,-3.0611,14.3787,14.4027,14.3907,-2.7142,3.9472,13.9576,13.9367,13.9472,0.5741,0.8862,13.3155,13.1880,13.2517,11.3636,3.0611,13.9576,13.9547,13.9562,0.3684,-3.9472,0.1000,7.8141,45991.1000,-20512.8545
14.0000,14.2644,14.1225,57989.1000,37317.1000,20672.0000,-4.7801,11849.2473,6206.7070,18055.9543,233.1839,43523.8070,46139.8527,2616.0457,14.2543,13.5995,25687.1000,12977.0000,12710.1000,-2.1011,5269.4408,2134.3832,7403.8240,102.4927,15111.3832,20417.6592,5306.2760,13.9170,14.2338,14.0754,-0.1245,-8406.0846,14.2543,14.3292,14.2918,-1.9028,-0.8930,14.2338,14.2543,14.2440,-1.7502,-2.9941,14.2338,14.2495,14.2416,-1.7389,3.8871,14.1225,14.0556,14.0890,1.7719,0.8930,13.7356,13.6725,13.7040,5.5182,2.9941,14.1225,14.1054,14.1139,1.9641,-3.8871,0.1000,7.8141,33382.1000,-8406.0846
15.0000,14.2277,14.3873,54998.6000,40027.0000,14971.6000,-4.7526,11244.8505,6651.6037,17896.4542,232.1826,46678.6037,43753.7495,-2924.8542,14.2238,12.9667,19870.3000,7382.3000,12488.0000,-1.4842,4078.0979,1213.6490,5291.7469,72.5249,8595.9490,15792.2021,7196.2531,14.0258,14.2205,14.1232,-0.0694,-4683.6221,14.2238,14.2450,14.2344,-0.6326,-1.0895,14.2205,14.2238,14.2222,-0.2041,-2.5736,14.2205,14.2226,14.2216,-0.1821,3.6631,14.3873,14.2911,14.3392,3.0790,1.0895,13.5273,13.5535,13.5404,-1.9146,2.5736,14.3873,14.3577,14.3725,3.1802,-3.6631,0.1000,7.8141,27459.6000,-4683.6221
16.0000,14.3330,14.6203,53441.4000,40937.1000,12504.3000,-4.7146,10907.8776,6819.9833,17727.8609,230.3960,47757.0833,42533.5224,-5223.5609,14.3358,11.1601,21631.0000,1453.8000,20177.2000,-1.2659,4431.8357,239.4028,4671.2385,61.9045,1693.2028,17199.1643,15505.9615,13.9043,14.3576,14.1309,-0.1549,-10455.6141,14.3358,14.3042,14.3200,1.0929,-1.1496,14.3576,14.3358,14.3467,1.5624,-2.4155,14.3576,14.3424,14.3500,1.6091,3.5650,14.6203,14.5336,14.5770,2.9291,1.1496,12.7656,12.8881,12.8269,-8.5511,2.4155,14.6203,14.5928,14.6065,2.8841,-3.5650,0.1000,7.8141,32681.5000,-10455.6141
17.0000,14.4730,14.5606,53914.7000,38120.0000,15794.7000,-4.6061,10979.6887,6372.0056,17351.6943,224.8874,44492.0056,42935.0113,-1556.9943,14.4792,10.7257,23973.4000,0.0000,23973.4000,-1.3174,4901.0080,0.0000,4901.0080,64.2978,0.0000,19072.3920,19072.3920,13.7345,14.5046,14.1195,-0.2607,-17594.6573,14.4792,14.4279,14.4536,1.6718,-1.0962,14.5046,14.4792,14.4919,1.8126,-2.4136,14.5046,14.4871,14.4958,1.8203,3.5099,14.5606,14.5652,14.5629,-0.1095,1.0962,12.4696,12.5259,12.4978,-3.9116,2.4136,14.5606,14.5655,14.5631,-0.4646,-3.5099,0.1000,7.8141,39768.1000,-17594.6573
18.0000,14.9049,13.5835,79314.0000,29967.0000,49347.0000,-5.5420,16041.0706,5061.6951,21102.7657,270.0817,35028.6951,63272.9294,28244.2343,14.9238,11.1638,42350.5000,0.0000,42350.5000,-2.3273,8599.9660,0.0000,8599.9660,113.2919,0.0000,33750.5340,33750.5340,12.9839,14.9803,13.9821,-0.8977,-60597.0572,14.9238,14.7704,14.8471,4.8090,-1.0716,14.9803,14.9238,14.9521,5.6129,-3.3989,14.9803,14.9371,14.9587,5.6459,4.4704,13.5835,13.9012,13.7423,-9.8432,1.0716,12.0268,12.0809,12.0539,-5.2971,3.3989,13.5835,13.6704,13.6269,-11.2377,-4.4704,0.1000,7.8141,91697.5000,-60597.0572
19.0000,15.0783,13.4257,72104.5000,22880.5000,49224.0000,-4.8321,14542.9111,3881.0685,18423.9796,234.1198,26761.5685,57561.5889,30800.0204,15.0916,11.3292,48409.0000,0.0000,48409.0000,-2.6602,9805.6213,0.0000,9805.6213,128.4674,0.0000,38603.3787,38603.3787,12.7182,15.1102,13.9142,-1.0240,-69121.0739,15.0916,14.9817,15.0367,2.3474,-0.7240,15.1102,15.0916,15.1009,1.8557,-3.3842,15.1102,15.0954,15.1028,1.7981,4.1081,13.4257,13.5662,13.4960,-2.9132,0.7240,11.8078,11.8361,11.8219,-2.7391,3.3842,13.4257,13.4450,13.4354,-2.2521,-4.1081,0.1000,7.8141,97633.0000,-69121.0739
20.0000,15.1302,13.2909,74829.7000,21351.0000,53478.7000,-4.9016,15080.2040,3626.2123,18706.4163,236.8665,24977.2123,59749.4960,34772.2837,15.1358,11.3728,59374.6000,0.0000,59374.6000,-3.2628,12018.8882,0.0000,12018.8882,157.0951,0.0000,47355.7118,47355.7118,12.5463,15.1400,13.8432,-1.2100,-81675.8416,15.1358,15.0801,15.1079,0.9200,-0.5463,15.1400,15.1358,15.1379,0.5064,-3.8090,15.1400,15.1365,15.1382,0.4879,4.3553,13.2909,13.4029,13.3469,-1.7388,0.5463,11.6639,11.6801,11.6720,-1.7494,3.8090,13.2909,13.3039,13.2974,-1.6049,-4.3553,0.1000,7.8141,112853.3000,-81675.8416
21.0000,15.3372,12.2359,92492.9000,9425.1000,83067.8000,-5.2568,18579.1626,1608.8705,20188.0332,253.1981,11033.9705,73913.7374,62879.7668,15.3489,11.5829,60326.1000,0.0000,60326.1000,-3.3151,12172.9984,0.0000,12172.9984,159.4867,0.0000,48153.1016,48153.1016,12.0683,15.3725,13.7204,-1.6184,-109242.2556,15.3489,15.2308,15.2899,2.2554,-0.6472,15.3725,15.3489,15.3607,2.7486,-3.9623,15.3725,15.3521,15.3623,2.7638,4.6096,12.2359,12.7752,12.5056,-10.0935,0.6472,11.7777,11.7669,11.7723,1.2701,3.9623,12.2359,12.3274,12.2816,-12.1983,-4.6096,0.1000,7.8141,143393.9000,-109242.2556
22.0000,15.3263,12.3686,81294.4000,9779.5000,71514.9000,-4.6910,16332.5107,1668.9190,18001.4297,225.2604,11448.4190,64961.8893,53513.4703,15.3283,11.5625,71276.6000,0.0000,71276.6000,-3.9168,14387.0504,0.0000,14387.0504,187.7219,0.0000,56889.5496,56889.5496,12.0083,15.3251,13.6667,-1.6314,-110118.8514,15.3283,15.2924,15.3103,0.3062,-0.2581,15.3251,15.3283,15.3267,-0.3513,-4.1749,15.3251,15.3282,15.3266,-0.3708,4.4329,12.3686,12.4892,12.4289,-0.8657,0.2581,11.6198,11.6341,11.6270,-1.6943,4.1749,12.3686,12.3607,12.3646,1.0612,-4.4329,0.1000,7.8141,142791.5000,-110118.8514
23.0000,15.3664,12.0035,84759.3000,5916.0000,78843.3000,-4.6887,17017.9058,1010.5889,18028.4947,224.9551,6926.5889,67741.3942,60814.8053,15.3692,11.6029,70937.1000,0.0000,70937.1000,-3.8982,14309.8864,0.0000,14309.8864,186.8965,0.0000,56627.2136,56627.2136,11.8485,15.3738,13.6112,-1.7297,-116757.4167,15.3692,15.3156,15.3424,0.4467,-0.2635,15.3738,15.3692,15.3715,0.6007,-4.1617,15.3738,15.3694,15.3716,0.6025,4.4252,12.0035,12.3771,12.1903,-2.8195,0.2635,11.6519,11.6493,11.6506,0.3450,4.1617,12.0035,12.0358,12.0197,-4.1035,-4.4252,0.1000,7.8141,149780.4000,-116757.4167
24.0000,15.3497,11.8231,88158.0000,4452.8000,83705.2000,-4.7963,17704.9441,760.3281,18465.2723,229.8620,5213.1281,70453.0559,65239.9277,15.3499,11.5839,82164.2000,0.0000,82164.2000,-4.5151,16579.3898,0.0000,16579.3898,216.3187,0.0000,65584.8102,65584.8102,11.7226,15.3481,13.5353,-1.9290,-130205.4923,15.3499,15.3370,15.3435,0.0725,-0.0937,15.3481,15.3499,15.3490,-0.2118,-4.6089,15.3481,15.3499,15.3490,-0.2135,4.7026,11.8231,12.3268,12.0749,-1.3330,0.0937,11.5990,11.6033,11.6012,-0.5371,4.6089,11.8231,11.8396,11.8313,-2.2133,-4.7026,0.1000,7.8141,165869.4000,-130205.4923
25.0000,15.3411,11.7671,87583.4000,3944.3000,83639.1000,-4.7424,17591.9090,673.3589,18265.2679,227.3162,4617.6589,69991.4910,65373.8321,15.3411,11.5752,76209.5000,0.0000,76209.5000,-4.1879,15379.8336,0.0000,15379.8336,200.7101,0.0000,60829.6664,60829.6664,11.6867,15.3405,13.5136,-1.8645,-125852.6454,15.3411,15.3416,15.3414,0.0344,-0.1848,15.3405,15.3411,15.3408,-0.0394,-4.3727,15.3405,15.3411,15.3408,-0.0394,4.5576,11.7671,12.0910,11.9291,-1.7005,0.1848,11.5970,11.5972,11.5971,0.0107,4.3727,11.7671,11.7725,11.7698,-0.6826,-4.5576,0.1000,7.8141,159848.6000,-125852.6454
26.0000,15.3136,11.6972,88976.2000,3573.1000,85403.1000,-4.7973,17879.3849,609.5774,18488.9623,229.9574,4182.6774,71096.8151,66914.1377,15.3130,11.5475,83011.1000,0.0000,83011.1000,-4.5617,16759.4163,0.0000,16759.4163,218.6577,0.0000,66251.6837,66251.6837,11.6317,15.3106,13.4712,-1.9674,-132796.5688,15.3130,15.3515,15.3322,-0.0505,-0.0785,15.3106,15.3130,15.3118,-0.2906,-4.6402,15.3106,15.3130,15.3118,-0.2906,4.7188,11.6972,12.0310,11.8641,-0.7238,0.0785,11.5557,11.5591,11.5574,-0.4199,4.6402,11.6972,11.7032,11.7002,-0.7801,-4.7188,0.1000,7.8141,168414.2000,-132796.5688
27.0000,15.3026,11.6448,90936.6000,3222.9000,87713.7000,-4.8827,18276.4648,549.6850,18826.1498,234.1419,3772.5850,72660.1352,68887.5502,15.3015,11.5362,79340.6000,0.0000,79340.6000,-4.3600,16021.0780,0.0000,16021.0780,209.0939,0.0000,63319.5220,63319.5220,11.6006,15.3007,13.4507,-1.9542,-131907.1211,15.3015,15.3329,15.3172,-0.1215,-0.1743,15.3007,15.3015,15.3011,-0.0689,-4.5342,15.3007,15.3015,15.3011,-0.0688,4.7085,11.6448,11.8814,11.7631,-1.1598,0.1743,11.5495,11.5500,11.5497,-0.0327,4.5342,11.6448,11.6493,11.6470,-0.5823,-4.7085,0.1000,7.8141,167054.3000,-131907.1211
28.0000,15.2664,11.5702,93273.6000,2899.2000,90374.4000,-4.9890,18756.8427,494.0370,19250.8797,239.2615,3393.2370,74516.7573,71123.5203,15.2659,11.5011,89257.9000,0.0000,89257.9000,-4.9049,18033.1593,0.0000,18033.1593,235.2780,0.0000,71224.7407,71224.7407,11.5417,15.2630,13.4023,-2.1038,-142006.8480,15.2659,15.3531,15.3095,-0.0338,-0.0280,15.2630,15.2659,15.2644,-0.3834,-4.9330,15.2630,15.2659,15.2644,-0.3833,4.9610,11.5702,11.9069,11.7386,-0.2367,0.0280,11.5034,11.5070,11.5052,-0.4782,4.9330,11.5702,11.5763,11.5732,-0.8309,-4.9610,0.1000,7.8141,179632.3000,-142006.8480
29.0000,15.2451,11.7000,83909.2000,4044.4000,79864.8000,-4.5560,16879.3562,688.8256,17568.1818,218.7170,4733.2256,67029.8438,62296.6182,15.2463,11.4818,86197.8000,0.0000,86197.8000,-4.7368,17419.9627,0.0000,17419.9627,227.3561,0.0000,68777.8373,68777.8373,11.5866,15.2435,13.4151,-1.9418,-131069.1977,15.2451,15.3421,15.2936,-0.1324,0.0603,15.2435,15.2451,15.2443,-0.1837,-4.6765,15.2435,15.2451,15.2443,-0.1835,4.6163,11.4818,11.8771,11.6794,-0.6542,-0.0603,11.4818,11.4836,11.4827,-0.2119,4.6765,11.7023,11.6910,11.6967,1.5489,-4.6163,0.1000,7.8141,166062.6000,-131069.1977
30.0000,15.2070,12.0189,66825.1000,6069.8000,60755.3000,-3.7630,13450.7521,1032.8198,14483.5719,180.8681,7102.6198,53374.3479,46271.7281,15.2114,11.4473,92958.4000,0.0000,92958.4000,-5.1083,18795.9584,0.0000,18795.9584,245.2736,0.0000,74162.4416,74162.4416,11.6862,15.2033,13.4448,-1.7829,-120343.8872,15.2070,15.2607,15.2338,-0.6616,0.4484,15.2033,15.2067,15.2050,-0.4147,-4.6599,15.2033,15.2070,15.2052,-0.4127,4.2114,11.4473,11.5932,11.5203,-1.8612,-0.4484,11.4473,11.4502,11.4488,-0.3498,4.6599,11.9736,11.9474,11.9605,3.2431,-4.2114,0.1000,7.8141,153713.7000,-120343.8872
31.0000,14.6000,14.6054,56760.9000,38818.3000,17942.6000,-4.7872,11535.7573,6508.5909,18044.3482,231.8958,45326.8909,45225.1427,-101.7482,14.5664,10.8114,57068.5000,0.0000,57068.5000,-3.1360,11651.3607,0.0000,11651.3607,150.6708,0.0000,45417.1393,45417.1393,12.8697,14.4903,13.6800,-0.7337,-49524.2972,14.5664,14.9314,14.7489,-5.7929,-0.5504,14.4903,14.5664,14.5283,-8.1064,-3.6864,14.4903,14.5570,14.5236,-8.1652,4.2368,14.6054,12.9126,13.7590,27.0759,0.5504,11.1251,11.1595,11.1423,-3.6388,3.6864,14.6054,14.3578,14.4816,30.4836,-4.2368,0.1000,7.8141,75011.1000,-49524.2972
32.0000,12.4507,15.4437,32014.5000,72558.9000,-40544.4000,5.0944,6741.1716,11569.2815,18310.4531,248.6761,84128.1815,25273.3284,-58854.8531,15.3358,11.5697,42456.3000,0.0000,42456.3000,-2.3331,8568.7752,0.0000,8568.7752,113.3965,0.0000,33887.5248,33887.5248,15.2599,12.7409,14.0004,0.3975,26829.3253,15.4437,15.3358,15.3898,7.7933,2.4758,15.3358,14.3761,14.8560,4.0131,0.1428,15.4437,15.3081,15.3759,10.3447,-2.6186,11.5278,11.8732,11.7005,-24.7815,-2.4758,12.7409,10.8431,11.7920,7.8996,-0.1428,12.7409,12.9967,12.8688,-19.4037,2.6186,10.1750,795.0919,1911.9000,26829.3253
33.0000,12.6366,16.4691,26621.7000,89925.7000,-63304.0000,5.6346,5588.0502,14399.0403,19987.0906,275.1916,104324.7403,21033.6498,-83291.0906,16.2791,15.2145,10911.5000,4523.2000,6388.3000,-0.8399,2172.3195,768.1593,2940.4788,40.5348,5291.3593,8739.1805,3447.8212,16.2205,12.3092,14.2649,1.0716,72332.7526,16.4691,16.2791,16.3741,11.9386,2.1582,16.2791,15.8909,16.0850,14.8912,1.3182,16.4691,16.3455,16.4073,12.5064,-3.4764,13.3535,13.0627,13.2081,18.2527,-2.1582,12.3092,12.1678,12.2385,5.4477,-1.3182,12.3092,12.3721,12.3407,-6.3135,3.4764,11.2594,879.8261,-56915.7000,72332.7526
34.0000,12.5660,16.8698,23085.7000,101681.7000,-78596.0000,6.0063,4851.6014,16255.2806,21106.8820,292.7399,117936.9806,18234.0986,-99702.8820,16.7832,16.5580,6097.9000,3779.7000,2318.2000,-0.5359,1205.4225,647.4114,1852.8338,25.6934,4427.1114,4892.4775,465.3662,16.7630,12.1602,14.4616,1.4388,97116.5385,16.8698,16.7832,16.8265,5.5185,2.1807,16.7832,16.6261,16.7046,7.5372,1.6448,16.8698,16.8219,16.8459,5.3515,-3.8255,13.2539,13.2456,13.2497,0.5617,-2.1807,12.1602,12.1773,12.1688,-0.7821,-1.6448,12.1602,12.1786,12.1694,-2.0076,3.8255,11.9905,936.9544,-76277.8000,97116.5385
35.0000,12.5281,17.0867,20503.4000,106284.3000,-85780.9000,6.0895,4311.6757,16976.4456,21288.1214,296.4397,123260.7456,16191.7243,-107069.0214,17.0407,17.8570,3652.8000,3548.5000,104.3000,-0.3893,719.5101,610.5259,1330.0360,18.6930,4159.0259,2933.2899,-1225.7360,17.0335,12.1590,14.5963,1.5877,107169.2508,17.0867,17.0407,17.0637,2.9219,2.1596,17.0407,16.9697,17.0052,3.6862,1.7703,17.0867,17.0623,17.0745,2.8187,-3.9299,13.1875,13.1981,13.1928,-0.6280,-2.1596,12.1590,12.1607,12.1599,-0.0480,-1.7703,12.1590,12.1599,12.1595,-0.0604,3.9299,12.1527,949.6330,-85676.6000,107169.2508
36.0000,12.3993,17.2417,17819.4000,113442.8000,-95623.4000,6.2881,3755.4337,18067.0520,21822.4857,305.6978,131509.8520,14063.9663,-117445.8857,12.3382,14.9606,2614.9000,5672.4000,-3057.5000,0.4451,552.9532,908.5168,1461.4701,21.5904,6580.9168,2061.9468,-4518.9701,17.0831,12.3725,14.7278,1.8124,122334.7114,17.2417,17.2070,17.2244,1.9980,1.9477,16.7891,16.8234,16.8063,-2.3412,2.3928,17.2417,17.2262,17.2340,1.9835,-4.3405,12.3382,12.5027,12.4204,-9.2613,-1.9477,12.3725,12.3382,12.3553,2.4183,-2.3928,12.3725,12.3528,12.3627,2.5115,4.3405,13.4347,1049.8059,-98680.9000,122334.7114
