Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
1.0000,15.2789,11.7189,86966.0000,4051.1000,82914.9000,-4.7153,17484.9812,690.5373,18175.5185,230.2888,4741.6373,69481.0188,64739.3815,15.1705,11.4067,66470.3000,0.0000,66470.3000,-3.6527,13448.3002,0.0000,13448.3002,178.3920,0.0000,53021.9998,53021.9998,11.5813,16.0762,13.8287,-2.1493,-145076.2362,15.1705,8.7318,11.9511,4.3339,-0.0460,16.0762,15.1705,15.6233,48.6494,-3.6987,16.0762,15.3434,15.7098,49.6925,4.6693,11.7189,11.5852,11.6521,0.7246,0.3542,11.4225,11.4549,11.4387,-1.8501,4.0069,11.7189,11.6973,11.7081,1.4010,-4.3611,0.1000,7.8141,149385.2000,-145076.2362
2.0000,15.6443,12.0445,87715.2000,3735.3000,83979.9000,-4.7394,17535.1295,642.4561,18177.5857,227.4432,4377.7561,70180.0705,65802.3143,15.5589,11.7899,70954.0000,0.0000,70954.0000,-3.8991,14273.4643,0.0000,14273.4643,187.4680,0.0000,56680.5357,56680.5357,11.8549,15.6321,13.7435,-1.8645,-125853.8382,15.6443,8.9231,12.2837,4.0736,0.0414,15.6321,15.6301,15.6311,0.1540,-3.8577,15.6321,15.6443,15.6382,-0.8035,4.7808,12.0445,11.5733,11.8089,1.9528,0.2801,11.7754,11.7141,11.7447,3.7532,4.1792,12.0445,11.9868,12.0156,3.7714,-4.4593,0.1000,7.8141,154933.9000,-125853.8382
3.0000,15.4918,11.8484,90227.9000,3372.7000,86855.2000,-4.8529,18080.3511,577.9141,18658.2652,231.3631,3950.6141,72147.5489,68196.9348,15.5640,11.7949,67845.6000,0.0000,67845.6000,-3.7283,13647.1493,0.0000,13647.1493,178.0199,0.0000,54198.4507,54198.4507,11.8333,15.5479,13.6906,-1.8214,-122944.5014,15.5640,9.8185,12.6912,4.9782,-0.0593,15.5479,15.5640,15.5559,-0.8472,-3.7875,15.5479,15.5620,15.5549,-0.9449,4.7937,11.8484,11.8049,11.8266,0.2745,0.3749,11.7958,11.7861,11.7910,0.6183,4.1032,11.8484,11.8765,11.8625,-1.7882,-4.4781,0.1000,7.8141,154700.8000,-122944.5014
4.0000,15.4986,11.8185,91910.5000,3056.8000,88853.7000,-4.9255,18415.5760,523.8715,18939.4476,235.4329,3580.6715,73494.9240,69914.2524,15.4036,11.6368,75829.6000,0.0000,75829.6000,-4.1670,15289.0671,0.0000,15289.0671,198.9512,0.0000,60540.5329,60540.5329,11.7508,15.4887,13.6198,-1.9421,-131089.5846,15.4986,10.8536,13.1761,5.9116,0.0871,15.4887,15.5008,15.4948,-0.6774,-4.0799,15.4887,15.4986,15.4937,-0.6789,5.0127,11.8185,11.8263,11.8224,0.0089,0.2528,11.6477,11.6720,11.6598,-1.5222,4.4199,11.8185,11.8254,11.8219,-0.4290,-4.6727,0.1000,7.8141,164683.3000,-131089.5846
5.0000,15.4081,11.8088,91984.3000,3886.8000,88097.5000,-4.9686,18456.4702,664.6351,19121.1053,237.5191,4551.4351,73527.8298,68976.3947,15.4476,11.6802,70193.3000,0.0000,70193.3000,-3.8573,14143.4928,0.0000,14143.4928,184.6889,0.0000,56049.8072,56049.8072,11.7511,15.4369,13.5940,-1.8588,-125467.0988,15.4476,11.3468,13.3972,2.7289,-0.0452,15.4369,15.4476,15.4422,-0.5738,-3.9025,15.4369,15.4454,15.4411,-0.5739,4.9234,11.8088,11.8212,11.8150,-0.0289,0.3704,11.6926,11.6864,11.6895,0.4181,4.2277,11.8088,11.8107,11.8097,-0.0867,-4.5982,0.1000,7.8141,158290.8000,-125467.0988
6.0000,15.3964,11.7974,93034.3000,3932.6000,89101.7000,-5.0254,18670.5785,672.2732,19342.8517,240.6173,4604.8732,74363.7215,69758.8483,15.3449,11.5789,76208.7000,0.0000,76208.7000,-4.1878,15378.8181,0.0000,15378.8181,200.3594,0.0000,60829.8819,60829.8819,11.7073,15.3888,13.5480,-1.9381,-130823.1490,15.3964,11.9313,13.6639,3.2775,0.0644,15.3888,15.3982,15.3935,-0.5284,-4.1234,15.3888,15.3964,15.3926,-0.5259,5.0898,11.7974,11.8162,11.8068,-0.0387,0.2792,11.5937,11.6097,11.6017,-0.9990,4.4670,11.7974,11.7991,11.7982,-0.0787,-4.7462,0.1000,7.8141,165310.4000,-130823.1490
7.0000,15.0701,12.0964,121863.8000,14356.8000,107507.0000,-7.0177,24582.1628,2434.7620,27016.9249,336.6493,16791.5620,97281.6372,80490.0751,15.1930,11.4292,69679.6000,0.0000,69679.6000,-3.8291,14092.8866,0.0000,14092.8866,183.5292,0.0000,55586.7134,55586.7134,11.8276,15.1527,13.4902,-2.0609,-139109.1193,15.1930,14.0380,14.6155,11.5447,-0.6866,15.1527,15.1930,15.1729,-2.6021,-4.5156,15.1527,15.1821,15.1674,-2.6571,6.3311,12.0964,11.9325,12.0144,2.5658,1.0629,11.5385,11.5481,11.5433,-0.6444,4.8919,12.0964,12.0572,12.0768,3.4219,-5.9548,0.1000,7.8141,177186.6000,-139109.1193
8.0000,15.0086,12.8421,91537.4000,21265.9000,70271.5000,-5.7667,18482.7754,3601.0695,22083.8449,278.5279,24866.9695,73054.6246,48187.6551,15.0399,11.2782,71003.9000,0.0000,71003.9000,-3.9018,14393.4993,0.0000,14393.4993,187.5243,0.0000,56610.4007,56610.4007,12.1182,15.0109,13.5645,-1.5981,-107873.1643,15.0399,14.5258,14.7828,2.0791,-0.2737,15.0109,15.0399,15.0254,-1.7199,-4.1755,15.0109,15.0326,15.0218,-1.6975,5.4930,12.8421,12.1771,12.5096,6.0356,0.6216,11.4018,11.4253,11.4135,-1.5066,4.5234,12.8421,12.7274,12.7847,8.6029,-5.1451,0.1000,7.8141,141275.4000,-107873.1643
9.0000,14.9788,12.8973,86930.6000,21350.9000,65579.7000,-5.5311,17560.8846,3612.8435,21173.7281,267.4215,24963.7435,69369.7154,44405.9719,15.0027,11.2416,43653.6000,0.0000,43653.6000,-2.3989,8854.1233,0.0000,8854.1233,115.6070,0.0000,34799.4767,34799.4767,12.3314,14.9964,13.6639,-1.2076,-81510.2453,15.0027,14.8484,14.9255,1.7822,-0.7792,14.9964,15.0027,14.9995,-0.2517,-3.1781,14.9964,15.0002,14.9983,-0.2231,4.7518,12.8973,12.6754,12.7863,3.3994,1.0441,11.6764,11.6193,11.6478,2.8878,3.4429,12.8973,12.8779,12.8876,1.3012,-4.4870,0.1000,7.8141,109233.3000,-81510.2453
10.0000,14.8609,13.6318,69379.9000,27448.6000,41931.3000,-4.9063,14041.7336,4631.3728,18673.1064,237.6526,32079.9728,55338.1664,23258.1936,14.8672,11.1080,36839.6000,0.0000,36839.6000,-2.0244,7487.2426,0.0000,7487.2426,97.6266,0.0000,29352.3574,29352.3574,12.7312,14.8208,13.7760,-0.8276,-55860.8267,14.8672,14.9081,14.8877,-0.3967,-0.7310,14.8208,14.8672,14.8440,-1.8167,-2.7554,14.8208,14.8527,14.8368,-1.8895,4.1753,13.6318,13.1198,13.3758,7.1744,0.9606,11.7555,11.7287,11.7421,1.1973,2.9850,13.6318,13.4896,13.5607,8.1835,-3.9456,0.1000,7.8141,78770.9000,-55860.8267
11.0000,14.7527,13.8454,65947.8000,30421.4000,35526.4000,-4.8682,13370.1482,5119.5379,18489.6861,236.2483,35540.9379,52577.6518,17036.7139,14.7482,10.9968,31238.5000,20.6000,31217.9000,-1.7177,6360.2664,3.4135,6363.6799,83.0382,24.0135,24878.2336,24854.2201,13.0013,14.7117,13.8565,-0.6437,-43447.8414,14.7482,14.8395,14.7939,-1.0722,-0.8372,14.7117,14.7482,14.7299,-1.3170,-2.5550,14.7117,14.7347,14.7232,-1.3105,4.0310,13.8454,13.5780,13.7117,4.1128,1.0502,11.9761,11.9145,11.9453,2.5124,2.7679,13.8454,13.7891,13.8173,3.1560,-3.8181,0.1000,7.8141,66744.3000,-43447.8414
12.0000,14.6559,13.9599,63888.9000,32433.4000,31455.5000,-4.8562,12972.7859,5445.3837,18418.1697,236.0075,37878.7837,50916.1141,13037.3303,14.6489,11.6641,34417.5000,3165.7000,31251.8000,-2.0595,7018.0438,523.7746,7541.8184,99.8558,3689.4746,27399.4562,23709.9816,13.1987,14.6209,13.9098,-0.5620,-37933.8943,14.6489,14.7554,14.7021,-1.0470,-0.7021,14.6209,14.6489,14.6349,-1.0870,-2.7616,14.6209,14.6391,14.6300,-1.0646,4.1541,13.9599,13.8056,13.8827,2.1244,0.9322,12.3314,12.2367,12.2841,4.1483,2.9918,13.9599,13.9322,13.9460,1.6141,-3.9240,0.1000,7.8141,62707.3000,-37933.8943
13.0000,14.4607,13.9977,61507.6000,34571.6000,26936.0000,-4.8334,12528.4530,5777.1633,18305.6162,235.1913,40348.7633,48979.1470,8630.3838,14.4514,13.1040,29489.3000,10434.2000,19055.1000,-2.1749,6031.2152,1721.2163,7752.4315,105.7624,12155.4163,23458.0848,11302.6685,13.5946,14.3887,13.9916,-0.3180,-21465.3740,14.4514,14.6455,14.5484,-1.7953,-0.6507,14.3887,14.4514,14.4200,-2.5332,-2.8256,14.3887,14.4320,14.4103,-2.5912,4.1827,13.9977,13.9231,13.9604,0.9973,0.8862,13.3411,13.0878,13.2145,11.2878,3.0611,13.9977,13.9875,13.9926,0.6223,-3.9472,0.1000,7.8141,45991.1000,-21465.3740
14.0000,14.2977,14.1558,57989.1000,37317.1000,20672.0000,-4.7801,11842.8585,6211.6555,18054.5140,233.0946,43528.7555,46146.2415,2617.4860,14.2834,13.6284,25687.1000,12977.0000,12710.1000,-2.1011,5267.0895,2135.3057,7402.3951,102.4466,15112.3057,20420.0105,5307.7049,13.9036,14.2357,14.0697,-0.1306,-8813.5902,14.2834,14.4863,14.3849,-1.9137,-0.6627,14.2357,14.2834,14.2596,-1.8763,-2.7638,14.2357,14.2674,14.2515,-1.8561,4.1174,14.1558,14.0305,14.0931,1.6611,0.8930,13.7483,13.6177,13.6830,5.7144,2.9941,14.1558,14.1239,14.1398,1.8360,-3.8871,0.1000,7.8141,33382.1000,-8813.5902
15.0000,14.2433,14.4029,54998.6000,40027.0000,14971.6000,-4.7526,11242.0105,6654.0809,17896.0914,232.1141,46681.0809,43756.5895,-2924.4914,14.2297,12.9725,19870.3000,7382.3000,12488.0000,-1.4842,4077.7294,1213.7547,5291.4841,72.4991,8596.0547,15792.5706,7196.5159,14.0209,14.2178,14.1193,-0.0702,-4735.8695,14.2297,14.3272,14.2784,-1.2245,-0.8915,14.2178,14.2297,14.2237,-0.3726,-2.3757,14.2178,14.2240,14.2209,-0.3103,3.8611,14.4029,14.2307,14.3168,2.7593,1.0895,13.5051,13.5541,13.5296,-1.7914,2.5736,14.4029,14.3489,14.3759,2.9086,-3.6631,0.1000,7.8141,27459.6000,-4735.8695
16.0000,14.3167,14.6039,53441.4000,40937.1000,12504.3000,-4.7146,10910.7671,6817.3083,17728.0754,230.3653,47754.4083,42530.6329,-5223.7754,14.3095,11.1341,21631.0000,1453.8000,20177.2000,-1.2659,4433.6219,239.3089,4672.9309,61.8984,1693.1089,17197.3781,15504.2691,13.9080,14.3497,14.1289,-0.1509,-10187.0443,14.3095,14.2896,14.2996,0.3149,-0.9638,14.3497,14.3095,14.3296,1.3374,-2.2297,14.3497,14.3236,14.3366,1.4568,3.7509,14.6039,14.4504,14.5272,2.5985,1.1496,12.7124,12.9519,12.8321,-8.3573,2.4155,14.6039,14.5559,14.5799,2.5221,-3.5650,0.1000,7.8141,32681.5000,-10187.0443
17.0000,14.4461,14.5338,53914.7000,38120.0000,15794.7000,-4.6061,10984.4430,6367.8917,17352.3346,224.9206,44487.8917,42930.2570,-1557.6346,14.4478,10.6947,23973.4000,0.0000,23973.4000,-1.3174,4903.3595,0.0000,4903.3595,64.3284,0.0000,19070.0405,19070.0405,13.7318,14.5029,14.1173,-0.2610,-17615.7247,14.4478,14.3537,14.4007,1.2806,-0.9106,14.5029,14.4478,14.4753,1.8186,-2.2280,14.5029,14.4689,14.4859,1.8608,3.6955,14.5338,14.5291,14.5314,0.1115,1.0962,12.4362,12.5520,12.4941,-4.0190,2.4136,14.5338,14.5431,14.5384,-0.4404,-3.5099,0.1000,7.8141,39768.1000,-17615.7247
18.0000,14.8313,13.5104,79314.0000,29967.0000,49347.0000,-5.5420,16059.8608,5052.6690,21112.5298,270.1719,35019.6690,63254.1392,28234.4702,14.8440,11.0851,42350.5000,0.0000,42350.5000,-2.3273,8610.2718,0.0000,8610.2718,113.3563,0.0000,33740.2282,33740.2282,13.0135,14.9573,13.9854,-0.8740,-58996.2047,14.8440,14.5420,14.6930,3.5874,-0.8101,14.9573,14.8440,14.9007,5.1927,-3.1374,14.9573,14.8808,14.9190,5.2874,4.7319,13.5104,14.0802,13.7953,-8.8238,1.0716,12.0294,12.1303,12.0799,-4.9393,3.3989,13.5104,13.6850,13.5977,-11.2931,-4.4704,0.1000,7.8141,91697.5000,-58996.2047
19.0000,15.0398,13.3875,72104.5000,22880.5000,49224.0000,-4.8321,14551.7845,3877.4243,18429.2089,234.3447,26757.9243,57552.7155,30794.7911,15.0587,11.2968,48409.0000,0.0000,48409.0000,-2.6602,9810.4354,0.0000,9810.4354,128.6514,0.0000,38598.5646,38598.5646,12.7215,15.1078,13.9147,-1.0216,-68958.4547,15.0587,14.7112,14.8849,2.3756,-0.4637,15.1078,15.0587,15.0833,2.2635,-3.1238,15.1078,15.0747,15.0913,2.1380,4.3685,13.3875,13.6837,13.5356,-3.0744,0.7240,11.8074,11.8666,11.8370,-2.8710,3.3842,13.3875,13.4258,13.4066,-2.2460,-4.1081,0.1000,7.8141,97633.0000,-68958.4547
20.0000,15.1124,13.2733,74829.7000,21351.0000,53478.7000,-4.9016,15084.4406,3624.6388,18709.0794,236.9891,24975.6388,59745.2594,34769.6206,15.1242,11.3614,59374.6000,0.0000,59374.6000,-3.2628,12020.9583,0.0000,12020.9583,157.1876,0.0000,47353.6417,47353.6417,12.5519,15.1357,13.8438,-1.2054,-81364.9050,15.1242,14.8245,14.9744,1.1388,-0.2533,15.1357,15.1242,15.1300,0.6231,-3.5160,15.1357,15.1281,15.1319,0.5502,4.6483,13.2733,13.4984,13.3858,-1.7473,0.5463,11.6678,11.7008,11.6843,-1.7831,3.8090,13.2733,13.2962,13.2847,-1.4113,-4.3553,0.1000,7.8141,112853.3000,-81364.9050
21.0000,15.2935,12.1928,92492.9000,9425.1000,83067.8000,-5.2568,18591.9198,1607.1475,20199.0674,253.2726,11032.2475,73900.9802,62868.7326,15.3070,11.5416,60326.1000,0.0000,60326.1000,-3.3151,12180.5390,0.0000,12180.5390,159.5197,0.0000,48145.5610,48145.5610,12.0980,15.3529,13.7254,-1.5943,-107613.8337,15.3070,14.9401,15.1236,1.8604,-0.3425,15.3529,15.3070,15.3299,2.4732,-3.6575,15.3529,15.3181,15.3355,2.5170,4.9143,12.1928,13.1246,12.6587,-8.7151,0.6472,11.8002,11.7778,11.7890,1.3228,3.9623,12.1928,12.3732,12.2830,-12.0294,-4.6096,0.1000,7.8141,143393.9000,-107613.8337
22.0000,15.3249,12.3673,81294.4000,9779.5000,71514.9000,-4.6910,16332.8536,1668.8643,18001.7179,225.4188,11448.3643,64961.5464,53513.1821,15.3185,11.5529,71276.6000,0.0000,71276.6000,-3.9168,14389.1218,0.0000,14389.1218,187.8622,0.0000,56887.4782,56887.4782,12.0140,15.3233,13.6686,-1.6277,-109867.1020,15.3249,14.9720,15.1485,0.3603,0.0631,15.3233,15.3242,15.3237,-0.0154,-3.8537,15.3233,15.3249,15.3241,-0.0781,4.7541,12.3673,12.7246,12.5460,-1.3009,0.2581,11.6254,11.6547,11.6400,-1.7380,4.1749,12.3673,12.3525,12.3599,0.9882,-4.4329,0.1000,7.8141,142791.5000,-109867.1020
23.0000,15.3593,11.9966,84759.3000,5916.0000,78843.3000,-4.6887,17019.7955,1010.4133,18030.2088,224.9602,6926.4133,67739.5045,60813.0912,15.3523,11.5863,70937.1000,0.0000,70937.1000,-3.8982,14313.4406,0.0000,14313.4406,186.9290,0.0000,56623.6594,56623.6594,11.8614,15.3664,13.6139,-1.7198,-116085.0285,15.3593,14.9849,15.1721,0.3449,0.0566,15.3664,15.3577,15.3621,0.5227,-3.8415,15.3664,15.3593,15.3629,0.5279,4.7453,11.9966,12.6669,12.3317,-2.5258,0.2635,11.6547,11.6517,11.6532,0.2186,4.1617,11.9966,12.0587,12.0276,-3.9505,-4.4252,0.1000,7.8141,149780.4000,-116085.0285
24.0000,15.3477,11.8212,88158.0000,4452.8000,83705.2000,-4.7963,17705.4769,760.2924,18465.7693,229.8905,5213.0924,70452.5231,65239.4307,15.3354,11.5696,82164.2000,0.0000,82164.2000,-4.5151,16582.9486,0.0000,16582.9486,216.3836,0.0000,65581.2514,65581.2514,11.7292,15.3454,13.5373,-1.9240,-129871.4012,15.3477,15.1296,15.2387,0.8628,0.2608,15.3454,15.3480,15.3467,-0.1263,-4.2543,15.3454,15.3477,15.3465,-0.1375,5.0571,11.8212,12.6514,12.2363,-1.0920,0.0937,11.5916,11.6015,11.5965,-0.6242,4.6089,11.8212,11.8544,11.8378,-2.2310,-4.7026,0.1000,7.8141,165869.4000,-129871.4012
25.0000,15.3394,11.7654,87583.4000,3944.3000,83639.1000,-4.7424,17592.3889,673.3302,18265.7191,227.3239,4617.6302,69991.0111,65373.3809,15.3341,11.5683,76209.5000,0.0000,76209.5000,-4.1879,15381.4167,0.0000,15381.4167,200.7621,0.0000,60828.0833,60828.0833,11.6916,15.3384,13.5150,-1.8609,-125609.1426,15.3394,15.1890,15.2642,0.3678,0.1515,15.3384,15.3396,15.3390,-0.0334,-4.0364,15.3384,15.3394,15.3389,-0.0331,4.8939,11.7654,12.4148,12.0901,-1.7046,0.1848,11.6041,11.6025,11.6033,0.1413,4.3727,11.7654,11.7772,11.7713,-0.7431,-4.5576,0.1000,7.8141,159848.6000,-125609.1426
26.0000,15.3124,11.6961,88976.2000,3573.1000,85403.1000,-4.7973,17879.7186,609.5597,18489.2782,229.9645,4182.6597,71096.4814,66913.8218,15.3095,11.5440,83011.1000,0.0000,83011.1000,-4.5617,16760.2941,0.0000,16760.2941,218.6848,0.0000,66250.8059,66250.8059,11.6370,15.3080,13.4725,-1.9632,-132513.3328,15.3124,15.2524,15.2824,0.2795,0.2784,15.3080,15.3132,15.3106,-0.2829,-4.2833,15.3080,15.3124,15.3102,-0.2862,5.0757,11.6961,12.3558,12.0259,-0.7148,0.0785,11.5577,11.5649,11.5613,-0.4467,4.6402,11.6961,11.7079,11.7020,-0.7762,-4.7188,0.1000,7.8141,168414.2000,-132513.3328
27.0000,15.2997,11.6419,90936.6000,3222.9000,87713.7000,-4.8827,18277.3093,549.6454,18826.9546,234.1469,3772.5454,72659.2907,68886.7454,15.2990,11.5336,79340.6000,0.0000,79340.6000,-4.3600,16021.6892,0.0000,16021.6892,209.1071,0.0000,63318.9108,63318.9108,11.6059,15.2981,13.4520,-1.9500,-131626.0040,15.2997,15.2727,15.2862,0.1054,0.1745,15.2981,15.3001,15.2991,-0.0791,-4.1854,15.2981,15.2997,15.2989,-0.0767,5.0573,11.6419,12.1805,11.9112,-1.3249,0.1743,11.5585,11.5587,11.5586,0.0265,4.5342,11.6419,11.6513,11.6466,-0.6091,-4.7085,0.1000,7.8141,167054.3000,-131626.0040
28.0000,15.2653,11.5691,93273.6000,2899.2000,90374.4000,-4.9890,18757.1668,494.0237,19251.1905,239.2741,3393.2237,74516.4332,71123.2095,15.2676,11.5027,89257.9000,0.0000,89257.9000,-4.9049,18032.7129,0.0000,18032.7129,235.2888,0.0000,71225.1871,71225.1871,11.5478,15.2599,13.4038,-2.0987,-141659.5064,15.2653,15.2860,15.2756,-0.0683,0.3514,15.2599,15.2662,15.2630,-0.3756,-4.5535,15.2599,15.2653,15.2626,-0.3788,5.3404,11.5691,12.2066,11.8879,-0.2221,0.0280,11.5067,11.5145,11.5106,-0.5197,4.9330,11.5691,11.5808,11.5750,-0.8046,-4.9610,0.1000,7.8141,179632.3000,-141659.5064
29.0000,15.2467,11.7016,83909.2000,4044.4000,79864.8000,-4.5560,16878.9258,688.8529,17567.7787,218.7213,4733.2529,67030.2742,62297.0213,15.2495,11.4849,86197.8000,0.0000,86197.8000,-4.7368,17419.1409,0.0000,17419.1409,227.3493,0.0000,68778.6591,68778.6591,11.5866,15.2442,13.4154,-1.9422,-131096.8410,15.2467,15.2736,15.2602,-0.1268,0.4200,15.2442,15.2472,15.2457,-0.1500,-4.3168,15.2442,15.2467,15.2455,-0.1473,4.9760,11.4849,12.1856,11.8352,-0.5756,-0.0603,11.4849,11.4888,11.4868,-0.2271,4.6765,11.7079,11.6856,11.6968,1.5291,-4.6163,0.1000,7.8141,166062.6000,-131096.8410
30.0000,15.2091,12.0210,66825.1000,6069.8000,60755.3000,-3.7630,13450.3037,1032.8733,14483.1770,180.8632,7102.6733,53374.7963,46272.1230,15.2148,11.4506,92958.4000,0.0000,92958.4000,-5.1083,18795.0211,0.0000,18795.0211,245.2596,0.0000,74163.3789,74163.3789,11.6882,15.2022,13.4452,-1.7813,-120238.9957,15.2091,15.2426,15.2259,-0.3548,0.8069,15.2022,15.2096,15.2059,-0.4207,-4.3014,15.2022,15.2091,15.2057,-0.4207,4.5699,11.4506,11.8189,11.6348,-2.3594,-0.4484,11.4506,11.4563,11.4535,-0.3435,4.6599,11.9995,11.9448,11.9721,3.3824,-4.2114,0.1000,7.8141,153713.7000,-120238.9957
31.0000,14.6908,14.6961,56760.9000,38818.3000,17942.6000,-4.7872,11519.0017,6522.8605,18041.8622,231.8915,45341.1605,45241.8983,-99.2622,14.6851,10.9285,57068.5000,0.0000,57068.5000,-3.1360,11630.4142,0.0000,11630.4142,150.6618,0.0000,45438.0858,45438.0858,12.7946,14.5407,13.6676,-0.7905,-53360.3060,14.6851,15.3416,15.0134,-2.5045,-0.2668,14.5407,14.6851,14.6129,-7.0965,-3.4028,14.5407,14.6524,14.5965,-7.2915,4.5204,14.6961,12.0595,13.3778,21.0936,0.5504,11.0974,11.1692,11.1333,-3.8045,3.6864,14.6961,14.2088,14.4525,29.9917,-4.2368,0.1000,7.8141,75011.1000,-53360.3060
32.0000,12.6656,15.6606,32014.5000,72558.9000,-40544.4000,5.0944,6716.7500,11625.9171,18342.6670,248.6392,84184.8171,25297.7500,-58887.0670,15.4732,11.7052,42456.3000,0.0000,42456.3000,-2.3331,8551.4591,0.0000,8551.4591,113.1542,0.0000,33904.8409,33904.8409,15.3119,12.6882,14.0001,0.4140,27944.2649,15.6606,15.4732,15.5669,6.7387,2.4649,15.4732,14.1639,14.8185,2.5407,0.1318,15.6606,15.3695,15.5150,11.1435,-2.6296,11.6282,12.1309,11.8795,-18.0211,-2.4758,12.6882,10.3704,11.5293,4.8386,-0.1428,12.6882,13.1712,12.9297,-18.3168,2.6186,10.1693,794.6453,1911.9000,27944.2649
33.0000,12.6281,16.4605,26621.7000,89925.7000,-63304.0000,5.6346,5588.8560,14396.2356,19985.0916,275.1737,104321.9356,21032.8440,-83289.0916,16.1593,15.0955,10911.5000,4523.2000,6388.3000,-0.8399,2176.0324,766.6237,2942.6561,40.4719,5289.8237,8735.4676,3445.6439,16.0633,12.4307,14.2470,0.9952,67178.1972,16.4605,16.1593,16.3099,9.0263,2.0568,16.1593,15.4754,15.8174,12.1132,1.2168,16.4605,16.2632,16.3619,10.2790,-3.5778,13.2032,12.7750,12.9891,13.4492,-2.1582,12.4307,11.9975,12.2141,8.3234,-1.3182,12.4307,12.5369,12.4838,-5.3219,3.4764,11.2578,879.6968,-56915.7000,67178.1972
34.0000,12.6004,16.9046,23085.7000,101681.7000,-78596.0000,6.0063,4848.7847,16268.0050,21116.7897,292.7376,117949.7050,18236.9153,-99712.7897,16.7038,16.4787,6097.9000,3779.7000,2318.2000,-0.5359,1206.7580,646.5293,1853.2873,25.7211,4426.2293,4891.1420,464.9127,16.6680,12.2212,14.4446,1.3900,93822.3170,16.9046,16.7038,16.8042,6.0245,2.0542,16.7038,16.3218,16.5128,8.4519,1.5183,16.9046,16.8009,16.8528,5.9838,-3.9521,13.2648,13.1759,13.2203,2.8501,-2.1807,12.2212,12.2176,12.2194,0.1237,-1.6448,12.2212,12.2724,12.2468,-2.8007,3.8255,11.9910,936.9949,-76277.8000,93822.3170
35.0000,12.5535,17.1125,20503.4000,106284.3000,-85780.9000,6.0895,4309.8258,16986.2417,21296.0675,296.4560,123270.5417,16193.5742,-107076.9675,17.0067,17.8231,3652.8000,3548.5000,104.3000,-0.3893,719.8467,610.1651,1330.0118,18.7024,4158.6651,2932.9533,-1225.7118,16.9899,12.1792,14.5845,1.5669,105766.1531,17.1125,17.0067,17.0596,3.1413,2.0234,17.0067,16.8056,16.9062,4.8064,1.6341,17.1125,17.0639,17.0882,2.9001,-4.0661,13.2085,13.2117,13.2101,-0.0643,-2.1596,12.1792,12.1938,12.1865,-0.3382,-1.7703,12.1792,12.1918,12.1855,-0.6807,3.9299,12.1533,949.6741,-85676.6000,105766.1531
36.0000,12.4204,17.2631,17819.4000,113442.8000,-95623.4000,6.2881,3754.0901,18075.6816,21829.7717,305.7159,131518.4816,14065.3099,-117453.1717,12.3077,14.9301,2614.9000,5672.4000,-3057.5000,0.4451,553.2284,908.1616,1461.3900,21.5918,6580.5616,2061.6716,-4518.8900,17.0865,12.3595,14.7230,1.8187,122759.6862,17.2631,17.1848,17.2239,2.0425,1.7636,16.7304,16.7855,16.7580,-1.7293,2.2087,17.2631,17.2334,17.2482,1.9907,-4.5245,12.3077,12.6246,12.4662,-8.9186,-1.9477,12.3595,12.3077,12.3336,1.8347,-2.3928,12.3595,12.3287,12.3441,1.9738,4.3405,13.4351,1049.8372,-98680.9000,122759.6862
