Hours,HPHtgLd_W
877,8728.5
878,7766.2
879,6803.9
880,7766.2
881,9049.3
882,11936.3
883,14021.3
884,13379.8
885,12257.1
886,10011.6
887,8728.5
888,4879.2
889,1511.2
890,869.6
891,388.4
892,388.4
893,869.6
894,4558.9
895,15306
896,16268.5
897,15626.8
898,13702
899,12418.7
900,10012.7
901,8729.4
902,7767
903,6804.6
904,7767
905,9050.3
906,11937.5
907,14022.8
908,13381.2
909,12258.3
910,10012.7
911,8729.4
912,4879.7
913,1511.3
914,869.7
915,388.4
916,388.4
917,869.7
918,4559.1
919,15306.8
920,16269.3
921,15627.6
922,13702.7
923,12419.4
924,10013.2
925,8729.9
926,7767.4
927,6804.9
928,7767.4
929,9050.7
930,11938.1
931,14023.5
932,13381.8
933,12258.9
934,10013.2
935,8729.9
936,4880
937,1511.3
938,869.6
939,388.4
940,388.4
941,869.6
942,4559.1
943,15306.7
944,16269.2
945,15627.5
946,13702.6
947,12419.3
948,10013.1
949,8729.8
950,7767.3
951,6804.9
952,7767.3
953,9050.6
954,11938
955,14023.4
956,13381.7
957,12258.9
958,10013.1
959,8729.8
960,4879.9
961,1511.2
962,869.6
963,388.4
964,388.4
965,869.6
966,4558.8
967,15305.8
968,16268.2
969,15626.6
970,13701.7
971,12418.5
972,10012.5
973,8729.3
974,7766.9
975,6804.5
976,7766.9
977,9050.1
978,11937.3
979,14022.5
980,13380.9
981,12258.1
982,10012.5
983,8729.3
984,4879.7
985,1511.1
986,869.5
987,388.4
988,388.4
989,869.5
990,4558.3
991,15304
992,16266.3
993,15624.7
994,13700.1
995,12417.1
996,10011.3
997,8728.3
998,7766
999,6803.7
1000,7766
1001,9049.1
1002,11935.9
1003,14020.9
1004,13379.4
1005,12256.7
1006,10011.3
1007,8728.3
1008,4879.1
1009,1510.9
1010,869.4
1011,388.4
1012,388.4
1013,869.4
1014,4557.6
1015,15301.4
1016,16263.5
1017,15622.1
1018,13697.8
1019,12415
1020,10009.6
1021,8726.8
1022,7764.7
1023,6802.6
1024,7764.7
1025,9047.5
1026,11933.9
1027,14018.5
1028,13377.1
1029,12254.6
1030,10009.6
1031,8726.8
1032,4878.3
1033,1510.6
1034,869.3
1035,388.3
1036,388.3
1037,869.3
1038,4556.6
1039,15297.9
1040,16259.8
1041,15618.5
1042,13694.7
1043,12412.2
1044,10007.4
1045,8724.9
1046,7763
1047,6801
1048,7763
1049,9045.5
1050,11931.2
1051,14015.4
1052,13374.1
1053,12251.9
1054,10007.4
1055,8724.9
1056,4877.2
1057,1510.3
1058,869.1
1059,388.3
1060,388.3
1061,869.1
1062,4555.4
1063,15293.6
1064,16255.2
1065,15614.1
1066,13690.9
1067,12408.7
1068,10004.6
1069,8722.4
1070,7760.8
1071,6799.2
1072,7760.8
1073,9043
1074,11927.9
1075,14011.4
1076,13370.3
1077,12248.4
1078,10004.6
1079,8722.4
1080,4875.9
1081,1509.8
1082,868.9
1083,388.2
1084,388.2
1085,868.9
1086,4553.9
1087,15288.5
1088,16249.8
1089,15608.9
1090,13686.3
1091,12404.5
1092,10001.3
1093,8719.5
1094,7758.2
1095,6796.9
1096,7758.2
1097,9040
1098,11923.9
1099,14006.7
1100,13365.8
1101,12244.3
1102,10001.3
1103,8719.5
1104,4874.3
1105,1509.3
1106,868.6
1107,388.2
1108,388.2
1109,868.6
1110,4552.2
1111,15282.5
1112,16243.4
1113,15602.8
1114,13680.9
1115,12399.7
1116,9997.4
1117,8716.2
1118,7755.2
1119,6794.3
1120,7755.2
1121,9036.5
1122,11919.2
1123,14001.2
1124,13360.6
1125,12239.6
1126,9997.4
1127,8716.2
1128,4872.5
1129,1508.8
1130,868.3
1131,388.1
1132,388.1
1133,868.3
1134,4550.2
1135,15275.7
1136,16236.2
1137,15595.8
1138,13674.9
1139,12394.2
1140,9993
1141,8712.3
1142,7751.8
1143,6791.4
1144,7751.8
1145,9032.5
1146,11914
1147,13995
1148,13354.7
1149,12234.1
1150,9993
1151,8712.3
1152,4870.4
1153,1508.1
1154,868
1155,388
1156,388
1157,868
1158,4548
1159,15268
1160,16228
1161,15588
1162,13668
1163,12388
1164,9988
1165,8708
1166,7748
1167,6788
1168,7748
1169,9028
1170,11908
1171,13988
1172,13348
1173,12228
1174,9988
1175,8708
1176,4868
1177,1507.4
1178,867.6
1179,387.9
1180,387.9
1181,867.6
1182,4545.6
1183,15259.5
1184,16219
1185,15579.4
1186,13660.4
1187,12381.2
1188,9982.5
1189,8703.2
1190,7743.8
1191,6784.3
1192,7743.8
1193,9023.1
1194,11901.4
1195,13980.3
1196,13340.6
1197,12221.3
1198,9982.5
1199,8703.2
1200,4865.4
1201,1506.7
1202,867.3
1203,387.8
1204,387.8
1205,867.2
1206,4542.9
1207,15250.2
1208,16209.1
1209,15569.9
1210,13652.1
1211,12373.6
1212,9976.5
1213,8698
1214,7739.1
1215,6780.3
1216,7739.1
1217,9017.6
1218,11894.2
1219,13971.8
1220,13332.5
1221,12213.8
1222,9976.5
1223,8698
1224,4862.5
1225,1505.8
1226,866.8
1227,387.7
1228,387.7
1229,866.8
1230,4540
1231,15240.1
1232,16198.3
1233,15559.5
1234,13643.1
1235,12365.5
1236,9969.9
1237,8692.3
1238,7734.1
1239,6775.8
1240,7734.1
1241,9011.7
1242,11886.3
1243,13962.5
1244,13323.7
1245,12205.7
1246,9969.9
1247,8692.3
1248,4859.4
1249,1504.9
1250,866.4
1251,387.6
1252,387.6
1253,866.3
1254,4536.8
1255,15229.2
1256,16186.7
1257,15548.3
1258,13633.3
1259,12356.6
1260,9962.8
1261,8686.1
1262,7728.6
1263,6771.1
1264,7728.6
1265,9005.3
1266,11877.8
1267,13952.5
1268,13314.1
1269,12197
1270,9962.8
1271,8686.1
1272,4856
1273,1503.9
1274,865.9
1275,387.5
1276,387.5
1277,865.8
1278,4533.5
1279,15217.4
1280,16174.2
1281,15536.3
1282,13622.8
1283,12347.1
1284,9955.2
1285,8679.5
1286,7722.7
1287,6765.9
1288,7722.7
1289,8998.4
1290,11868.7
1291,13941.7
1292,13303.8
1293,12187.6
1294,9955.2
1295,8679.5
1296,4852.4
1297,1502.8
1298,865.3
1299,387.3
1300,387.3
1301,865.3
1302,4529.8
1303,15204.8
1304,16160.8
1305,15523.4
1306,13611.5
1307,12336.9
1308,9947
1309,8672.4
1310,7716.4
1311,6760.4
1312,7716.4
1313,8991
1314,11858.9
1315,13930.2
1316,13292.9
1317,12177.6
1318,9947
1319,8672.4
1320,4848.5
1321,1501.7
1322,864.7
1323,387.2
1324,387.2
1325,864.7
1326,4526
1327,15191.4
1328,16146.5
1329,15509.8
1330,13599.5
1331,12326.1
1332,9938.3
1333,8664.8
1334,7709.7
1335,6754.6
1336,7709.7
1337,8983.2
1338,11848.5
1339,13917.9
1340,13281.2
1341,12166.9
1342,9938.3
1343,8664.8
1344,4844.4
1345,1500.5
1346,864.1
1347,387
1348,387
1349,864.1
1350,4521.9
1351,15177.2
1352,16131.4
1353,15495.2
1354,13586.8
1355,12314.6
1356,9929.1
1357,8656.8
1358,7702.6
1359,6748.4
1360,7702.6
1361,8974.9
1362,11837.5
1363,13904.9
1364,13268.8
1365,12155.5
1366,9929.1
1367,8656.8
1368,4840
1369,1499.3
1370,863.5
1371,386.9
1372,386.9
1373,863.5
1374,4517.6
1375,15162.2
1376,16115.4
1377,15479.9
1378,13573.4
1379,12302.4
1380,9919.3
1381,8648.3
1382,7695.1
1383,6741.8
1384,7695.1
1385,8966.1
1386,11825.8
1387,13891.2
1388,13255.7
1389,12143.6
1390,9919.3
1391,8648.3
1392,4835.4
1393,1497.9
1394,862.8
1395,386.7
1396,386.7
1397,862.8
1398,4513.1
1399,15146.3
1400,16098.6
1401,15463.8
1402,13559.3
1403,12289.6
1404,9909.1
1405,8639.4
1406,7687.2
1407,6734.9
1408,7687.2
1409,8956.8
1410,11813.5
1411,13876.7
1412,13241.9
1413,12130.9
1414,9909.1
1415,8639.4
1416,4830.5
1417,1496.5
1418,862.1
1419,386.5
1420,386.5
1421,862.1
1422,4508.3
1423,15129.7
1424,16080.9
1425,15446.8
1426,13544.4
1427,12276.2
1428,9898.3
1429,8630
1430,7678.9
1431,6727.7
1432,7678.9
1433,8947.1
1434,11800.6
1435,13861.5
1436,13227.4
1437,12117.7
1438,9898.3
1439,8630
1440,4825.3
1441,1495.1
1442,861.4
1443,386.3
1444,386.3
1445,861.4
1446,4503.3
1447,15112.3
1448,16062.4
1449,15429
1450,13528.9
1451,12262.1
1452,9887
1453,8620.2
1454,7670.2
1455,6720.1
1456,7670.2
1457,8936.9
1458,11787.1
1459,13845.6
1460,13212.2
1461,12103.8
1462,9887
1463,8620.2
1464,4820
1465,1493.5
1466,860.6
1467,386.2
1468,386.2
1469,860.6
1470,4498.1
1471,15094.1
1472,16043
1473,15410.4
1474,13512.6
1475,12247.4
1476,9875.2
1477,8610
1478,7661.1
1479,6712.2
1480,7661.1
1481,8926.3
1482,11773
1483,13828.9
1484,13196.3
1485,12089.3
1486,9875.2
1487,8610
1488,4814.4
1489,1491.9
1490,859.8
1491,386
1492,385.9
1493,859.8
1494,4492.6
1495,15075.2
1496,16022.9
1497,15391.1
1498,13495.7
1499,12232.1
1500,9862.9
1501,8599.3
1502,7651.6
1503,6703.9
1504,7651.6
1505,8915.2
1506,11758.2
1507,13811.6
1508,13179.8
1509,12074.1
1510,9862.9
1511,8599.3
1512,4808.5
1513,1490.2
1514,859
1515,385.7
1516,385.7
1517,859
1518,4486.9
1519,15055.4
1520,16001.9
1521,15370.9
1522,13478
1523,12216.1
1524,9850.1
1525,8588.2
1526,7641.7
1527,6695.3
1528,7641.7
1529,8903.6
1530,11742.9
1531,13793.5
1532,13162.6
1533,12058.4
1534,9850.1
1535,8588.2
1536,4802.4
1537,1488.5
1538,858.1
1539,385.5
1540,385.5
1541,858.1
1542,4481.1
1543,15034.9
1544,15980
1545,15350
1546,13459.7
1547,12199.6
1548,9836.7
1549,8576.6
1550,7631.5
1551,6686.3
1552,7631.5
1553,8891.6
1554,11727
1555,13774.8
1556,13144.7
1557,12042
1558,9836.7
1559,8576.6
1560,4796.1
1561,1486.7
1562,857.2
1563,385.3
1564,385.3
1565,857.2
1566,4474.9
1567,15013.6
1568,15957.4
1569,15328.2
1570,13440.7
1571,12182.4
1572,9822.9
1573,8564.6
1574,7620.8
1575,6677.1
1576,7620.8
1577,8879.2
1578,11710.5
1579,13755.3
1580,13126.1
1581,12025.1
1582,9822.9
1583,8564.6
1584,4789.5
1585,1484.9
1586,856.3
1587,385.1
1588,385.1
1589,856.2
1590,4468.6
1591,14991.6
1592,15934
1593,15305.7
1594,13421
1595,12164.5
1596,9808.6
1597,8552.2
1598,7609.8
1599,6667.5
1600,7609.8
1601,8866.3
1602,11693.4
1603,13735.1
1604,13106.9
1605,12007.5
1606,9808.6
1607,8552.2
1608,4782.7
1609,1482.9
1610,855.3
1611,384.8
1612,384.8
1613,855.3
1614,4462.1
1615,14968.8
1616,15909.7
1617,15282.5
1618,13400.7
1619,12146.1
1620,9793.9
1621,8539.3
1622,7598.4
1623,6657.5
1624,7598.4
1625,8853
1626,11675.7
1627,13714.3
1628,13087
1629,11989.3
1630,9793.9
1631,8539.3
1632,4775.7
1633,1480.9
1634,854.3
1635,384.6
1636,384.6
1637,854.3
1638,4455.3
1639,14945.3
1640,15884.7
1641,15258.5
1642,13379.6
1643,12127.1
1644,9778.6
1645,8526.1
1646,7586.7
1647,6647.3
1648,7586.7
1649,8839.2
1650,11657.4
1651,13692.8
1652,13066.5
1653,11970.5
1654,9778.6
1655,8526.1
1656,4768.5
1657,1478.9
1658,853.3
1659,384.3
1660,384.3
1661,853.2
1662,4448.4
1663,14921.1
1664,15858.9
1665,15233.7
1666,13358
1667,12107.5
1668,9762.9
1669,8512.4
1670,7574.5
1671,6636.7
1672,7574.5
1673,8825
1674,11638.6
1675,13670.6
1676,13045.4
1677,11951.2
1678,9762.9
1679,8512.4
1680,4761
1681,852.5
1682,384.1
1683,384.1
1684,852.2
1685,4441.2
1686,14896.1
1687,15832.3
1688,15208.2
1689,13335.6
1690,12087.3
1691,9746.6
1692,8498.3
1693,7562
1694,6625.8
1695,7562
1696,8810.4
1697,11619.2
1698,13647.7
1699,13023.6
1700,11931.3
1701,9746.6
1702,8498.3
1703,4753.3
1704,1476.4
1705,851.4
1706,383.8
1707,383.8
1708,851.1
1709,4433.8
1710,14870.4
1711,15805
1712,15181.9
1713,13312.7
1714,12066.5
1715,9730
1716,8483.8
1717,7549.2
1718,6614.6
1719,7549.2
1720,8795.3
1721,11599.2
1722,13624.2
1723,13001.1
1724,11910.7
1725,9730
1726,8483.8
1727,4745.3
1728,1474.2
1729,850.3
1730,383.5
1731,383.5
1732,850
1733,4426.2
1734,14843.9
1735,15776.9
1736,15154.9
1737,13289.1
1738,12045.1
1739,9712.8
1740,8468.9
1741,7536
1742,6603
1743,7536
1744,8779.9
1745,11578.7
1746,13600
1747,12978.1
1748,11889.7
1749,9712.8
1750,8468.9
1751,4737.2
1752,1471.9
1753,849.2
1754,383.2
1755,383.2
1756,848.8
1757,4418.4
1758,14816.8
1759,15748
1760,15127.2
1761,13264.8
1762,12023.2
1763,9695.2
1764,8453.6
1765,7522.4
1766,6591.2
1767,7522.4
1768,8764
1769,11557.6
1770,13575.2
1771,12954.4
1772,11868
1773,9695.2
1774,8453.6
1775,4728.8
1776,1469.6
1777,848
1778,382.9
1779,382.9
1780,847.7
1781,4410.4
1782,14789
1783,15718.4
1784,15098.8
1785,13240
1786,12000.7
1787,9677.2
1788,8437.9
1789,7508.5
1790,6579.1
1791,7508.5
1792,8747.7
1793,11536
1794,13549.8
1795,12930.1
1796,11845.8
1797,9677.2
1798,8437.9
1799,4720.2
1800,1467.2
1801,846.8
1802,382.6
1803,382.6
1804,846.4
1805,4402.2
1806,14760.5
1807,15688.1
1808,15069.7
1809,13214.5
1810,11977.7
1811,9658.7
1812,8421.9
1813,7494.2
1814,6566.6
1815,7494.2
1816,8731.1
1817,11513.9
1818,13523.7
1819,12905.3
1820,11823.1
1821,9658.7
1822,8421.9
1823,4711.4
1824,1464.8
1825,845.6
1826,382.3
1827,382.3
1828,845.2
1829,4393.9
1830,14731.3
1831,15657
1832,15039.9
1833,13188.4
1834,11954.1
1835,9639.7
1836,8405.4
1837,7479.7
1838,6553.9
1839,7479.7
1840,8714
1841,11491.2
1842,13497
1843,12879.8
1844,11799.8
1845,9639.7
1846,8405.4
1847,4702.4
1848,1462.3
1849,844.3
1850,382
1851,382
1852,843.9
1853,4385.3
1854,14701.4
1855,15625.3
1856,15009.4
1857,13161.7
1858,11929.9
1859,9620.3
1860,8388.6
1861,7464.7
1862,6540.9
1863,7464.7
1864,8696.5
1865,11468
1866,13469.6
1867,12853.8
1868,11775.9
1869,9620.3
1870,8388.6
1871,4693.2
1872,1459.8
1873,843
1874,381.7
1875,381.7
1876,842.6
1877,4376.5
1878,14670.9
1879,15592.8
1880,14978.2
1881,13134.4
1882,11905.2
1883,9600.5
1884,8371.3
1885,7449.5
1886,6527.6
1887,7449.5
1888,8678.6
1889,11444.3
1890,13441.7
1891,12827.1
1892,11751.6
1893,9600.5
1894,8371.3
1895,4683.8
1896,1457.2
1897,841.7
1898,381.4
1899,381.3
1900,841.3
1901,4367.5
1902,14639.7
1903,15559.6
1904,14946.3
1905,13106.5
1906,11880
1907,9580.3
1908,8353.8
1909,7433.9
1910,6514
1911,7433.9
1912,8660.4
1913,11420.1
1914,13413.2
1915,12799.9
1916,11726.7
1917,9580.3
1918,8353.8
1919,4674.2
1920,1454.5
1921,840.4
1922,381
1923,381
1924,840
1925,4358.4
1926,14607.9
1927,15525.7
1928,14913.8
1929,13078.1
1930,11854.3
1931,9559.6
1932,8335.8
1933,7417.9
1934,6500.1
1935,7417.9
1936,8641.8
1937,11395.4
1938,13384.1
1939,12772.2
1940,11701.3
1941,9559.6
1942,8335.8
1943,4664.4
1944,1451.8
1945,839
1946,380.7
1947,380.7
1948,838.6
1949,4349.1
1950,14575.4
1951,15491.2
1952,14880.7
1953,13049.1
1954,11828
1955,9538.6
1956,8317.5
1957,7401.7
1958,6485.9
1959,7401.7
1960,8622.8
1961,11370.1
