Hours,HPHtgLd_W,HPClgLd_W
919,29443.5,0
920,28007.8,0
921,24455.9,0
922,19574.1,0
923,15340.3,0
924,13162.6,0
925,11714,0
926,10367.9,82.5
927,9877.9,92.1
928,9849.3,43.1
929,10115.9,0
930,9645.2,0
931,9758.4,0
932,10984,0
933,12046.2,0
934,13434.2,0
935,16327.7,0
936,19521.2,0
937,22199.6,0
938,24242.6,0
939,25771.7,0
940,27043.2,0
941,28151.8,0
942,28324.2,0
943,26968.4,0
944,25532.1,0
945,23652.3,0
946,20668.2,0
947,18493.6,0
948,16275.7,0
949,15382.3,0
950,13681.8,0
951,12604.4,0
952,12755.7,0
953,11740.7,0
954,10420.5,0
955,10448,0
956,11679.8,0
957,12959.8,0
958,14857.7,0
959,18306,0
960,21827.2,0
961,24485.7,0
962,26532.3,0
963,28730.7,0
964,29180,0
965,30077.9,0
966,30156.1,0
967,28591.1,0
968,25625.8,0
969,21654.6,0
970,16503.9,0
971,12832.9,0
972,10500.8,5.9
973,8489.8,42.3
974,6612.8,357.8
975,5132.6,476.2
976,4421.4,473.9
977,4220.9,402.8
978,4786.9,0
979,5215.2,0
980,6943.3,0
981,8992.1,0
982,10609.3,0
983,12785.1,0
984,15568.6,0
985,18338.7,0
986,20656.6,0
987,22336.8,0
988,23334.9,0
989,24480.5,0
990,24582.5,0
991,23454.2,0
992,21204.6,0
993,18727.3,0
994,16517.5,0
995,14542.3,0
996,12498.2,0
997,11579.9,0
998,10344.7,0
999,9379.6,0
1000,9838.4,0
1001,10222.3,0
1002,9878.6,0
1003,10154.4,0
1004,11160.4,0
1005,11939.7,0
1006,12636.9,0
1007,14131,0
1008,16137.8,0
1009,18245.6,0
1010,18985.2,0
1011,19508,0
1012,19332.2,0
1013,18481.8,0
1014,17352.3,0
1015,15745.5,0
1016,15131.8,0
1017,15675.8,0
1018,15121.9,0
1019,15078.1,0
1020,15579.2,0
1021,15773.2,0
1022,15480.9,0
1023,15644.7,0
1024,16068.5,0
1025,16870.5,0
1026,16442.7,0
1027,16457.9,0
1028,17347.2,0
1029,18457.5,0
1030,19990.5,0
1031,23064.2,0
1032,26733,0
1033,30332.5,0
1034,32612.4,0
1035,34165,0
1036,35227,0
1037,35691.3,0
1038,35299.8,0
1039,33901.6,0
1040,32159.2,0
1041,30510.6,0
1042,29374.6,0
1043,26534.4,0
1044,24367.2,0
1045,22590,0
1046,22179,0
1047,20758.6,0
1048,20323.5,0
1049,20592.5,0
1050,20443.5,0
1051,20334.3,0
1052,21324,0
1053,22877.2,0
1054,24482.2,0
1055,26901.1,0
1056,29392.2,0
1057,32158.3,0
1058,34156.4,0
1059,35697.1,0
1060,36819.1,0
1061,37535.5,0
1062,37199.8,0
1063,35908.4,0
1064,32131.6,0
1065,28247.8,0
1066,24921.5,0
1067,21149.1,0
1068,17951.5,0
1069,15050.2,0
1070,12435.6,67.3
1071,10389,196.7
1072,8992.3,148.7
1073,8673.5,63.5
1074,9426,0
1075,9798.9,0
1076,11065.4,0
1077,12566,0
1078,13861.3,0
1079,16448.2,0
1080,19535.9,0
1081,21769.7,0
1082,23382.1,0
1083,24694.5,0
1084,25072.2,0
1085,25369.2,0
1086,24741.6,0
1087,22129,0
1088,19380.9,0
1089,17551,0
1090,15336.9,0
1091,12770.3,0
1092,10260.9,0
1093,8405.5,0
1094,7021.9,0
1095,6104.3,0
1096,6381.3,0
1097,6218,0
1098,4833.3,0
1099,3669,0
1100,3718.1,0
1101,4063.6,0
1102,4749,0
1103,6034.7,0
1104,7435.2,0
1105,8900.5,0
1106,9979.7,0
1107,11120.6,0
1108,12403.5,0
1109,13257.3,0
1110,13618.2,0
1111,13196.6,0
1112,13033.5,0
1113,13005.7,0
1114,11290.7,0
1115,10482.1,0
1116,10229.5,0
1117,9295.7,0
1118,7809.1,18.6
1119,6861.1,173
1120,5966.4,224.9
1121,5283.7,201
1122,5496.6,0
1123,6253.8,0
1124,7084.2,0
1125,8960.4,0
1126,11345.8,0
1127,13964.1,0
1128,16154.9,0
1129,19638.4,0
1130,22386.7,0
1131,23911.6,0
1132,25115,0
1133,26060.7,0
1134,26666.9,0
1135,26020.7,0
1136,22017.1,0
1137,18061.9,0
1138,14103.8,0
1139,10532.3,61
1140,7679.2,340
1141,5196.9,671.5
1142,3553.2,1120.7
1143,2732.1,929.7
1144,2468.1,909
1145,2019.2,799.6
1146,1979.5,292.4
1147,1966.8,301.3
1148,2531.3,228.2
1149,3588.1,137.3
1150,5143.1,34.6
1151,7748.7,0
1152,11250,0
1153,14417,0
1154,16419.7,0
1155,18149.6,0
1156,19213.2,0
1157,19368.5,0
1158,18218.9,0
1159,17641,0
1160,17173.7,0
1161,15256,0
1162,11631.3,0
1163,9074,0
1164,8070.4,0
1165,5900,13.2
1166,3811.7,243.9
1167,2730.2,291.5
1168,2517.6,204.3
1169,2096.7,313.5
1170,2469.5,297.8
1171,2952,288.3
1172,3798.4,227.3
1173,5263,127.9
1174,6506.3,39.7
1175,8358.5,0
1176,10516.5,0
1177,12389.3,0
1178,13605.8,0
1179,14744,0
1180,15524.8,0
1181,15835.8,0
1182,15483.5,0
1183,14011.5,0
1184,13401.3,0
1185,14185.1,0
1186,13791.8,0
1187,12349.6,0
1188,12275.4,0
1189,12135.4,0
1190,12236.6,0
1191,12503,0
1192,12322.3,0
1193,11125.3,0
1194,9297.9,0
1195,8043.7,0
1196,7905.9,0
1197,7765.7,0
1198,8179.5,0
1199,9591.6,0
1200,11166.1,0
1201,12855.7,0
1202,14003.9,0
1203,14512.3,0
1204,14822.7,0
1205,15196.2,0
1206,14377.3,0
1207,12772.8,0
1208,11781.5,0
1209,12011.3,0
1210,11000.1,0
1211,8503.7,0
1212,5671.2,0
1213,5226.9,0
1214,4721.9,0
1215,4267.9,0
1216,3665.7,0
1217,3529,0
1218,3159,0
1219,2926.5,0
1220,3146.3,0
1221,3860.1,0
1222,5161.1,0
1223,6905.5,0
1224,9117.7,0
1225,12086.7,0
1226,13880.1,0
1227,15312.8,0
1228,16694.2,0
1229,17990.4,0
1230,18734.2,0
1231,18703.9,0
1232,17242.9,0
1233,17086.9,0
1234,17055.3,0
1235,16222.4,0
1236,15224.7,0
1237,14444.6,0
1238,13336.5,0
1239,12448.4,18.6
1240,11892.5,23.8
1241,11380,5.9
1242,11430,0
1243,12468,0
1244,14040.2,0
1245,15604.5,0
1246,17500.4,0
1247,21108.3,0
1248,25559.8,0
1249,29639.8,0
1250,31812.3,0
1251,32769.9,0
1252,33650.7,0
1253,34579.1,0
1254,34501.3,0
1255,32886.1,0
1256,28643.2,0
1257,24896.1,0
1258,20417,0
1259,15877.4,0
1260,12360.6,2.1
1261,9488.5,17.4
1262,7435.4,224.7
1263,5720.6,436.4
1264,4488.9,466.4
1265,3357.3,545.6
1266,2797.9,266.1
1267,3222,264.1
1268,3990.8,191.8
1269,4417.3,152.6
1270,5052.9,91.8
1271,5911.7,0
1272,6982.2,0
1273,8277.7,0
1274,8714.9,0
1275,8950.5,0
1276,9492.9,0
