Hourly Extraction (W)
-9272.798246
-16878.75077
-24227.34662
-28443.8583
-33877.44369
-38062.74698
-41235.82825
-39296.32784
-31261.52617
-5537.3721
-4914.978059
-2829.172806
85.44290017
691.8237803
555.5134438
1265.39528
1981.909509
2305.227919
2670.38335
2957.817335
3073.491358
10960.13886
12713.31296
9385.359312
1335.737329
-4939.071027
-9995.157387
-14987.93373
-22393.84332
-28228.98181
-28408.74528
-28283.93337
-23187.40582
-8057.160096
-5717.122153
-5943.645028
-5802.433118
-4395.828002
-4064.205013
-2792.740042
-541.433021
374.5209998
1051.268763
2036.967468
3059.074307
4136.639737
4972.332309
4411.272024
4069.363736
3993.190301
3756.293185
3272.975363
2955.013361
2936.578671
3102.376635
3703.501672
5080.566598
5981.833913
6584.874027
7223.580718
7813.888523
8177.008683
8535.714887
8854.001136
9107.333236
9372.777972
9659.14489
8904.080492
13139.37772
21787.98199
22375.98305
19771.09051
16220.94174
12198.76236
8414.428641
5541.99224
1964.360912
-644.6650092
-3039.478751
-4012.023029
-2365.443428
1849.748305
2696.525316
3473.804715
3966.310995
4527.101734
4753.455142
4936.935382
5404.077061
5796.728876
5704.380217
4737.756543
8227.384919
11466.37054
11344.62276
6108.763255
-1753.241143
-8275.225818
-14330.24042
-20963.2584
-27885.47049
-30607.49431
-32944.16427
-32006.91634
-26082.12369
-4224.792104
-2691.686217
-650.6702043
-209.4411717
599.470666
1740.236866
2230.747542
2608.055141
2662.643176
2591.909809
2320.104473
2314.174951
3777.462469
1538.880832
-3124.821753
-11635.78227
-20698.63122
-27304.46792
-30051.70907
-33731.74999
-36869.86842
-39336.70657
-37347.86381
-30197.02201
-6527.279932
-4020.79756
-3419.427332
-3916.496558
-4156.641533
-3217.680108
-1717.745857
-679.2430517
397.5352276
1219.074496
1457.313995
1901.635231
2882.580023
284.1206461
-2348.110639
-7124.303568
-11958.8384
-15279.85448
-18267.68857
-23786.79836
-26568.36353
-28568.30377
-26858.58597
-20701.1076
-1209.024297
-463.2180567
452.3435186
843.842745
1538.118032
2286.956304
2591.46018
2963.565969
3264.260215
3649.78973
3601.309236
5496.257009
6275.529958
3495.261394
2264.960713
704.4211558
-1205.268543
-3121.120034
-3560.928712
-5546.46595
-6766.812402
-9131.712587
-9380.386418
-8288.921885
988.2394805
1282.553072
1704.302013
1899.595746
2107.930939
2240.345318
2353.07116
2455.606613
2552.55394
2645.860922
3000.712573
3288.373181
11065.30908
12649.30252
12019.97785
9099.832613
8460.925802
7272.94414
6174.845054
5981.161394
5765.510751
5958.644669
6096.553684
6272.065855
2800.603399
2932.537036
3603.093744
4010.964286
4167.304924
4317.904583
4868.664358
4959.788994
5253.343774
5687.003313
5577.328999
5501.253504
5680.85496
5808.023619
4829.162299
4347.240985
4061.772501
3939.135486
3614.931052
3146.956634
3223.867229
3427.24834
3536.124467
4209.231703
4621.201461
4893.753968
5123.26492
5349.684979
5593.048966
5766.944819
6044.202309
6168.227256
6420.265012
6766.141261
5826.555948
9876.060939
12144.47898
11333.51688
8710.295433
6932.497227
5578.948391
4567.520408
4257.723293
2423.73258
1637.669098
882.6729567
878.7252037
1220.742736
2491.994885
2680.212617
3040.891564
3264.250616
3525.232133
3733.445876
3893.970915
4051.928418
4213.150919
4359.045086
3883.585262
6760.556387
8241.019452
6372.123482
4851.953356
4015.216643
2687.973202
1565.166755
670.3047219
-804.0599768
-1532.992208
-2828.602119
-3116.6134
-2672.861827
1527.819933
1622.662728
2272.18512
2651.916044
2951.20024
3115.662064
3267.278382
3409.273998
3530.383053
3652.064822
3550.731838
5259.952293
7681.591772
4403.452368
-2702.889554
-14036.32976
-25251.6731
-31877.38067
-34639.48888
-39152.09739
-40728.11538
-41987.2197
-41610.70872
-37572.88076
-12185.99477
-5951.384677
-4872.422954
-4715.471628
-4292.672953
-4686.76927
-4329.840256
-4121.841443
-3940.139942
-2643.3329
-611.238194
581.8467856
-2879.264142
-5846.742304
-8726.919445
-11240.6696
-19480.25586
-30136.35383
-37983.4236
-43927.16392
-43264.9964
-45624.09821
-46051.63796
-42408.57276
-26453.4599
-26854.43776
-25420.89449
-23466.44935
-22769.31755
-23468.68112
-18584.72306
-3271.768039
257.2873015
1094.560325
1365.800342
1299.596693
-1963.312422
-5662.533022
-6158.313166
-7744.061731
-8170.75898
-7846.791979
-6199.880757
-5633.609238
-4557.765954
-6738.895057
-6808.191306
-5245.861423
1854.849866
2159.953843
2908.452289
3803.507074
4827.366989
5185.40771
5469.647193
5716.711606
5982.885455
6381.94143
6677.229975
10478.6537
20051.54353
22954.28422
19488.21732
13062.40342
9015.242651
5501.689413
2919.333256
510.198041
-1654.882297
-1225.653263
-1010.883239
1342.61514
1917.801231
3205.523067
3680.1895
3545.7928
4231.385054
5044.054849
5812.275097
6269.780265
6530.652985
6468.048885
6142.167901
6327.578898
6687.834868
6606.693317
5363.51049
4408.106219
3556.527047
1929.755076
680.6484231
217.5376455
-355.3366968
-553.2449619
-468.6649412
1006.87938
2325.680079
2866.004157
3291.429652
3395.271093
3870.036403
4668.979934
5146.646078
5710.508026
6322.119128
6726.642769
5819.892557
9874.031397
11489.77199
10886.69515
9748.338069
9049.852997
8166.741642
6948.365225
5622.832857
4387.304982
4592.688942
5528.785497
7232.778535
8457.289178
4467.441527
4952.392868
5660.026069
6030.393628
6707.402684
7298.488349
7760.838739
8084.165835
8404.256273
8710.124738
8012.183059
12100.33375
19190.37116
19596.03658
17364.93838
15674.15631
13531.65894
11360.36756
10029.73853
8458.951889
7475.195817
6331.80547
6095.201978
7148.994704
4868.974649
5327.218847
5817.110107
6069.486881
6655.19356
7073.368995
7516.871642
7790.345321
8014.370686
8308.751591
7610.464326
11491.65814
18074.28545
17741.65141
13653.24462
8168.88862
3107.361809
234.1452516
-1494.247489
-5142.772254
-7602.540254
-9104.768167
-8871.587766
-6042.234169
1355.115813
1906.001978
2447.393146
2402.233225
2700.405948
3050.305132
3189.771405
3318.60997
3428.014539
3548.210142
3511.391726
6200.458445
8497.191034
6664.156146
5040.437502
4475.345363
3270.408696
2221.194084
2228.258252
645.0711634
161.4759429
-723.4717773
-1072.644816
-1252.783299
2230.04151
2535.782339
2975.3127
3155.500327
3708.567624
3954.377047
3921.45619
4226.330893
4537.694589
4930.756443
4730.894298
7446.092059
10167.29341
8235.384882
4643.598552
-272.110552
-4994.790129
-9863.287878
-14220.10514
-19040.04971
-20796.5535
-23359.08403
-23407.31252
-19307.69983
-159.4511257
781.4656944
1335.564659
2105.121495
2512.101768
2905.952866
3477.7745
3847.165952
3704.169884
4816.920772
5613.116807
9114.321955
15906.49248
17177.45661
12929.70192
3095.616715
-2679.377665
-6787.083524
-11591.41154
-14039.36133
-15906.0362
-8571.479749
-8237.055262
-6746.909443
-2337.686606
-391.8792299
804.3316534
938.1511969
1544.899944
2581.025871
3431.193801
4607.253106
4628.086605
4550.087448
4954.948727
5421.069635
6026.688415
6242.13908
4041.318154
1955.348873
-520.4025569
-2556.197307
-4024.080237
-5010.036719
-8736.828323
-11103.18815
-11051.61343
-5150.29707
-1903.227038
141.88957
1058.629513
1778.433812
1817.596504
2059.882258
2900.682474
3142.364778
3294.001799
3343.826321
3040.956382
3153.481003
4808.801354
1136.572153
-2840.084345
-5569.976393
-9090.273268
-11402.57357
-12887.33221
-15432.04803
-16181.86796
-17012.37901
-17467.27711
-15880.51629
-4849.024854
-6136.741547
-6241.557279
-5987.191659
-5672.231953
-6345.64641
-6889.78042
-8244.70926
-9551.431572
-17263.45197
-23034.62855
-21925.32281
-24196.03039
-34658.77113
-43422.12583
-47488.81814
-51873.32548
-53920.76803
-53423.32553
-51895.58234
-49278.12143
-49874.1338
-48771.62346
-46312.78404
-30407.61237
-27207.3441
-15722.9206
-7266.752558
-4406.411564
-3129.706678
-2302.527958
-1007.75965
246.2290946
1061.708866
1396.459424
1664.163647
1518.160882
-1254.273211
-2273.790705
-2957.187813
-3308.418785
-3643.47853
-2634.565438
-2832.796713
-1585.720114
-1054.836403
-607.2724807
-640.6963225
2970.200598
3598.825817
4199.082905
4658.767886
5097.773076
5282.648926
5458.921344
5563.926215
5685.878805
5823.690966
5499.888947
8646.501586
11891.10162
10970.00937
9589.902785
7978.963087
6837.358588
4376.95519
1614.578525
-2132.867388
-4239.598167
-7042.961488
-7565.632842
-5263.211427
2306.569639
3106.34494
3947.441874
4367.266879
4923.426267
5357.818206
5700.99191
5931.945925
6182.68805
6707.81086
6403.000281
9908.437382
15757.90013
15421.73063
10656.78378
4911.545096
201.8033414
-5057.315827
-9976.050762
-16138.61547
-18866.32489
-23997.90856
-24564.05572
-19862.74285
-1141.733941
-378.4607533
1117.934016
2583.312846
3362.731075
3264.330119
3733.669997
3989.446054
3655.643425
3816.809745
4139.697142
7102.826806
11628.49902
11067.08773
8524.228479
3434.500221
880.6900183
27.78591247
-1376.514581
-3452.781311
-4408.746912
-4283.834976
-3825.93947
-2988.805537
-1404.071824
-699.5904731
710.7749401
1260.058529
1404.196488
1528.862606
1750.565893
1907.863917
2081.765224
2182.600279
2313.911076
2476.827351
2557.38499
2585.722988
1174.565963
-129.0464668
-2606.718511
-3525.930797
-3942.814337
-4193.615426
-4781.469143
-4598.989909
-4558.634523
-3295.22799
-496.0978262
1268.582393
2364.960768
3259.570448
4202.002808
4763.942656
5199.063389
6071.540883
6928.915953
6851.945744
7308.444398
7673.603106
7837.542724
7544.320368
5001.15863
3019.151183
842.2405287
-792.7160218
-2712.272839
-4083.911569
-4184.538248
-4156.672528
-4123.704303
-2744.75722
-1050.428546
964.9486841
1988.673377
2875.265248
3714.169998
4174.100271
3642.204192
3551.507563
4115.756819
4028.104572
2731.213565
2478.369394
3241.984371
2298.915141
-100.9141421
-2277.403276
-3575.240752
-4260.847446
-5868.256276
-8916.316475
-9873.905669
-10743.54513
-10176.20221
-9736.912767
-2558.753881
-2361.416423
-1723.722204
-1417.073362
-434.0557868
277.6370947
464.6909788
1242.749566
1696.171833
1836.068312
1678.204132
2217.070639
5258.67294
4609.471177
3594.766735
2655.721664
2231.727364
894.3841623
-2509.513243
-7290.832645
-9376.232037
-12532.1691
-13368.92341
-11895.75577
575.3276283
1837.781937
2368.328444
2612.528038
3111.532734
3472.033219
3632.103651
3760.650185
4143.034986
4488.178063
4433.144521
7349.624027
10205.51248
8560.018427
7044.832323
6063.230415
5614.314954
5639.012989
6588.060581
6151.364502
7152.707116
7816.0651
8219.191583
10245.59787
5152.09038
5499.487444
6096.336634
6620.262353
7421.165317
7948.191582
8469.092369
8913.170326
9312.760215
9522.356805
9130.383882
13053.79293
22870.98154
23944.46589
22832.57092
21137.52868
20394.66241
19508.45817
18540.7569
17117.31736
17102.19951
16959.49463
16673.74268
16683.34964
6075.982147
6663.508384
7530.520386
7972.169525
8567.222003
8895.357975
9307.713709
9459.223686
9858.27593
9916.860584
10257.12382
14829.19505
25903.5936
27490.29276
26920.6306
25208.48208
23951.40812
22804.22311
21470.66081
20137.74437
19659.73385
13142.17475
14445.88974
14883.38045
7350.185854
7461.034441
8578.709529
8964.231571
9332.09307
9540.897094
9973.719984
10203.77694
10395.32001
10562.52519
10708.00488
10968.55792
11151.13518
11166.49417
10121.01352
9784.299336
9558.598782
9143.374158
8725.855331
8538.040707
8366.130624
8032.36745
8152.980145
9221.14626
9557.689373
9827.396035
10083.75793
10322.2832
10496.65827
10631.50266
10401.15784
10446.97821
10448.03534
10441.76192
9123.5875
13933.05744
16971.9148
17879.00213
15875.96923
14091.31561
12643.47902
11013.888
9282.753337
7480.333781
7294.765245
6337.43263
6724.059037
6950.625425
3684.082738
3984.146834
4763.741607
5540.804155
6356.026652
6956.508753
7267.90699
7649.820698
8051.878268
8135.650306
7226.041801
11041.46139
14095.8186
14579.43642
12082.42908
9463.941788
7479.118544
6263.924262
5145.413959
3682.513457
3618.564673
2830.796858
2500.769531
2235.498218
2555.525739
3015.350238
3651.653245
3824.704153
4061.404624
4123.256132
4178.462923
4236.980849
4291.493495
4342.696235
3479.417389
3512.436682
8666.812263
4685.40748
-4737.714356
-12927.79202
-20600.13761
-26307.39494
-28979.38002
-33320.343
-34185.52002
-36253.19958
-36172.74757
-33228.96457
-8351.946388
-4540.259181
-3958.598613
-3079.9015
-1597.304571
-1113.399175
-1009.629796
-1434.271728
-2211.563743
-2441.449665
-2718.971418
-2844.585574
-4268.127278
-5262.42511
-7725.360567
-8605.600789
-10501.06753
-11631.29897
-12010.86164
-12717.79359
-11273.74987
-12517.49139
-12213.43849
-12635.45847
-2810.80179
-2090.591539
-958.5874449
-640.2968215
-353.6049231
-193.728044
-61.69666339
736.9971918
1280.958437
1351.707018
1311.900797
1498.009519
1518.124594
-873.8005596
-1642.905694
-2523.304985
-2981.209237
-4032.290384
-5150.379527
-7017.865043
-7677.207071
-8774.006782
-8290.430321
-8534.407451
-572.0782368
491.7932172
1781.620712
2187.664656
3250.09049
3740.434195
3715.296429
3864.035183
4250.353368
4844.434592
5207.929565
8648.731553
14708.18158
15061.39743
9661.386094
974.809113
-6959.642948
-11859.6328
-15282.82741
-18500.9578
-21002.53055
-17249.37525
-17005.277
-15348.353
-6963.355555
-4374.907424
-2634.577446
-1216.109306
-161.7070039
379.2465378
1159.221551
1675.837412
2082.853871
2686.583796
3058.332698
3248.48207
3407.916298
2826.917194
-216.5069177
-3323.505812
-6475.981723
-11143.6203
-15912.37097
-22098.11365
-23492.54939
-23919.87872
-23292.84835
-20696.58424
-15888.19091
-14276.99787
-10669.93395
-6448.876688
-5142.570372
-4713.344818
-4458.236804
-3937.673011
-3512.084312
-3409.265494
-4332.397834
-4558.608987
-4968.145011
-6550.241313
-14584.76319
-27209.64581
-41436.81245
-48107.72
-51947.74413
-59176.82273
-60924.62305
-60608.20479
-58361.38092
-57002.669
-35561.86875
-33535.64448
-31275.99085
-29755.31805
-26856.11939
-24395.35811
-23929.65877
-22932.69237
-22536.02419
-21595.97983
-22658.10807
-23361.7498
-27353.78936
-36590.1653
-42176.97651
-45265.73466
-50173.25256
-57278.60079
-58999.05413
-60474.90143
-60538.4841
-63463.40475
-62557.09847
-61098.60621
-37759.9721
-36963.78343
-30483.45767
-16131.68639
-7554.470306
-7171.8908
-6834.409329
-5792.382529
-4978.469932
-4590.136821
-4243.009663
-4131.265833
-6192.251624
-8628.589512
-10984.83928
-14950.8371
-21432.31547
-27385.72786
-37001.60761
-41852.24793
-42461.22888
-44320.9022
-44406.67194
-42221.25875
-19455.04976
-12043.72598
-8014.963859
-5839.261779
-4298.191908
-2843.872433
-1490.837615
-216.5334309
898.3092349
1567.932986
1818.818547
2295.838208
3123.365677
-1387.633968
-5789.517786
-9801.145239
-12893.71758
-16403.49496
-18827.40917
-22834.36739
-23108.13424
-24192.71743
-23833.19514
-22386.76934
-2219.824622
-940.0165098
-77.8858466
163.3266863
1119.918286
1873.256843
2431.016393
2469.640698
2394.03646
2496.879869
2242.200911
2232.868117
2959.848246
204.7231744
-928.1058748
-2559.676982
-4253.115599
-9185.460944
-12969.78238
-15172.62505
-13162.47641
-13530.63446
-12585.34097
-10707.66135
1842.884001
2813.45245
3179.404721
3401.102224
3610.352476
3761.299304
3882.92307
4007.810162
4150.460659
4292.543638
4415.992674
7815.355216
13207.19774
13808.52207
9846.257247
4459.642975
3024.286214
425.9289746
-936.067975
-222.6410427
-1042.097005
-1329.022655
-1914.178649
-901.902514
1307.110123
1979.601583
2882.287356
4028.091797
4604.976574
4754.694179
5052.141916
5303.470624
5524.290042
5944.896566
6347.20409
6542.256373
6742.806198
5178.103979
3437.760389
1042.451933
-1505.659752
-3064.520794
-4172.266903
-4975.084532
-8588.3887
-10857.08719
-10165.61948
-6850.824021
-3560.002032
-2073.797625
-1316.53809
-652.1956377
-139.4502089
1035.910089
2318.694938
2998.826112
3016.279455
1650.595427
1776.918754
4471.642601
4074.297931
-195.5001213
-6562.50883
-13628.38086
-20832.46365
-24884.54437
-28833.92602
-31180.59017
-34250.68998
-35376.4755
-36061.71259
-21873.43382
-13495.58025
-9449.14027
-6548.017153
-5100.195698
-4971.815835
-4481.356866
-4116.92553
-4032.604278
-3868.934105
-3742.633069
-3417.789577
-5206.409538
-6792.266254
-8123.963449
-10406.99364
-16496.55481
-24250.36225
-32426.19363
-36441.88749
-35457.5037
-37304.45477
-36155.48486
-35044.59098
-15136.43378
-8208.934647
-5004.30905
-5220.771049
-4872.837621
-4874.735569
-4254.409291
-3558.438911
-2986.466604
-3008.184835
-4043.022014
-4390.375918
-7505.418422
-10331.34949
-11592.89821
-12421.09607
-21258.79342
-33252.75057
-38865.60138
-45099.07884
-48722.3819
-53516.65538
-56359.24378
-55726.28639
-33459.53145
-30703.54595
-27607.44055
-25087.52846
-17082.36776
-5472.100824
-3771.271944
-3262.618706
-1365.257817
782.3984317
1103.440189
1373.433311
983.0267597
-2005.362974
-2174.681491
-2212.156419
-2469.296034
-2886.003931
-2621.044371
-2587.227479
-1511.180343
-1546.005804
-1099.071278
-1324.661689
2710.075932
2874.482551
3284.795756
3490.158035
3731.0336
3606.139827
3538.029683
3363.153648
3264.726025
3357.368217
2791.451202
2587.221009
3082.369231
233.5334627
-1420.585149
-2304.910447
-2907.471697
-4129.749127
-5323.459944
-7588.001081
-7114.98064
-8574.011302
-9336.567799
-9685.315994
-719.1029001
-592.7796205
135.1147284
448.7519791
830.27271
1007.522372
1092.915397
1201.652333
1292.986735
1360.455586
1446.020429
1527.826889
5515.637035
5539.132767
3646.445683
-746.5477745
-1163.284558
-12.43464671
-304.537283
-1088.305313
-1412.906418
-1939.304211
-1502.405635
-1334.027062
-584.7088859
-453.8144612
115.4084039
370.3305015
1160.94074
1930.41058
2393.6602
2630.815055
3064.31037
3443.82874
3602.6259
3741.518694
3947.900956
4040.458862
3311.384205
3256.102151
2955.176369
2394.148953
1297.051557
-592.4913832
-2573.026153
-3727.483503
-4436.28992
-4036.033755
-3702.872007
-1413.728302
1185.289591
2403.759827
3134.012832
3517.855914
3991.623271
4464.285162
5046.042183
5390.186621
4621.29376
4624.30372
9371.433469
8108.179729
4139.396011
-979.0230708
-8219.08734
-15799.20697
-22094.62066
-29400.41644
-33385.97804
-37333.26504
-39077.53215
-39576.18309
-26499.56033
-23459.23825
-16788.15433
-13853.24754
-8748.314694
-5972.542455
-5864.263513
-5318.660742
-4888.241259
-4506.548808
-4856.119442
-5480.543701
-6172.11523
-7685.083545
-13076.73346
-22330.9895
-31293.60376
-36770.07357
-40951.08596
-46132.57692
-48380.76111
-50638.00388
-51670.77407
-51674.84786
-33846.48791
-30694.20806
-26339.23438
-19364.23143
-13339.33007
-6943.82554
-4551.769332
-3966.165163
-3645.330596
-3647.62718
-4466.233761
-3812.13971
-7157.388564
-8969.554075
-10124.65663
-11419.56051
-13372.12471
-14287.20674
-14841.25214
-16769.04961
-20330.1591
-18504.8698
-16426.85248
-16471.05919
-9969.529023
-9892.140185
-9273.106617
-8933.823605
-8800.011397
-8751.130349
-8621.868874
-8511.682197
-8415.258813
-8325.337479
-8781.699506
-8844.395341
-10914.75877
-13442.93108
-14870.3391
-15678.6323
-18951.38376
-23856.29068
-27735.37904
-27797.31604
-23883.43624
-28033.59245
-37929.91342
-41690.82763
-23003.38532
-16340.71666
-10543.69288
-8102.429469
-7463.40114
-7504.380251
-7710.098539
-7147.476738
-5502.364556
-3354.771937
-2884.062273
-2222.247588
-4300.254444
-6122.492295
-9515.79914
-16698.23178
-29108.29334
-40918.02906
-46231.1832
-52038.49197
-52816.04003
-54614.08519
-56478.12086
-56499.88884
-32494.44846
-30701.69102
-23923.98055
-17483.51961
-14867.24754
-15325.11763
-16263.18822
-9601.846589
-6629.205636
-5807.34895
-4576.844687
-4039.107778
-3478.836772
-2934.983125
-5066.455293
-12130.38881
-21093.31226
-27960.56184
-32946.51121
-36856.9248
-37950.06836
-35052.4642
-35176.15162
-35118.65816
-30764.61822
-28553.44631
-21883.60517
-16409.19524
-13642.71134
-9219.111452
-6598.258706
-6052.674885
-4937.483204
-3578.719167
-2574.805868
-3223.332293
-3356.234876
-3555.814348
-6351.669481
-7486.104895
-7791.416016
-9016.898241
-22025.21161
-29908.84346
-31235.15832
-31398.00481
-31305.22087
-31268.4932
-30190.95664
-27982.74514
-24634.42397
-20757.35412
-12067.81842
-4428.369113
-3310.428407
-2745.314848
-1449.191603
-281.1580247
647.278562
1452.030687
1380.12735
-1972.988337
-9714.820632
-18526.34376
-24738.90225
-28953.48529
-31347.4151
-36737.69278
-38365.11961
-41718.3899
-44243.01505
-44273.79904
-28491.92607
-25693.76384
-16761.68476
-14210.25414
-13934.87297
-11867.91945
-8174.794057
-6298.179294
-5697.93376
-4334.588652
-3367.304198
-4038.594936
-6306.025661
-6741.29628
-8207.303266
-9885.612535
-11306.46787
-12706.84544
-13929.87239
-19428.78988
-22488.21312
-26062.63164
-27980.35782
-23228.90476
-7030.406595
-5623.158602
-4645.558154
-3708.692753
-1751.591918
-561.1397231
152.9293235
761.7575009
834.6760252
915.3804492
585.6166737
537.0420854
-2975.828388
-4872.68287
-6449.174122
-7484.036855
-8477.557391
-9467.26795
-10119.56354
-11185.03733
-11755.78796
-12483.9806
-12801.931
-12164.30375
-3342.478657
-2508.570026
-1450.070521
-1079.491122
-744.7799045
-599.8712921
-499.5031343
-400.3302846
412.5564955
1054.089127
647.838433
588.4150043
-2595.892487
-7145.203244
-8828.780712
-11724.83254
-15944.60059
-19021.43084
-20771.00257
-25143.59317
-28668.5002
-32637.69993
-33299.64497
-33614.44101
-11670.43216
-6751.740111
-4582.043145
-2885.655694
-1799.500866
-1029.193599
-482.436867
671.8585409
1578.644338
2246.751441
2211.97224
1965.310507
616.3780531
-4320.100899
-10518.0725
-17648.95248
-22672.14824
-24398.77531
-24386.33898
-28301.73356
-28176.94776
-31558.30422
-35592.27682
-34964.97474
-16152.06846
-14757.15057
-8406.376501
-5392.294031
-5241.194922
-5817.958632
-6220.689508
-7551.344454
-10679.11008
-13771.74851
-17070.8845
-18359.43795
-18191.41598
-21036.41396
-25269.70628
-33988.47431
-37725.33443
