x,y
28.571428571428573,80.0
33.839285714285715,80.0
39.10714285714286,80.0
44.37500000000001,80.0
49.64285714285715,80.0
54.9107142857143,80.0
60.178571428571445,80.0
65.44642857142858,80.0
70.71428571428572,80.0
75.98214285714286,80.0
81.25,80.0
86.51785714285714,80.0
91.78571428571428,80.0
97.05357142857142,80.0
102.32142857142856,80.0
107.5892857142857,80.0
112.85714285714283,80.0
30.357142857142858,85.0
35.61904761904762,85.0
40.88095238095238,85.0
46.14285714285714,85.0
51.4047619047619,85.0
56.66666666666666,85.0
61.928571428571416,85.0
67.19047619047618,85.0
72.45238095238093,85.0
77.7142857142857,85.0
82.97619047619045,85.0
88.23809523809521,85.0
93.49999999999997,85.0
98.76190476190473,85.0
104.02380952380949,85.0
109.28571428571425,85.0
32.142857142857146,90.0
37.39795918367347,90.0
42.6530612244898,90.0
47.90816326530612,90.0
53.16326530612245,90.0
58.41836734693877,90.0
63.6734693877551,90.0
68.92857142857142,90.0
74.18367346938774,90.0
79.43877551020407,90.0
84.69387755102039,90.0
89.94897959183672,90.0
95.20408163265304,90.0
100.45918367346937,90.0
105.7142857142857,90.0
33.92857142857143,95.0
39.175824175824175,95.0
44.42307692307692,95.0
49.670329670329664,95.0
54.91758241758241,95.0
60.164835164835154,95.0
65.4120879120879,95.0
70.65934065934064,95.0
75.90659340659339,95.0
81.15384615384613,95.0
86.40109890109888,95.0
91.64835164835162,95.0
96.89560439560437,95.0
102.14285714285711,95.0
35.714285714285715,100.0
40.952380952380956,100.0
46.1904761904762,100.0
51.42857142857144,100.0
56.66666666666668,100.0
61.90476190476192,100.0
67.14285714285715,100.0
72.3809523809524,100.0
77.61904761904763,100.0
82.85714285714288,100.0
88.09523809523812,100.0
93.33333333333336,100.0
98.5714285714286,100.0
37.5,105.0
42.72727272727273,105.0
47.95454545454545,105.0
53.18181818181818,105.0
58.40909090909091,105.0
63.63636363636363,105.0
68.86363636363636,105.0
74.0909090909091,105.0
79.31818181818183,105.0
84.54545454545456,105.0
89.7727272727273,105.0
95.00000000000003,105.0
39.285714285714285,110.0
44.5,110.0
49.714285714285715,110.0
54.92857142857143,110.0
60.142857142857146,110.0
65.35714285714286,110.0
70.57142857142857,110.0
75.78571428571428,110.0
80.99999999999999,110.0
86.2142857142857,110.0
91.4285714285714,110.0
41.07142857142857,115.0
46.269841269841265,115.0
51.46825396825396,115.0
56.66666666666666,115.0
61.86507936507935,115.0
67.06349206349205,115.0
72.26190476190474,115.0
77.46031746031744,115.0
82.65873015873014,115.0
87.85714285714283,115.0
42.85714285714286,120.0
48.03571428571429,120.0
53.21428571428572,120.0
58.39285714285715,120.0
63.571428571428584,120.0
68.75000000000001,120.0
73.92857142857144,120.0
79.10714285714288,120.0
84.2857142857143,120.0
44.642857142857146,125.0
49.79591836734694,125.0
54.94897959183674,125.0
60.102040816326536,125.0
65.25510204081633,125.0
70.40816326530611,125.0
75.5612244897959,125.0
80.7142857142857,125.0
46.42857142857143,130.0
51.54761904761905,130.0
56.66666666666667,130.0
61.78571428571429,130.0
66.90476190476191,130.0
72.02380952380953,130.0
77.14285714285715,130.0
48.214285714285715,135.0
53.285714285714285,135.0
58.357142857142854,135.0
63.42857142857142,135.0
68.5,135.0
73.57142857142857,135.0
50.0,140.0
55.0,140.0
60.0,140.0
65.0,140.0
70.0,140.0
