x,y
0.0,0.0
5.172030752145993,0.0
10.344061504291986,0.0
15.516092256437979,0.0
20.688123008583972,0.0
25.860153760729965,0.0
31.032184512875958,0.0
36.20421526502195,0.0
41.376246017167944,0.0
46.54827676931394,0.0
85.98528076861048,0.0
91.23620072057233,0.0
96.48712067253418,0.0
101.73804062449602,0.0
106.98896057645787,0.0
112.23988052841972,0.0
117.49080048038157,0.0
122.74172043234341,0.0
127.99264038430526,0.0
133.2435603362671,0.0
138.49448028822894,0.0
143.74540024019078,0.0
148.9963201921526,0.0
154.24724014411444,0.0
159.49816009607628,0.0
164.7490800480381,0.0
169.99999999999994,0.0
0.0,5.0
5.314877765069299,5.0
10.629755530138597,5.0
15.944633295207897,5.0
21.259511060277195,5.0
26.574388825346492,5.0
31.88926659041579,5.0
37.20414435548509,5.0
42.51902212055439,5.0
92.18990226298452,5.0
97.24181400610468,5.0
102.29372574922483,5.0
107.34563749234499,5.0
112.39754923546515,5.0
117.44946097858531,5.0
122.50137272170547,5.0
127.55328446482562,5.0
132.60519620794577,5.0
137.6571079510659,5.0
142.70901969418605,5.0
147.7609314373062,5.0
152.81284318042634,5.0
157.86475492354649,5.0
162.91666666666663,5.0
0.0,10.0
5.498538210256406,10.0
10.997076420512812,10.0
16.495614630769218,10.0
21.994152841025624,10.0
27.49269105128203,10.0
32.991229261538436,10.0
38.48976747179484,10.0
89.86128831331975,10.0
94.93606100716694,10.0
100.01083370101414,10.0
105.08560639486133,10.0
110.16037908870852,10.0
115.23515178255572,10.0
120.30992447640291,10.0
125.3846971702501,10.0
130.45946986409731,10.0
135.5342425579445,10.0
140.6090152517917,10.0
145.6837879456389,10.0
150.7585606394861,10.0
155.8333333333333,10.0
0.0,15.0
5.743418803839216,15.0
11.486837607678432,15.0
17.230256411517647,15.0
22.973675215356863,15.0
28.71709401919608,15.0
34.460512823035295,15.0
85.8320336645602,15.0
91.07519752584685,15.0
96.31836138713349,15.0
101.56152524842014,15.0
106.80468910970679,15.0
112.04785297099343,15.0
117.29101683228008,15.0
122.53418069356673,15.0
127.77734455485337,15.0
133.02050841614002,15.0
138.26367227742668,15.0
143.50683613871334,15.0
148.75,15.0
0.0,20.0
5.07187636237929,20.0
10.14375272475858,20.0
15.21562908713787,20.0
20.28750544951716,20.0
25.359381811896448,20.0
30.431258174275737,20.0
81.80277901580065,20.0
87.24495062042483,20.0
92.68712222504901,20.0
98.12929382967319,20.0
103.57146543429737,20.0
109.01363703892154,20.0
114.45580864354572,20.0
119.8979802481699,20.0
125.34015185279408,20.0
130.78232345741827,20.0
136.22449506204245,20.0
141.66666666666663,20.0
0.0,25.0
5.280400705103238,25.0
10.560801410206476,25.0
15.841202115309715,25.0
21.121602820412953,25.0
26.402003525516193,25.0
77.7735243670411,25.0
82.93805245488585,25.0
88.10258054273059,25.0
93.26710863057534,25.0
98.43163671842008,25.0
103.59616480626482,25.0
108.76069289410957,25.0
113.92522098195431,25.0
119.08974906979905,25.0
124.2542771576438,25.0
129.41880524548856,25.0
134.58333333333331,25.0
0.0,30.0
5.593187219189161,30.0
11.186374438378323,30.0
16.779561657567484,30.0
22.372748876756646,30.0
73.74426971828154,30.0
79.11984274645339,30.0
84.49541577462523,30.0
89.87098880279707,30.0
95.24656183096891,30.0
100.62213485914076,30.0
105.9977078873126,30.0
111.37328091548444,30.0
116.74885394365629,30.0
122.12442697182813,30.0
127.49999999999997,30.0
0.0,35.0
6.114498075999033,35.0
12.228996151998066,35.0
18.3434942279971,35.0
69.715015069522,35.0
74.78518022923646,35.0
79.85534538895092,35.0
84.92551054866539,35.0
89.99567570837985,35.0
95.06584086809431,35.0
100.13600602780878,35.0
105.20617118752324,35.0
110.2763363472377,35.0
115.34650150695217,35.0
120.41666666666663,35.0
0.0,40.0
7.157119789618777,40.0
14.314239579237555,40.0
65.68576042076245,40.0
70.97993518882588,40.0
76.2741099568893,40.0
81.56828472495273,40.0
86.86245949301616,40.0
92.15663426107959,40.0
97.45080902914302,40.0
102.74498379720644,40.0
108.03915856526987,40.0
113.3333333333333,40.0
0.0,45.0
5.142492465238998,45.0
10.284984930477997,45.0
61.6565057720029,45.0
67.23069255050254,45.0
72.80487932900218,45.0
78.37906610750181,45.0
83.95325288600145,45.0
89.52743966450109,45.0
95.10162644300073,45.0
100.67581322150036,45.0
106.25,45.0
0.0,50.0
6.255730281718449,50.0
57.62725112324336,50.0
62.81967806617127,50.0
68.01210500909919,50.0
73.2045319520271,50.0
78.396958894955,50.0
83.58938583788292,50.0
88.78181278081082,50.0
93.97423972373873,50.0
99.16666666666664,50.0
1.1132378164794527,55.0
53.59799647448381,55.0
59.09590174003374,55.0
64.59380700558367,55.0
70.0917122711336,55.0
75.58961753668353,55.0
81.08752280223347,55.0
86.5854280677834,55.0
92.08333333333333,55.0
49.56874182572426,60.0
54.63035013633508,60.0
59.691958446945904,60.0
64.75356675755673,60.0
69.81517506816755,60.0
74.87678337877837,60.0
79.93839168938919,60.0
85.00000000000001,60.0
45.53948717696471,65.0
50.9356837585817,65.0
56.331880340198694,65.0
61.728076921815685,65.0
67.12427350343268,65.0
72.52047008504967,65.0
77.91666666666666,65.0
41.510232528205165,70.0
47.3748526892308,70.0
53.23947285025643,70.0
59.10409301128207,70.0
64.9687131723077,70.0
70.83333333333333,70.0
37.48097787944562,75.0
42.73478230355649,75.0
47.98858672766737,75.0
53.24239115177824,75.0
58.49619557588912,75.0
63.74999999999999,75.0
33.45172323068607,80.0
39.25545908968122,80.0
45.059194948676364,80.0
50.86293080767151,80.0
56.66666666666666,80.0
0.10967036288178278,85.0
29.422468581926523,85.0
34.46268476977822,85.0
39.50290095762992,85.0
44.54311714548162,85.0
49.583333333333314,85.0
0.0,90.0
6.4239622201376,90.0
25.393213933166976,90.0
31.095475955444652,90.0
36.79773797772233,90.0
42.5,90.0
0.0,95.0
6.314291857255818,95.0
12.628583714511636,95.0
21.36395928440743,95.0
28.390312975537043,95.0
35.41666666666666,95.0
0.0,100.0
5.6666666666666625,100.0
11.333333333333325,100.0
16.999999999999986,100.0
22.66666666666665,100.0
28.333333333333314,100.0
0.0,105.0
5.3125,105.0
10.625,105.0
15.9375,105.0
21.25,105.0
0.0,110.0
7.083333333333329,110.0
14.166666666666657,110.0
0.0,115.0
7.083333333333314,115.0
0.0,120.0
