x,y
0.0,0.0
4.583333333333334,0.0
9.166666666666668,0.0
13.750000000000002,0.0
18.333333333333336,0.0
22.91666666666667,0.0
27.500000000000007,0.0
32.08333333333334,0.0
36.66666666666668,0.0
41.250000000000014,0.0
45.83333333333335,0.0
50.416666666666686,0.0
55.00000000000002,0.0
59.58333333333336,0.0
64.16666666666669,0.0
68.75000000000001,0.0
73.33333333333334,0.0
77.91666666666667,0.0
82.5,0.0
87.08333333333333,0.0
91.66666666666666,0.0
3.1250000000000004,5.208333333333334
7.734375,5.208333333333334
12.34375,5.208333333333334
16.953125,5.208333333333334
21.5625,5.208333333333334
26.171875,5.208333333333334
30.78125,5.208333333333334
35.390625,5.208333333333334
40.0,5.208333333333334
44.609375,5.208333333333334
49.21875,5.208333333333334
53.828125,5.208333333333334
58.4375,5.208333333333334
63.046875,5.208333333333334
67.65625,5.208333333333334
72.265625,5.208333333333334
76.875,5.208333333333334
81.484375,5.208333333333334
86.09375,5.208333333333334
90.703125,5.208333333333334
95.3125,5.208333333333334
6.250000000000001,10.416666666666668
11.078954608825489,10.416666666666668
15.907909217650978,10.416666666666668
20.736863826476466,10.416666666666668
25.565818435301953,10.416666666666668
97.9878715489896,10.416666666666668
97.20342586140815,15.625000000000002
102.60416666666667,15.625000000000002
97.38944195817041,20.833333333333336
106.25,20.833333333333336
97.57545805493268,26.04166666666667
103.73564569413301,26.04166666666667
109.89583333333334,26.04166666666667
97.76147415169494,31.250000000000004
103.02153832335219,31.250000000000004
108.28160249500944,31.250000000000004
113.54166666666669,31.250000000000004
97.9474902484572,36.458333333333336
102.7574926863429,36.458333333333336
107.5674951242286,36.458333333333336
112.3774975621143,36.458333333333336
117.1875,36.458333333333336
25.000000000000004,41.66666666666667
29.790486547492154,41.66666666666667
34.5809730949843,41.66666666666667
39.37145964247645,41.66666666666667
44.1619461899686,41.66666666666667
48.952432737460754,41.66666666666667
53.742919284952904,41.66666666666667
58.533405832445055,41.66666666666667
63.323892379937206,41.66666666666667
68.11437892742936,41.66666666666667
98.13350634521947,41.66666666666667
102.67347174284225,41.66666666666667
107.21343714046503,41.66666666666667
111.75340253808781,41.66666666666667
116.29336793571059,41.66666666666667
120.83333333333337,41.66666666666667
28.125000000000004,46.87500000000001
33.146924378023954,46.87500000000001
38.16884875604791,46.87500000000001
43.19077313407186,46.87500000000001
48.212697512095815,46.87500000000001
53.23462189011977,46.87500000000001
58.25654626814372,46.87500000000001
63.278470646167676,46.87500000000001
68.30039502419163,46.87500000000001
98.31952244198173,46.87500000000001
103.55145128691872,46.87500000000001
108.78338013185571,46.87500000000001
114.0153089767927,46.87500000000001
119.24723782172968,46.87500000000001
124.47916666666667,46.87500000000001
31.250000000000004,52.08333333333334
35.90455139011924,52.08333333333334
40.559102780238476,52.08333333333334
45.213654170357714,52.08333333333334
49.86820556047695,52.08333333333334
54.52275695059619,52.08333333333334
59.17730834071543,52.08333333333334
63.831859730834665,52.08333333333334
68.4864111209539,52.08333333333334
98.505538538744,52.08333333333334
103.44211544895333,52.08333333333334
108.37869235916267,52.08333333333334
113.31526926937201,52.08333333333334
118.25184617958135,52.08333333333334
123.18842308979069,52.08333333333334
128.12500000000003,52.08333333333334
34.375,57.29166666666667
39.27463245967374,57.29166666666667
