x,y
0.0,0.0
4.625632084384173,0.0
9.251264168768346,0.0
13.87689625315252,0.0
18.502528337536692,0.0
23.128160421920864,0.0
27.753792506305036,0.0
32.37942459068921,0.0
37.005056675073384,0.0
41.630688759457556,0.0
46.25632084384173,0.0
50.8819529282259,0.0
114.59914525173258,0.0
119.79957262586629,0.0
125.0,0.0
0.0,6.140350877192984
4.593374546483699,6.140350877192984
9.186749092967398,6.140350877192984
13.780123639451098,6.140350877192984
18.373498185934796,6.140350877192984
22.966872732418494,6.140350877192984
27.560247278902192,6.140350877192984
32.15362182538589,6.140350877192984
36.74699637186959,6.140350877192984
41.340370918353294,6.140350877192984
45.933745464836996,6.140350877192984
0.0,12.280701754385968
4.553948666827563,12.280701754385968
9.107897333655126,12.280701754385968
13.66184600048269,12.280701754385968
18.215794667310252,12.280701754385968
22.769743334137814,12.280701754385968
27.323692000965377,12.280701754385968
31.87764066779294,12.280701754385968
36.431589334620504,12.280701754385968
40.98553800144807,12.280701754385968
80.77080936838749,12.280701754385968
0.0,18.421052631578952
4.504666317257393,18.421052631578952
9.009332634514786,18.421052631578952
13.51399895177218,18.421052631578952
18.018665269029572,18.421052631578952
22.523331586286965,18.421052631578952
27.027997903544357,18.421052631578952
31.53266422080175,18.421052631578952
36.037330538059145,18.421052631578952
74.56597116920283,18.421052631578952
79.59303101657163,18.421052631578952
84.62009086394043,18.421052631578952
89.64715071130924,18.421052631578952
113.1262532685943,18.421052631578952
0.0,24.561403508771935
5.181520512445038,24.561403508771935
10.363041024890077,24.561403508771935
15.544561537335115,24.561403508771935
20.726082049780153,24.561403508771935
25.907602562225193,24.561403508771935
31.089123074670233,24.561403508771935
69.6177637058139,24.561403508771935
74.22594664125079,24.561403508771935
78.83412957668767,24.561403508771935
83.44231251212456,24.561403508771935
88.05049544756145,24.561403508771935
92.65867838299833,24.561403508771935
97.26686131843522,24.561403508771935
108.67846532637353,24.561403508771935
0.0,30.701754385964918
5.228183122256262,30.701754385964918
10.456366244512523,30.701754385964918
15.684549366768785,30.701754385964918
20.912732489025046,30.701754385964918
26.140915611281308,30.701754385964918
64.66955624242499,30.701754385964918
69.1799564260152,30.701754385964918
73.6903566096054,30.701754385964918
78.20075679319561,30.701754385964918
82.71115697678582,30.701754385964918
87.22155716037602,30.701754385964918
91.73195734396623,30.701754385964918
96.24235752755644,30.701754385964918
100.75275771114664,30.701754385964918
105.26315789473685,30.701754385964918
0.0,36.842105263157904
5.2981770369730965,36.842105263157904
10.596354073946193,36.842105263157904
15.894531110919289,36.842105263157904
21.192708147892386,36.842105263157904
59.72134877903606,36.842105263157904
64.34295330066364,36.842105263157904
68.96455782229121,36.842105263157904
73.58616234391879,36.842105263157904
78.20776686554636,36.842105263157904
82.82937138717394,36.842105263157904
87.45097590880151,36.842105263157904
92.07258043042908,36.842105263157904
96.69418495205666,36.842105263157904
101.31578947368423,36.842105263157904
0.0,42.982456140350884
5.414833561501157,42.982456140350884
10.829667123002315,42.982456140350884
16.24450068450347,42.982456140350884
