Hours,HPHtgLd_W,HPClgLd_W
479,12909.4,0
480,15065.5,0
481,14927.2,0
482,17175.2,0
483,16129.9,0
484,18223.5,0
485,16879.4,0
486,18923.7,0
487,9659.4,0
488,8282.7,0
489,6425.2,0
490,5240.6,0
491,4639.8,0
492,4279.5,0
493,4408.9,0
494,3850.2,0
495,3672.4,0
496,4366.1,0
497,5481.8,0
498,6710,0
499,13585.9,0
500,15664.3,0
501,14551.5,0
502,16447.7,0
503,15127.3,0
504,17041.6,0
505,15617.5,0
506,17537.6,0
507,16035.9,0
508,18326.9,0
509,17349.3,0
510,20057.3,0
511,18985.9,0
512,21607.5,0
513,19116.9,0
514,18951,0
515,16672.9,0
516,16915.1,0
517,14004.6,0
518,14746,0
519,13605.3,0
520,16280.1,0
521,17422.1,0
522,21226.4,0
523,20374.5,0
524,23143.6,0
525,21814.1,0
526,24564.3,0
527,23022.6,0
528,25933,0
529,23848.5,0
530,26592.9,0
531,24994.9,0
532,27671.9,0
533,25788.8,0
534,28253.1,0
535,14836.3,0
536,11956.8,0
537,5050.4,0
538,2767.3,0
539,2276.1,0
540,2255.6,0
541,2758,0
542,1860.5,0
543,1471.6,0
544,1469.3,0
545,1949.9,0
546,5154.1,0
547,7144.9,0
548,7759,0
549,8335.5,0
550,8621.2,0
551,18684.3,0
552,21912.9,0
553,20754.3,0
554,23088.3,0
555,21258,0
556,23415,0
557,21379.7,0
558,23356.8,0
559,12568.8,0
560,10289.3,0
561,5427.8,0
562,4290.7,0
563,3571.2,0
564,2811.5,0
565,3082.4,0
566,1879.4,0
567,1699.2,0
568,2015.1,0
569,2535.1,0
570,5259.3,0
571,6902.7,0
572,7318.1,0
573,7772.1,0
574,8041.3,0
575,16991.1,0
576,20122.1,0
577,19620.1,0
578,22843.4,0
579,21908.4,0
580,25032.5,0
581,23650.1,0
582,26610.2,0
583,14247.8,0
584,11468.7,0
585,4843.4,0
586,2557,0
587,2066.3,0
588,2070.8,0
589,2574.8,0
590,1646.1,0
591,1275.4,0
592,1273.1,0
593,1525.7,0
