Time (hr),Time (month),Q (Rejection) (W) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
5832.0,8.0,149899.84183191787,13.8962150843733,24.243820580556992,28.50057129683048
5832.0,8.0,98469.31355477156,9.128433650397225,22.87092106614719,24.55350005518225
5985.482819311808,8.213170582377511,98469.31355477156,9.128433650397225,22.87092106614719,24.55350005518225
5985.482819311808,8.213170582377511,369814.712266667,34.283056741217905,21.890859176272457,22.99614652032278
5992.517180688192,8.2229405287336,369814.712266667,34.283056741217905,21.890859176272457,22.99614652032278
5992.517180688192,8.2229405287336,98469.31355477156,9.128433650397225,23.817105422806016,27.968160267771484
6552.0,9.0,98469.31355477156,9.128433650397225,23.817105422806016,27.968160267771484
6552.0,9.0,46957.130576187206,4.353082553371702,21.74037330855409,22.845660652604415
6777.98562083261,9.303744114022326,46957.130576187206,4.353082553371702,21.74037330855409,22.845660652604415
6777.98562083261,9.303744114022326,319939.870577778,29.659492640429807,20.63931109795602,21.166390248456132
6784.014379167389,9.311847283827136,319939.870577778,29.659492640429807,20.63931109795602,21.166390248456132
6784.014379167389,9.311847283827136,46957.130576187206,4.353082553371702,22.389504036951642,25.980729333856132
7164.495956610654,9.823247253508942,46957.130576187206,4.353082553371702,22.389504036951642,25.980729333856132
7164.495956610654,9.823247253508942,-44439.8379333333,-4.119721133053245,20.47886368559246,21.005942836092572
7165.5040433893455,9.824602208856646,-44439.8379333333,-4.119721133053245,20.47886368559246,21.005942836092572
7165.5040433893455,9.824602208856646,46957.130576187206,4.353082553371702,20.710063862593458,20.211240537171985
7296.0,10.0,46957.130576187206,4.353082553371702,20.710063862593458,20.211240537171985
7296.0,10.0,17778.844758592142,1.6481581814749693,20.443305108561972,20.970384259062083
7330.618101557013,10.048080696606963,17778.844758592142,1.6481581814749693,20.443305108561972,20.970384259062083
7330.618101557013,10.048080696606963,187066.70408,17.341707124249826,20.028737443214027,20.22829943257
7335.381898442988,10.054697081170817,187066.70408,17.341707124249826,20.028737443214027,20.22829943257
7335.381898442988,10.054697081170817,17778.844758592142,1.6481581814749693,20.89639535249044,22.996160782436526
7812.346621555175,10.7171480854933,17778.844758592142,1.6481581814749693,20.89639535249044,22.996160782436526
7812.346621555175,10.7171480854933,-111845.314275556,-10.368433511058685,19.675868819689523,19.875430809045497
7813.653378444826,10.718963025617814,-111845.314275556,-10.368433511058685,19.675868819689523,19.875430809045497
